FR,TR,Name,EN,TIM
2500.0,4,encrypt,13420.77,101103.4
2000.0,8,encrypt,8763.263,68108.43
2901.0,1,encrypt,17325.59,132369.1
1300.0,8,encrypt,11549.772,104151.5
2900.0,8,encrypt,8122.449,47698.94
1400.0,32,encrypt,4322.862,34168.87
1200.0,8,encrypt,14321.08,128147.3
2900.0,4,encrypt,12606.03,87677.4
1900.0,2,encrypt,27890.54,264657.3
1900.0,32,encrypt,3761.41,25276.47
2400.0,4,encrypt,13427.68,105200.4
1200.0,1,encrypt,39116.84,419944.6
2300.0,1,encrypt,22017.31,218092.5
1400.0,16,encrypt,5214.461,46390.53
2800.0,4,encrypt,11990.58,89783.77
2500.0,2,encrypt,24651.59,201335.4
1400.0,8,encrypt,10061.466,93515.42
1300.0,4,encrypt,19630.57,193346.8
2200.0,2,encrypt,26322.46,228390.8
2500.0,8,encrypt,7683.806,51450.98
2800.0,16,encrypt,4596.459,22287.8
1900.0,16,encrypt,4149.698,31710.16
2500.0,32,encrypt,3277.538,19481.03
2900.0,16,encrypt,3112.258,20639.7
1800.0,16,encrypt,4064.906,33346.35
1600.0,1,encrypt,30037.96,315496.8
2800.0,8,encrypt,6508.178,47603.64
2500.0,16,encrypt,4829.195,28635.92
2200.0,8,encrypt,9007.947,64208.01
1300.0,32,encrypt,4493.276,34903.54
1800.0,4,encrypt,14835.82,139661.9
1400.0,4,encrypt,18559.55,179837.8
1800.0,32,encrypt,3878.561,25826.9
1600.0,4,encrypt,16956.21,158074.8
1800.0,8,encrypt,9946.42,76488.66
1900.0,1,encrypt,25651.49,263846.5
1200.0,16,encrypt,5369.849,49288.76
2800.0,2,encrypt,23509.81,179724.7
2300.0,32,encrypt,3648.041,20843.21
2300.0,2,encrypt,25314.53,218555.9
1200.0,32,encrypt,4799.423,39534.91
1800.0,2,encrypt,29842.0,279627.5
2900.0,2,encrypt,22853.49,173459.8
2800.0,1,encrypt,19473.76,179298.7
2901.0,8,encrypt,9718.148,40091.64
2901.0,4,encrypt,13776.66,70152.37
2700.0,16,encrypt,3942.529,23316.08
2000.0,2,encrypt,27337.83,251406.7
1300.0,2,encrypt,37765.22,388079.6
1900.0,4,encrypt,15372.53,132379.5
2000.0,1,encrypt,24935.26,250823.2
2200.0,16,encrypt,3811.44,27616.8
1700.0,4,encrypt,15725.83,147856.4
1400.0,2,encrypt,35766.41,359156.2
2800.0,32,encrypt,3763.589,19474.54
2400.0,16,encrypt,4385.738,26290.04
2000.0,4,encrypt,14982.73,126282.4
2901.0,32,encrypt,3750.24,15525.54
1700.0,16,encrypt,4671.45,38838.63
2300.0,8,encrypt,8413.716,58199.15
2200.0,32,encrypt,2868.545,22747.88
1600.0,16,encrypt,5543.611,43007.21
2000.0,16,encrypt,4317.129,28693.85
1800.0,1,encrypt,26981.7,278528.3
2700.0,2,encrypt,23120.39,186437.1
2901.0,16,encrypt,3882.941,18730.27
1700.0,8,encrypt,10551.994,85476.94
1400.0,1,encrypt,33754.02,358282.6
2901.0,2,encrypt,23383.62,133354.7
2400.0,2,encrypt,25063.07,210283.5
2400.0,32,encrypt,3877.461,21017.89
2700.0,8,encrypt,7307.476,47841.46
1200.0,4,encrypt,20953.69,209698.8
2400.0,1,encrypt,21587.62,208998.6
1600.0,2,encrypt,32531.76,316403.7
1700.0,32,encrypt,3796.123,27822.32
2700.0,32,encrypt,4068.176,18817.94
2300.0,16,encrypt,4256.523,26370.95
2900.0,1,encrypt,18850.49,173286.2
2400.0,8,encrypt,8370.273,54108.18
2200.0,4,encrypt,14204.49,114423.1
2200.0,1,encrypt,22886.4,228576.8
2700.0,1,encrypt,19687.51,185965.2
1600.0,32,encrypt,4580.021,33131.33
1900.0,8,encrypt,9484.353,71906.42
2500.0,1,encrypt,20917.22,200920.6
2700.0,4,encrypt,13089.34,93149.1
1700.0,2,encrypt,30843.77,295828.5
1700.0,1,encrypt,28107.37,294887.2
2300.0,4,encrypt,13974.84,111844.1
1600.0,8,encrypt,10601.99,83736.57
2900.0,32,encrypt,3801.767,15410.45
1300.0,1,encrypt,35883.98,385506.1
1300.0,16,encrypt,5151.464,45414.36
1200.0,2,encrypt,40902.0,418948.3
2000.0,32,encrypt,3572.375,23067.47
