FR,TR,Name,EN,TIM
1300.0,16,decrypt,7179.995,59901.41
1700.0,16,decrypt,6505.947,48226.47
2700.0,8,decrypt,8187.496,52696.81
2300.0,8,decrypt,8521.452,61813.26
1800.0,32,decrypt,3902.408,28443.56
1400.0,1,decrypt,75979.77,810905.4
1600.0,2,decrypt,35627.76,355045.6
1600.0,16,decrypt,6034.208,50049.23
1700.0,4,decrypt,18691.36,166899.3
1400.0,4,decrypt,21170.18,202981.8
1800.0,1,decrypt,61002.18,631154.1
1800.0,2,decrypt,32002.0,315743.8
2900.0,1,decrypt,42511.33,391254.8
2901.0,4,decrypt,13484.612,79086.44
2400.0,2,decrypt,26412.45,236884.1
2400.0,32,decrypt,3969.678,21390.22
2200.0,32,decrypt,4458.504,23282.18
2700.0,1,decrypt,44716.58,420399.2
1200.0,4,decrypt,23721.07,236664.5
2700.0,32,decrypt,4330.705,19167.68
2300.0,16,decrypt,6132.543,36886.82
2200.0,4,decrypt,15738.84,129040.7
1600.0,32,decrypt,4515.232,31837.42
2000.0,1,decrypt,56220.74,567797.6
2000.0,4,decrypt,15957.26,141988.4
1700.0,32,decrypt,4565.827,29828.44
2300.0,4,decrypt,15322.25,123470.7
2700.0,2,decrypt,25473.51,210422.9
1700.0,8,decrypt,10058.871,83661.59
2300.0,32,decrypt,3976.875,22273.89
2901.0,2,decrypt,23463.32,153853.6
2400.0,1,decrypt,48368.9,473421.6
1400.0,32,decrypt,4883.2,36196.44
1200.0,8,decrypt,12580.08,118516.2
1600.0,8,decrypt,10652.169,88946.22
1900.0,8,decrypt,9768.166,74778.53
2800.0,4,decrypt,14077.38,101430.2
2200.0,2,decrypt,28873.68,258348.5
1700.0,2,decrypt,33707.13,334329.6
1700.0,1,decrypt,64060.96,668324.2
2500.0,4,decrypt,14881.34,113597.6
2200.0,8,decrypt,8796.012,64784.84
2900.0,32,decrypt,4299.795,18010.66
1300.0,4,decrypt,22121.63,218616.6
2901.0,32,decrypt,5054.003,15883.07
2900.0,4,decrypt,14025.47,97954.02
1300.0,1,decrypt,80964.84,873332.4
1900.0,16,decrypt,6624.478,43325.53
2400.0,4,decrypt,14663.38,118335.2
2500.0,1,decrypt,47279.35,454096.4
1800.0,16,decrypt,6406.11,45721.56
1300.0,32,decrypt,4836.485,38967.08
2500.0,2,decrypt,26004.17,227236.4
2000.0,8,decrypt,9067.518,71152.04
2000.0,16,decrypt,5530.735,40997.16
1400.0,8,decrypt,11225.97,101455.3
2700.0,4,decrypt,14472.02,105291.7
1600.0,4,decrypt,19545.13,177574.2
2300.0,1,decrypt,50237.55,494166.6
2800.0,2,decrypt,24785.5,202807.7
1200.0,2,decrypt,45011.63,473358.1
2300.0,2,decrypt,27169.95,247214.3
2900.0,16,decrypt,5605.817,28809.06
2000.0,32,decrypt,4481.965,25512.83
2800.0,8,decrypt,7854.749,50810.6
2900.0,8,decrypt,7879.55,49072.24
2400.0,8,decrypt,8247.354,59280.25
2500.0,8,decrypt,8349.061,56888.83
1900.0,2,decrypt,31229.19,299104.0
1900.0,32,decrypt,4206.387,26833.24
2901.0,1,decrypt,38494.47,298909.0
1300.0,8,decrypt,12210.2,109253.9
1200.0,1,decrypt,87536.42,946754.5
1800.0,8,decrypt,9672.603,79036.71
1900.0,1,decrypt,58350.18,597870.5
1600.0,1,decrypt,67405.37,709993.3
1400.0,16,decrypt,7352.512,57307.24
2500.0,16,decrypt,5599.216,32378.84
1300.0,2,decrypt,42826.04,436903.0
1200.0,32,decrypt,5274.183,42090.82
2400.0,16,decrypt,5671.088,34212.47
2200.0,16,decrypt,6206.784,36560.54
1900.0,4,decrypt,16699.25,149498.8
1400.0,2,decrypt,39804.73,405683.9
2800.0,32,decrypt,3763.124,18564.02
2200.0,1,decrypt,52057.56,516563.1
2800.0,16,decrypt,6220.638,30310.12
1200.0,16,decrypt,7762.527,64829.43
2500.0,32,decrypt,3830.752,20652.76
2000.0,2,decrypt,30320.79,284359.6
2901.0,16,decrypt,6205.293,25259.06
2900.0,2,decrypt,24543.58,195933.6
1800.0,4,decrypt,17738.3,157667.0
2800.0,1,decrypt,43334.64,405259.7
2901.0,8,decrypt,8568.306,42198.05
2700.0,16,decrypt,6053.019,31609.07
