FR,TR,Name,EN,TIM
2400.0,8,01,16620.178443,100.95819637
1200.0,8,01,23992.211748,201.48824354
2500.0,1,01,60770.647796,557.202733904
1400.0,4,01,34684.83065,313.719323535
1900.0,32,01,10208.529698,49.466585604
1800.0,2,01,52478.994358,482.439135007
1700.0,1,01,78226.825348,783.895978887
1600.0,32,01,11122.1357,61.049950529
2300.0,32,01,10412.915509,43.283558356
2300.0,4,01,26140.356026,195.777272442
2800.0,16,01,12591.824509,51.398219924
2901.0,32,01,13282.676059,35.537817343
2200.0,16,01,12585.33727,63.918908491
1400.0,32,01,11946.006874,71.175822499
1600.0,8,01,19495.771178,148.070129808
1300.0,1,01,99113.463363,1024.23896466
2500.0,16,01,12315.064805,56.424946546
2800.0,2,01,41159.557386,317.244080896
1800.0,32,01,11724.76161,60.764565855
1400.0,2,01,63824.351803,622.568420903
2700.0,1,01,58457.357642,523.425003419
2400.0,1,01,61996.781008,572.826023352
2800.0,32,01,10310.803724,35.021605695
2901.0,4,01,25364.602272,129.517894339
1700.0,32,01,10903.000927,57.677320601
2700.0,2,01,41943.967017,330.319933336
1200.0,4,01,39824.693252,374.294872984
1900.0,16,01,12971.11522,73.161388135
1400.0,8,01,20762.28114,165.513763028
2700.0,32,01,11005.47763,39.478600177
2900.0,32,01,12060.465035,40.532320846
1700.0,2,01,54592.64316,508.545880813
2901.0,1,01,53026.134429,387.45620217
1900.0,8,01,17815.106967,124.309666263
1200.0,1,01,105451.674399,1101.07946516
2300.0,1,01,64435.498236,601.260997664
1800.0,16,01,12813.017165,74.514081624
1300.0,32,01,12559.897845,78.406067816
2200.0,1,01,64959.659643,614.093806937
2200.0,2,01,47253.065505,405.561777865
2500.0,32,01,10634.193536,41.117008252
2200.0,4,01,27341.777714,209.745138322
1700.0,8,01,19223.390764,142.307176063
1400.0,16,01,14383.6754,96.268641533
1800.0,1,01,75256.735506,744.431497288
2300.0,16,01,12097.130122,59.012706575
2500.0,2,01,43283.956022,354.577219898
1300.0,4,01,36970.697017,340.585424139
1700.0,16,01,13297.266292,80.004590064
2800.0,8,01,16000.733958,87.428711962
2900.0,8,01,16566.875053,88.389857966
2901.0,8,01,17044.582751,71.591518554
1900.0,1,01,72464.913669,712.778463239
1300.0,2,01,69038.094963,681.852667729
2400.0,2,01,43817.848415,364.954456431
1300.0,8,01,22657.858803,186.522476297
2200.0,8,01,17029.064454,110.152405115
2500.0,8,01,16378.272725,96.304621272
2300.0,8,01,16306.576115,101.632881102
2400.0,32,01,11185.396915,45.614611363
1200.0,16,01,17602.610773,128.457310391
2200.0,32,01,10261.110009,44.274957589
1200.0,2,01,72954.496948,730.619298623
2800.0,4,01,24590.379309,165.484385179
2000.0,16,01,12267.354342,67.082350404
1800.0,8,01,17817.176088,128.310829802
2700.0,8,01,15975.409341,89.349830591
2901.0,16,01,13608.558719,43.342266138
2000.0,32,01,11362.640293,54.623007573
2400.0,16,01,12324.589557,58.057603019
1400.0,1,01,92672.761303,949.871252764
2500.0,4,01,25227.647018,180.507297106
2800.0,1,01,55326.644618,489.620605682
2900.0,1,01,54909.744453,479.958682256
2900.0,16,01,12955.243353,50.487563434
1600.0,2,01,57678.371693,547.354522868
2700.0,16,01,11527.264262,48.753126076
2300.0,2,01,45151.026921,380.332699487
2900.0,4,01,24594.203584,161.676407783
2000.0,1,01,69136.664609,672.681582067
2901.0,2,01,40170.808933,234.950621731
1900.0,4,01,29680.626144,241.916422147
2000.0,4,01,28266.438118,225.696455814
2000.0,8,01,17667.246917,120.662948075
1600.0,16,01,13511.559026,84.496363516
2000.0,2,01,48208.159082,427.704528122
1600.0,4,01,32367.870159,280.227624103
1800.0,4,01,29963.615201,248.390609245
2400.0,4,01,26353.35042,194.338834893
2700.0,4,01,24932.315899,171.317963676
2900.0,2,01,40667.422238,309.604874011
1200.0,32,01,13143.852616,85.487631051
1700.0,4,01,30986.581243,261.500203366
1600.0,1,01,82946.378253,839.008654335
1900.0,2,01,51273.496118,464.056950218
1300.0,16,01,15048.083302,104.757462673
