FR,TR,Name,EN,TIM
2500.0,4,encrypt,79194.27,685886.8
2000.0,8,encrypt,49197.77,408139.5
2901.0,1,encrypt,165067.8,1257502.0
1300.0,8,encrypt,51459.27,460785.8
2900.0,8,encrypt,46120.92,329709.3
1400.0,32,encrypt,24541.39,179472.2
1200.0,8,encrypt,54112.02,488694.2
2900.0,4,encrypt,75139.17,597455.8
1900.0,2,encrypt,143065.4,1369166.0
1900.0,32,encrypt,21738.27,131313.4
2400.0,4,encrypt,74995.21,622768.6
1200.0,1,encrypt,366760.1,3930139.0
2300.0,1,encrypt,232816.2,2309497.0
1400.0,16,encrypt,30976.82,236269.7
2800.0,4,encrypt,80353.14,679756.9
2500.0,2,encrypt,125436.5,1097416.9
1400.0,8,encrypt,52650.77,467621.3
1300.0,4,encrypt,93794.39,914187.7
2200.0,2,encrypt,134433.9,1218825.0
2500.0,8,encrypt,49771.68,385393.2
2800.0,16,encrypt,28831.59,152530.4
1900.0,16,encrypt,27115.25,177850.7
2500.0,32,encrypt,21152.64,98791.71
2900.0,16,encrypt,31506.74,169094.6
2300.0,32,encrypt,21822.71,108173.1
1600.0,1,encrypt,281594.4,2937338.0
2800.0,8,encrypt,42945.96,291520.1
2500.0,16,encrypt,30981.89,179805.4
2200.0,8,encrypt,44805.79,345560.0
1300.0,32,encrypt,25301.85,190824.0
1800.0,4,encrypt,85779.84,789229.8
2200.0,1,encrypt,222021.4,2193239.0
1800.0,32,encrypt,22702.21,138642.2
1600.0,4,encrypt,87994.23,817543.6
1800.0,8,encrypt,53690.46,462248.3
1900.0,1,encrypt,256669.8,2631213.0
1200.0,16,encrypt,35189.01,293060.8
2800.0,2,encrypt,133502.9,1151862.8
1800.0,16,encrypt,27850.92,195392.9
2300.0,2,encrypt,144536.2,1334133.0
1200.0,32,encrypt,26814.32,209165.5
1800.0,2,encrypt,154597.7,1510448.0
2900.0,2,encrypt,137159.5,1205621.8
2800.0,1,encrypt,191581.6,1789475.0
2901.0,8,encrypt,50333.58,354620.7
2901.0,4,encrypt,76254.25,608946.5
2700.0,16,encrypt,32256.73,187344.5
2000.0,2,encrypt,157880.1,1522140.0
1300.0,2,encrypt,184135.2,1878489.0
2700.0,1,encrypt,186166.6,1734624.0
2000.0,1,encrypt,231168.1,2314547.0
2200.0,16,encrypt,28289.42,179119.1
1700.0,4,encrypt,82515.22,751526.2
1400.0,2,encrypt,174531.1,1770879.0
2800.0,32,encrypt,22930.72,88856.31
2200.0,32,encrypt,20420.58,112858.9
2000.0,4,encrypt,82044.65,740771.5
2901.0,32,encrypt,25001.23,84896.12
1700.0,16,encrypt,28733.5,198602.3
2300.0,8,encrypt,48231.93,380372.1
2400.0,16,encrypt,30115.14,180350.7
1600.0,16,encrypt,31088.37,232949.3
2000.0,16,encrypt,29335.13,199074.9
1800.0,1,encrypt,254390.8,2610033.0
2700.0,2,encrypt,118028.43,991136.8
2901.0,16,encrypt,32170.15,160429.62
1700.0,8,encrypt,51301.33,435003.3
1400.0,1,encrypt,324405.6,3435771.0
2901.0,2,encrypt,122950.8,828710.3
2400.0,2,encrypt,128229.2,1127440.0
2400.0,32,encrypt,21315.37,102971.1
2700.0,8,encrypt,45296.06,318265.8
1200.0,4,encrypt,101089.2,994606.0
2400.0,1,encrypt,205057.4,1978113.0
1600.0,2,encrypt,159644.2,1581670.0
1700.0,32,encrypt,22163.49,145052.3
2700.0,32,encrypt,21422.93,91413.81
2300.0,16,encrypt,28520.39,178321.8
2900.0,1,encrypt,196125.2,1844070.0
2400.0,8,encrypt,44612.54,336495.4
2200.0,4,encrypt,80048.85,705940.9
1400.0,4,encrypt,91485.71,883783.1
1900.0,4,encrypt,89916.1,827732.5
1600.0,32,encrypt,23344.05,156439.5
1900.0,8,encrypt,48099.25,396492.8
2500.0,1,encrypt,215432.1,2097850.0
2700.0,4,encrypt,77972.59,650415.3
1700.0,2,encrypt,149815.6,1458087.0
1700.0,1,encrypt,275136.8,2866757.0
2300.0,4,encrypt,79738.17,688374.4
1600.0,8,encrypt,50523.45,435483.8
2900.0,32,encrypt,21856.1,85798.29
1300.0,1,encrypt,339376.5,3616033.0
1300.0,16,encrypt,31429.3,245068.4
1200.0,2,encrypt,189014.9,1946750.0
2000.0,32,encrypt,22296.24,124243.3
