FR,TR,Name,REP,START,END,TIM,EN
1200.0,16,06,2,1405164464.571628018,1405164465.669794405,1.098166387,132.518892
1200.0,16,06,3,1405164466.337592947,1405164466.915673853,0.578080906,78.98425
1200.0,16,06,4,1405164468.391897163,1405164469.329617936,0.937720773,115.096277
1200.0,16,06,5,1405164470.806846461,1405164471.755412258,0.948565797,116.16157
1200.0,16,06,6,1405164472.476932686,1405164473.682073535,1.205140849,151.677181
1200.0,16,06,7,1405164474.350682901,1405164475.512032835,1.161349934,141.05244
1200.0,16,06,8,1405164476.999435975,1405164477.640179583,0.640743608,85.002557
1200.0,8,06,2,1405167078.604467808,1405167080.322107408,1.717639600,197.200304
1200.0,8,06,3,1405167082.790003547,1405167083.884212107,1.094208560,130.921578
1200.0,8,06,4,1405167084.544675943,1405167085.587502006,1.042826063,125.881775
1200.0,8,06,5,1405167086.246301227,1405167087.325382729,1.079081502,128.883982
1200.0,8,06,6,1405167088.829004071,1405167090.002874684,1.173870613,139.976282
1200.0,8,06,7,1405167090.664088162,1405167092.576633157,1.912544995,217.366062
1200.0,8,06,8,1405167095.045977667,1405167096.621211748,1.575234081,182.652895
1200.0,32,06,2,1405169735.094214098,1405169736.150749389,1.056535291,134.718853
1200.0,32,06,3,1405169738.620753484,1405169739.244095745,0.623342261,84.114906
1200.0,32,06,4,1405169740.715019461,1405169741.372777945,0.657758484,87.019517
1200.0,32,06,5,1405169742.837574070,1405169743.464017698,0.626443628,85.183166
1200.0,32,06,6,1405169744.929161306,1405169745.659994818,0.730833512,95.48314
1200.0,32,06,7,1405169746.320358238,1405169746.957120365,0.636762127,87.405094
1200.0,32,06,8,1405169748.460883220,1405169749.192435287,0.731552067,96.24399
1200.0,4,06,2,1405172858.839274166,1405172861.902960030,3.063685864,324.020322
1200.0,4,06,3,1405172862.600584678,1405172865.342104558,2.741519880,292.568172
1200.0,4,06,4,1405172866.853536153,1405172870.783510014,3.929973861,415.938672
1200.0,4,06,5,1405172872.248579874,1405172874.500619143,2.252039269,243.211572
1200.0,4,06,6,1405172877.009166167,1405172879.698805490,2.689639323,287.26685
1200.0,4,06,7,1405172880.361908059,1405172883.857110968,3.495202909,369.735149
1200.0,4,06,8,1405172884.556309991,1405172886.683435231,2.127125240,229.446886
1200.0,2,06,2,1405177000.597804661,1405177009.050306697,8.452502036,846.02789
1200.0,2,06,3,1405177010.515917803,1405177023.862617023,13.346699220,1334.45953
1200.0,2,06,4,1405177024.525484890,1405177030.542202149,6.016717259,605.954227
1200.0,2,06,5,1405177033.016540278,1405177038.312653967,5.296113689,534.880267
1200.0,2,06,6,1405177040.784080350,1405177047.186840914,6.402760564,643.060954
1200.0,2,06,7,1405177048.670358870,1405177055.545729483,6.875370613,688.225729
1200.0,2,06,8,1405177056.237662113,1405177063.782935554,7.545273441,754.867989
1200.0,1,06,2,1405182784.793553959,1405182795.132184514,10.338630555,988.778462
1200.0,1,06,3,1405182796.637763841,1405182809.536406624,12.898642783,1236.657499
1200.0,1,06,4,1405182811.006352840,1405182821.640019165,10.633666325,1011.059599
1200.0,1,06,5,1405182822.338246975,1405182832.867961716,10.529714741,1000.754352
1200.0,1,06,6,1405182834.334204650,1405182844.453533913,10.119329263,962.292014
1200.0,1,06,7,1405182846.929397207,1405182863.238880220,16.309483013,1588.570456
1200.0,1,06,8,1405182864.707958980,1405182878.864863631,14.156904651,1368.220935
1300.0,16,06,2,1405189026.617094189,1405189027.814059724,1.196965535,149.086222
1300.0,16,06,3,1405189028.512859976,1405189029.273770985,0.760911009,97.092678
1300.0,16,06,4,1405189030.737278513,1405189031.742696353,1.005417840,124.23594
1300.0,16,06,5,1405189032.402078903,1405189033.618900179,1.216821276,149.186448
1300.0,16,06,6,1405189034.275793003,1405189034.974608210,0.698815207,92.671733
1300.0,16,06,7,1405189036.437294063,1405189037.407465167,0.970171104,121.614193
1300.0,16,06,8,1405189038.908359075,1405189039.603712111,0.695353036,95.44289
1300.0,8,06,2,1405191488.580222708,1405191490.350890813,1.770668105,203.934908
1300.0,8,06,3,1405191492.828364983,1405191493.839036882,1.010671899,122.517225
1300.0,8,06,4,1405191494.517490267,1405191495.630592432,1.113102165,132.561939
1300.0,8,06,5,1405191497.107418356,1405191498.788393562,1.680975206,195.248575
1300.0,8,06,6,1405191501.279482889,1405191502.348262432,1.068779543,130.529784
1300.0,8,06,7,1405191504.825926829,1405191505.832907947,1.006981118,123.804005
1300.0,8,06,8,1405191506.511166176,1405191507.847010687,1.335844511,160.074266
1300.0,32,06,2,1405193972.313946017,1405193973.091110892,0.777164875,107.166399
1300.0,32,06,3,1405193974.553545867,1405193975.139586519,0.586040652,81.965064
1300.0,32,06,4,1405193976.602070870,1405193977.249952465,0.647881595,89.508526
1300.0,32,06,5,1405193978.711353010,1405193979.455036824,0.743683814,102.022566
1300.0,32,06,6,1405193980.915930597,1405193981.669535586,0.753604989,101.572785
1300.0,32,06,7,1405193982.325127257,1405193983.026969005,0.701841748,99.424442
1300.0,32,06,8,1405193984.488180924,1405193985.218489856,0.730308932,98.128216
1300.0,4,06,2,1405196878.536568152,1405196881.013027325,2.476459173,270.570371
1300.0,4,06,3,1405196882.487495931,1405196884.126256599,1.638760668,183.41888
1300.0,4,06,4,1405196884.803693435,1405196887.210235462,2.406542027,263.317143
1300.0,4,06,5,1405196888.729948783,1405196891.738065434,3.008116651,323.366706
1300.0,4,06,6,1405196892.442117166,1405196894.810869014,2.368751848,257.984412
1300.0,4,06,7,1405196896.287202616,1405196898.970625401,2.683422785,289.758784
1300.0,4,06,8,1405196900.451595590,1405196904.220695406,3.769099816,399.220561
1300.0,2,06,2,1405200754.643993231,1405200759.514620799,4.870627568,495.113118
1300.0,2,06,3,1405200760.977207996,1405200766.223891804,5.246683808,532.766238
1300.0,2,06,4,1405200768.692069363,1405200776.036466889,7.344397526,745.018743
1300.0,2,06,5,1405200776.695193609,1405200781.607344045,4.912150436,502.643842
1300.0,2,06,6,1405200782.304221173,1405200791.690958975,9.386737802,949.29713
1300.0,2,06,7,1405200792.350349664,1405200798.866162441,6.515812777,660.950946
1300.0,2,06,8,1405200800.335112187,1405200805.991443404,5.656331217,578.298671
1300.0,1,06,2,1405206143.277115651,1405206156.945938953,13.668823302,1329.703393
1300.0,1,06,3,1405206158.415418463,1405206168.386231055,9.970812592,961.414669
1300.0,1,06,4,1405206170.856455037,1405206181.240349963,10.383894926,1010.505407
1300.0,1,06,5,1405206182.741667168,1405206192.730021345,9.988354177,962.652992
1300.0,1,06,6,1405206195.201270909,1405206205.263132584,10.061861675,971.04918
1300.0,1,06,7,1405206206.731950335,1405206217.123342538,10.391392203,1004.232275
1300.0,1,06,8,1405206218.590445501,1405206228.066734726,9.476289225,914.736628
1400.0,16,06,2,1405211930.642116573,1405211931.930040984,1.287924411,155.959273
1400.0,16,06,3,1405211932.583474017,1405211933.198284436,0.614810419,84.922913
1400.0,16,06,4,1405211934.695255289,1405211935.184819440,0.489564151,71.497531
1400.0,16,06,5,1405211936.643385101,1405211937.504759824,0.861374723,111.481334
1400.0,16,06,6,1405211938.999692801,1405211940.297435891,1.297743090,166.477542
1400.0,16,06,7,1405211942.760803176,1405211943.571740792,0.810937616,105.302148
1400.0,16,06,8,1405211944.227591199,1405211944.792118673,0.564527474,80.539157
1400.0,8,06,2,1405214254.603511446,1405214255.900821934,1.297310488,156.286425
1400.0,8,06,3,1405214256.557217039,1405214257.404202050,0.846985011,107.036826
1400.0,8,06,4,1405214258.900132317,1405214259.730786521,0.830654204,105.864826
1400.0,8,06,5,1405214260.389699445,1405214261.212958887,0.823259442,105.325588
1400.0,8,06,6,1405214262.673166999,1405214264.333239369,1.660072370,195.537605
1400.0,8,06,7,1405214266.798048874,1405214268.054566063,1.256517189,153.992551
1400.0,8,06,8,1405214268.710564386,1405214270.129110438,1.418546052,170.39793
1400.0,32,06,2,1405216612.339021745,1405216613.217729650,0.878707905,119.905634
1400.0,32,06,3,1405216614.678045845,1405216615.350187013,0.672141168,95.055383
1400.0,32,06,4,1405216616.847459202,1405216617.420675864,0.573216662,82.564979
1400.0,32,06,5,1405216618.882478719,1405216619.436995931,0.554517212,80.09087
1400.0,32,06,6,1405216620.936062277,1405216621.615196419,0.679134142,94.615735
1400.0,32,06,7,1405216622.268242450,1405216622.912946842,0.644704392,93.100474
1400.0,32,06,8,1405216624.407461366,1405216625.011281481,0.603820115,89.773934
1400.0,4,06,2,1405219328.975937879,1405219331.430257757,2.454319878,270.217507
1400.0,4,06,3,1405219332.891740009,1405219334.468071997,1.576331988,178.5845
1400.0,4,06,4,1405219336.972775175,1405219339.756018851,2.783243676,304.590536
1400.0,4,06,5,1405219340.447776396,1405219343.665382483,3.217606087,351.37315
1400.0,4,06,6,1405219344.323347240,1405219345.862877413,1.539530173,174.59832
1400.0,4,06,7,1405219346.518086717,1405219349.944155665,3.426068948,376.082161
1400.0,4,06,8,1405219350.640657704,1405219352.423680147,1.783022443,201.554049
1400.0,2,06,2,1405222976.887595610,1405222984.211919965,7.324324355,753.235169
1400.0,2,06,3,1405222986.676921651,1405222995.092377552,8.415455901,859.496672
1400.0,2,06,4,1405222996.589253844,1405223007.448794273,10.859540429,1108.122429
1400.0,2,06,5,1405223008.908447711,1405223014.570810682,5.662362971,589.38196
1400.0,2,06,6,1405223017.072043132,1405223025.245169100,8.173125968,836.438725
1400.0,2,06,7,1405223026.705356809,1405223036.552079840,9.846723031,1013.260124
1400.0,2,06,8,1405223039.018504332,1405223046.001439506,6.982935174,714.71652
