FR,TR,Name,EN,TIM
1700.0,8,sort,22522.1,170262.1
2400.0,32,sort,10521.673,48561.09
2000.0,4,sort,37369.06,294751.1
2500.0,8,sort,22937.83,141636.6
1900.0,1,sort,98491.28,975083.1
1900.0,32,sort,9981.691,51160.34
1600.0,4,sort,39132.75,330602.3
2800.0,2,sort,64991.8,511587.6
2300.0,2,sort,67263.33,552546.6
2700.0,32,sort,10885.407,45456.64
1900.0,4,sort,38019.63,306022.9
2900.0,1,sort,88944.97,797317.2
2800.0,8,sort,23283.01,135449.5
1700.0,4,sort,38350.11,320913.0
2000.0,32,sort,9084.241,51063.17
2000.0,16,sort,14005.88,81543.31
1300.0,8,sort,24587.15,195499.5
2900.0,8,sort,24354.6,133331.6
2800.0,1,sort,88076.2,807947.2
2700.0,1,sort,93961.62,855343.3
2700.0,16,sort,16205.15,71343.29
1900.0,16,sort,14110.84,83096.61
2000.0,8,sort,20901.87,153058.7
1200.0,2,sort,79992.52,785146.4
2901.0,16,sort,19789.32,67169.63
2800.0,4,sort,34190.65,254269.9
1300.0,1,sort,119688.3,1249975.0
1800.0,1,sort,99811.31,1005350.0
2500.0,2,sort,67421.77,535960.6
2300.0,16,sort,15358.49,76971.15
2800.0,32,sort,10661.01,45988.24
1400.0,8,sort,24258.31,187217.6
1700.0,1,sort,103040.9,1036647.0
2000.0,2,sort,67406.29,585932.8
1200.0,8,sort,25109.93,207154.7
1300.0,2,sort,76764.55,738069.5
1200.0,16,sort,16442.1,111982.0
1600.0,1,sort,105900.3,1072432.0
2700.0,4,sort,37359.72,257959.6
2500.0,16,sort,15341.18,73523.98
2200.0,8,sort,23059.86,149958.6
2500.0,4,sort,37410.49,267684.0
2800.0,16,sort,15223.05,72215.3
1600.0,8,sort,20973.505,169383.9
2300.0,4,sort,37306.06,275830.1
2500.0,32,sort,9939.959,47077.94
2400.0,1,sort,89842.31,866199.6
2300.0,1,sort,92846.72,885237.7
1700.0,32,sort,10331.383,50835.5
1200.0,32,sort,10309.121,65629.36
1200.0,1,sort,123290.8,1289046.0
2200.0,1,sort,93859.05,904075.5
1400.0,16,sort,15534.8,98663.46
2300.0,32,sort,9401.613,47531.83
2901.0,2,sort,76215.88,441581.0
2200.0,2,sort,67354.2,562270.6
1800.0,8,sort,21807.2,162071.7
1900.0,2,sort,68970.31,610773.1
2200.0,32,sort,10173.032,49241.16
1800.0,16,sort,13624.743,85287.35
2400.0,16,sort,15065.55,75658.5
2900.0,16,sort,16868.05,70216.86
2700.0,2,sort,67375.09,518302.8
2000.0,1,sort,94586.79,949084.0
1700.0,2,sort,70426.2,640119.1
2200.0,16,sort,15070.63,78314.97
1300.0,4,sort,42115.56,374935.8
1200.0,4,sort,43134.23,393906.6
2901.0,4,sort,42902.54,231401.7
2700.0,8,sort,23924.03,138103.2
2901.0,8,sort,27944.41,129513.6
2900.0,32,sort,11870.624,46002.29
2400.0,4,sort,34234.46,270195.2
1800.0,32,sort,9784.589,50676.74
1900.0,8,sort,22724.71,160061.4
1600.0,2,sort,69675.07,659117.7
2500.0,1,sort,90396.89,853316.0
2900.0,2,sort,67746.16,505370.5
1800.0,2,sort,68681.94,621807.6
1300.0,16,sort,14654.592,103211.53
1700.0,16,sort,14847.09,88954.65
1300.0,32,sort,10185.09,61901.77
2900.0,4,sort,38265.72,251639.7
2300.0,8,sort,22175.61,146355.8
1400.0,32,sort,10235.362,51822.47
2901.0,1,sort,91178.31,695735.2
1600.0,16,sort,13163.434,91262.12
2901.0,32,sort,12464.286,45168.01
1400.0,2,sort,75320.12,713870.2
1400.0,4,sort,40562.21,357762.7
1800.0,4,sort,38058.32,314229.6
2400.0,8,sort,20444.323,145736.0
1400.0,1,sort,113339.3,1164805.0
1600.0,32,sort,8520.7449,51154.98
2400.0,2,sort,65538.85,542577.8
2200.0,4,sort,36928.66,282606.7
