laplace_correction,estimation_mode,bandwidth_selection,bandwidth,minimum_bandwidth,number_of_kernels,use_application_grid,application_grid_size,PREC_AT_99_REC
true,greedy,heuristic,0.001,20,1,true,200,0.0918
false,greedy,heuristic,0.001,20,1,true,200,0.0149
true,greedy,heuristic,0.001,50,1,true,200,0.0069
false,greedy,heuristic,0.001,50,1,true,200,0.0512
true,greedy,heuristic,0.001,100,1,true,200,0.419
false,greedy,heuristic,0.001,100,1,true,200,0.4206
true,greedy,heuristic,0.001,500,1,true,200,0.5265
false,greedy,heuristic,0.001,500,1,true,200,0.5081
true,greedy,heuristic,0.001,1000,1,true,200,0.5172
false,greedy,heuristic,0.001,1000,1,true,200,0.4264
true,greedy,heuristic,0.001,0.1,2,true,200,0.4382
false,greedy,heuristic,0.001,0.1,2,true,200,0.6183
true,greedy,heuristic,0.001,0.001,2,true,200,0.5299
false,greedy,heuristic,0.001,0.001,2,true,200,0.5274
true,greedy,heuristic,0.001,1,2,true,200,0.2858
false,greedy,heuristic,0.001,1,2,true,200,0.2786
true,greedy,heuristic,0.001,5,2,true,200,0.0421
false,greedy,heuristic,0.001,5,2,true,200,0.0336
true,greedy,heuristic,0.001,10,2,true,200,0.0312
false,greedy,heuristic,0.001,10,2,true,200,0.0378
true,greedy,heuristic,0.001,20,2,true,200,0.3445
false,greedy,heuristic,0.001,20,2,true,200,0.3492
true,greedy,heuristic,0.001,50,2,true,200,0.1927
false,greedy,heuristic,0.001,50,2,true,200,0.1501
true,greedy,heuristic,0.001,100,2,true,200,0.167
false,greedy,heuristic,0.001,100,2,true,200,0.1718
true,greedy,heuristic,0.001,500,2,true,200,0.8978
false,greedy,heuristic,0.001,500,2,true,200,0.7983
true,greedy,heuristic,0.001,1000,2,true,200,0.8977
false,greedy,heuristic,0.001,1000,2,true,200,0.7984
true,greedy,heuristic,0.001,0.1,5,true,200,0.5968
false,greedy,heuristic,0.001,0.1,5,true,200,0.6029
true,greedy,heuristic,0.001,0.001,5,true,200,0.5873
false,greedy,heuristic,0.001,0.001,5,true,200,0.3245
true,greedy,heuristic,0.001,1,5,true,200,0.0714
false,greedy,heuristic,0.001,1,5,true,200,0.0551
true,greedy,heuristic,0.001,5,5,true,200,0.0513
false,greedy,heuristic,0.001,5,5,true,200,0.047
true,greedy,heuristic,0.001,10,5,true,200,0.1016
false,greedy,heuristic,0.001,10,5,true,200,0.089
true,greedy,heuristic,0.001,20,5,true,200,0.1658
false,greedy,heuristic,0.001,20,5,true,200,0.2843
true,greedy,heuristic,0.001,50,5,true,200,0.1086
false,greedy,heuristic,0.001,50,5,true,200,0.1323
true,greedy,heuristic,0.001,100,5,true,200,0.0363
false,greedy,heuristic,0.001,100,5,true,200,0.0353
true,greedy,heuristic,0.001,500,5,true,200,0.1348
false,greedy,heuristic,0.001,500,5,true,200,0.0854
true,greedy,heuristic,0.001,1000,5,true,200,0.1133
false,greedy,heuristic,0.001,1000,5,true,200,0.1442
true,greedy,heuristic,0.001,0.1,10,true,200,0.5598
false,greedy,heuristic,0.001,0.1,10,true,200,0.638
true,greedy,heuristic,0.001,0.001,10,true,200,0.4978
false,greedy,heuristic,0.001,0.001,10,true,200,0.7968
true,greedy,heuristic,0.001,1,10,true,200,0.0587
false,greedy,heuristic,0.001,1,10,true,200,0.0639
true,greedy,heuristic,0.001,5,10,true,200,0.0554
false,greedy,heuristic,0.001,5,10,true,200,0.0695
true,greedy,heuristic,0.001,10,10,true,200,0.0694
false,greedy,heuristic,0.001,10,10,true,200,0.0633
true,greedy,heuristic,0.001,20,10,true,200,0.0328
false,greedy,heuristic,0.001,20,10,true,200,0.0179
true,greedy,heuristic,0.001,50,10,true,200,0.0333
false,greedy,heuristic,0.001,50,10,true,200,0.0224
true,greedy,heuristic,0.001,100,10,true,200,0.0278
false,greedy,heuristic,0.001,100,10,true,200,0.0272
true,greedy,heuristic,0.001,500,10,true,200,0.1965
false,greedy,heuristic,0.001,500,10,true,200,0.0541
true,greedy,heuristic,0.001,1000,10,true,200,0.0533
false,greedy,heuristic,0.001,1000,10,true,200,0.0702
true,greedy,heuristic,0.001,0.1,50,true,200,0.4734
false,greedy,heuristic,0.001,0.1,50,true,200,0.5518
true,greedy,heuristic,0.001,0.001,50,true,200,0.6001
false,greedy,heuristic,0.001,0.001,50,true,200,0.7
true,greedy,heuristic,0.001,1,50,true,200,0.089
false,greedy,heuristic,0.001,1,50,true,200,0.0681
true,greedy,heuristic,0.001,5,50,true,200,0.05
false,greedy,heuristic,0.001,5,50,true,200,0.043
true,greedy,heuristic,0.001,10,50,true,200,0.085
false,greedy,heuristic,0.001,10,50,true,200,0.0766
true,greedy,heuristic,0.001,20,50,true,200,0.0365
false,greedy,heuristic,0.001,20,50,true,200,0.0241
true,greedy,heuristic,0.001,50,50,true,200,0.0217
false,greedy,heuristic,0.001,50,50,true,200,0.0312
true,greedy,heuristic,0.001,100,50,true,200,0.03
false,greedy,heuristic,0.001,100,50,true,200,0.0414
true,greedy,heuristic,0.001,500,50,true,200,0.0904
false,greedy,heuristic,0.001,500,50,true,200,0.1178
true,greedy,heuristic,0.001,1000,50,true,200,0.0614
false,greedy,heuristic,0.001,1000,50,true,200,0.1114
true,greedy,heuristic,0.001,0.1,100,true,200,0.7139
false,greedy,heuristic,0.001,0.1,100,true,200,0.5554
true,greedy,heuristic,0.001,0.001,100,true,200,0.1042
false,greedy,heuristic,0.001,0.001,100,true,200,0.1054
true,greedy,heuristic,0.001,1,100,true,200,0.0888
false,greedy,heuristic,0.001,1,100,true,200,0.0934
true,greedy,heuristic,0.001,5,100,true,200,0.0804
false,greedy,heuristic,0.001,5,100,true,200,0.0859
true,greedy,heuristic,0.001,10,100,true,200,0.085
false,greedy,heuristic,0.001,10,100,true,200,0.06
true,greedy,heuristic,0.001,20,100,true,200,0.0367
false,greedy,heuristic,0.001,20,100,true,200,0.0366
true,greedy,heuristic,0.001,50,100,true,200,0.0149
false,greedy,heuristic,0.001,50,100,true,200,0.0262
true,greedy,heuristic,0.001,100,100,true,200,0.0464
false,greedy,heuristic,0.001,100,100,true,200,0.0321
true,greedy,heuristic,0.001,500,100,true,200,0.3123
false,greedy,heuristic,0.001,500,100,true,200,0.1827
true,greedy,heuristic,0.001,1000,100,true,200,0.1269
false,greedy,heuristic,0.001,1000,100,true,200,0.0976
true,greedy,heuristic,0.001,0.1,500,true,200,0.7924
false,greedy,heuristic,0.001,0.1,500,true,200,0.7924
true,greedy,heuristic,0.001,0.001,500,true,200,0.2049
false,greedy,heuristic,0.001,0.001,500,true,200,0.2059
true,greedy,heuristic,0.001,1,500,true,200,0.0972
false,greedy,heuristic,0.001,1,500,true,200,0.0972
true,greedy,heuristic,0.001,5,500,true,200,0.0896
false,greedy,heuristic,0.001,5,500,true,200,0.0896
true,greedy,heuristic,0.001,10,500,true,200,0.0878
false,greedy,heuristic,0.001,10,500,true,200,0.0878
true,greedy,heuristic,0.001,20,500,true,200,0.0535
false,greedy,heuristic,0.001,20,500,true,200,0.0535
true,greedy,heuristic,0.001,50,500,true,200,0.0332
false,greedy,heuristic,0.001,50,500,true,200,0.0332
true,greedy,heuristic,0.001,100,500,true,200,0.0516
false,greedy,heuristic,0.001,100,500,true,200,0.0388
true,greedy,heuristic,0.001,500,500,true,200,0.2203
false,greedy,heuristic,0.001,500,500,true,200,0.192
true,greedy,heuristic,0.001,1000,500,true,200,0.1286
false,greedy,heuristic,0.001,1000,500,true,200,0.1286
true,greedy,heuristic,0.001,0.1,1000,true,200,0.8047
false,greedy,heuristic,0.001,0.1,1000,true,200,0.8047
true,greedy,heuristic,0.001,0.001,1000,true,200,0.1057
false,greedy,heuristic,0.001,0.001,1000,true,200,0.1057
true,greedy,heuristic,0.001,1,1000,true,200,0.0788
false,greedy,heuristic,0.001,1,1000,true,200,0.0927
true,greedy,heuristic,0.001,5,1000,true,200,0.0659
false,greedy,heuristic,0.001,5,1000,true,200,0.0883
true,greedy,heuristic,0.001,10,1000,true,200,0.0878
false,greedy,heuristic,0.001,10,1000,true,200,0.0878
true,greedy,heuristic,0.001,20,1000,true,200,0.0473
false,greedy,heuristic,0.001,20,1000,true,200,0.0497
true,greedy,heuristic,0.001,50,1000,true,200,0.0331
false,greedy,heuristic,0.001,50,1000,true,200,0.0331
true,greedy,heuristic,0.001,100,1000,true,200,0.0504
false,greedy,heuristic,0.001,100,1000,true,200,0.0504
true,greedy,heuristic,0.001,500,1000,true,200,0.1656
false,greedy,heuristic,0.001,500,1000,true,200,0.1848
true,greedy,heuristic,0.001,1000,1000,true,200,0.1286
false,greedy,heuristic,0.001,1000,1000,true,200,0.1286
true,greedy,heuristic,0.001,0.1,1,true,500,0.0059
false,greedy,heuristic,0.001,0.1,1,true,500,0.6518
true,greedy,heuristic,0.001,0.001,1,true,500,0.6061
false,greedy,heuristic,0.001,0.001,1,true,500,0.6721
true,greedy,heuristic,0.001,1,1,true,500,0.3112
false,greedy,heuristic,0.001,1,1,true,500,0.3539
true,greedy,heuristic,0.001,5,1,true,500,0.0427
false,greedy,heuristic,0.001,5,1,true,500,0.1319
true,greedy,heuristic,0.001,10,1,true,500,0.1151
false,greedy,heuristic,0.001,10,1,true,500,0.1129
true,greedy,heuristic,0.001,20,1,true,500,0.0435
false,greedy,heuristic,0.001,20,1,true,500,0.1173
true,greedy,heuristic,0.001,50,1,true,500,0.1791
false,greedy,heuristic,0.001,50,1,true,500,0.174
true,greedy,heuristic,0.001,100,1,true,500,0.0857
false,greedy,heuristic,0.001,100,1,true,500,0.0682
true,greedy,heuristic,0.001,500,1,true,500,0.7135
false,greedy,heuristic,0.001,500,1,true,500,0.5462
true,greedy,heuristic,0.001,1000,1,true,500,0.7122
false,greedy,heuristic,0.001,1000,1,true,500,0.5803
true,greedy,heuristic,0.001,0.1,2,true,500,0.6664
false,greedy,heuristic,0.001,0.1,2,true,500,0.6693
true,greedy,heuristic,0.001,0.001,2,true,500,0.3984
false,greedy,heuristic,0.001,0.001,2,true,500,0.6581
true,greedy,heuristic,0.001,1,2,true,500,0.2441
false,greedy,heuristic,0.001,1,2,true,500,0.2119
true,greedy,heuristic,0.001,5,2,true,500,0.1204
false,greedy,heuristic,0.001,5,2,true,500,0.1276
true,greedy,heuristic,0.001,10,2,true,500,0.2728
false,greedy,heuristic,0.001,10,2,true,500,0.1823
true,greedy,heuristic,0.001,20,2,true,500,0.0349
false,greedy,heuristic,0.001,20,2,true,500,0.0495
true,greedy,heuristic,0.001,50,2,true,500,0.4662
false,greedy,heuristic,0.001,50,2,true,500,0.5077
true,greedy,heuristic,0.001,100,2,true,500,0.2497
false,greedy,heuristic,0.001,100,2,true,500,0.2577
true,greedy,heuristic,0.001,500,2,true,500,0.7347
false,greedy,heuristic,0.001,500,2,true,500,0.6648
true,greedy,heuristic,0.001,1000,2,true,500,0.7577
false,greedy,heuristic,0.001,1000,2,true,500,0.8289
true,greedy,heuristic,0.001,0.1,5,true,500,0.5327
false,greedy,heuristic,0.001,0.1,5,true,500,0.6182
true,greedy,heuristic,0.001,0.001,5,true,500,0.2933
false,greedy,heuristic,0.001,0.001,5,true,500,0.382
true,greedy,heuristic,0.001,1,5,true,500,0.1004
false,greedy,heuristic,0.001,1,5,true,500,0.0718
true,greedy,heuristic,0.001,5,5,true,500,0.0371
false,greedy,heuristic,0.001,5,5,true,500,0.0685
true,greedy,heuristic,0.001,10,5,true,500,0.1322
false,greedy,heuristic,0.001,10,5,true,500,0.1371
true,greedy,heuristic,0.001,20,5,true,500,0.2656
false,greedy,heuristic,0.001,20,5,true,500,0.1851
true,greedy,heuristic,0.001,50,5,true,500,0.3505
false,greedy,heuristic,0.001,50,5,true,500,0.5409
true,greedy,heuristic,0.001,100,5,true,500,0.2033
false,greedy,heuristic,0.001,100,5,true,500,0.287
true,greedy,heuristic,0.001,500,5,true,500,0.1999
false,greedy,heuristic,0.001,500,5,true,500,0.1416
true,greedy,heuristic,0.001,1000,5,true,500,0.2912
false,greedy,heuristic,0.001,1000,5,true,500,0.303
true,greedy,heuristic,0.001,0.1,10,true,500,0.6302
false,greedy,heuristic,0.001,0.1,10,true,500,0.7332
true,greedy,heuristic,0.001,0.001,10,true,500,0.124
false,greedy,heuristic,0.001,0.001,10,true,500,0.0628
true,greedy,heuristic,0.001,1,10,true,500,0.1042
false,greedy,heuristic,0.001,1,10,true,500,0.083
true,greedy,heuristic,0.001,5,10,true,500,0.1211
false,greedy,heuristic,0.001,5,10,true,500,0.1157
true,greedy,heuristic,0.001,10,10,true,500,0.121
false,greedy,heuristic,0.001,10,10,true,500,0.0523
true,greedy,heuristic,0.001,20,10,true,500,0.0833
false,greedy,heuristic,0.001,20,10,true,500,0.0886
true,greedy,heuristic,0.001,50,10,true,500,0.0633
false,greedy,heuristic,0.001,50,10,true,500,0.079
true,greedy,heuristic,0.001,100,10,true,500,0.1076
false,greedy,heuristic,0.001,100,10,true,500,0.1073
true,greedy,heuristic,0.001,500,10,true,500,0.081
false,greedy,heuristic,0.001,500,10,true,500,0.1183
true,greedy,heuristic,0.001,1000,10,true,500,0.4367
false,greedy,heuristic,0.001,1000,10,true,500,0.3334
true,greedy,heuristic,0.001,0.1,50,true,500,0.6337
false,greedy,heuristic,0.001,0.1,50,true,500,0.6324
true,greedy,heuristic,0.001,0.001,50,true,500,0.0936
false,greedy,heuristic,0.001,0.001,50,true,500,0.1143
true,greedy,heuristic,0.001,1,50,true,500,0.358
false,greedy,heuristic,0.001,1,50,true,500,0.1062
true,greedy,heuristic,0.001,5,50,true,500,0.2355
false,greedy,heuristic,0.001,5,50,true,500,0.1977
true,greedy,heuristic,0.001,10,50,true,500,0.1111
false,greedy,heuristic,0.001,10,50,true,500,0.0511
true,greedy,heuristic,0.001,20,50,true,500,0.0691
false,greedy,heuristic,0.001,20,50,true,500,0.1101
true,greedy,heuristic,0.001,50,50,true,500,0.0387
false,greedy,heuristic,0.001,50,50,true,500,0.0394
true,greedy,heuristic,0.001,100,50,true,500,0.164
false,greedy,heuristic,0.001,100,50,true,500,0.0534
true,greedy,heuristic,0.001,500,50,true,500,0.6761
false,greedy,heuristic,0.001,500,50,true,500,0.5084
true,greedy,heuristic,0.001,1000,50,true,500,0.5197
false,greedy,heuristic,0.001,1000,50,true,500,0.5014
true,greedy,heuristic,0.001,0.1,100,true,500,0.5812
false,greedy,heuristic,0.001,0.1,100,true,500,0.6552
true,greedy,heuristic,0.001,0.001,100,true,500,0.1367
false,greedy,heuristic,0.001,0.001,100,true,500,0.0451
true,greedy,heuristic,0.001,1,100,true,500,0.2565
false,greedy,heuristic,0.001,1,100,true,500,0.0988
true,greedy,heuristic,0.001,5,100,true,500,0.1076
false,greedy,heuristic,0.001,5,100,true,500,0.181
true,greedy,heuristic,0.001,10,100,true,500,0.1084
false,greedy,heuristic,0.001,10,100,true,500,0.1305
true,greedy,heuristic,0.001,20,100,true,500,0.2086
false,greedy,heuristic,0.001,20,100,true,500,0.0824
true,greedy,heuristic,0.001,50,100,true,500,0.0581
false,greedy,heuristic,0.001,50,100,true,500,0.0732
true,greedy,heuristic,0.001,100,100,true,500,0.173
false,greedy,heuristic,0.001,100,100,true,500,0.1264
true,greedy,heuristic,0.001,500,100,true,500,0.5927
false,greedy,heuristic,0.001,500,100,true,500,0.6809
true,greedy,heuristic,0.001,1000,100,true,500,0.5718
false,greedy,heuristic,0.001,1000,100,true,500,0.5125
true,greedy,heuristic,0.001,0.1,500,true,500,0.8264
false,greedy,heuristic,0.001,0.1,500,true,500,0.8061
true,greedy,heuristic,0.001,0.001,500,true,500,0.0639
false,greedy,heuristic,0.001,0.001,500,true,500,0.0639
true,greedy,heuristic,0.001,1,500,true,500,0.111
false,greedy,heuristic,0.001,1,500,true,500,0.1266
true,greedy,heuristic,0.001,5,500,true,500,0.1225
false,greedy,heuristic,0.001,5,500,true,500,0.1266
true,greedy,heuristic,0.001,10,500,true,500,0.1268
false,greedy,heuristic,0.001,10,500,true,500,0.1268
true,greedy,heuristic,0.001,20,500,true,500,0.0935
false,greedy,heuristic,0.001,20,500,true,500,0.0935
true,greedy,heuristic,0.001,50,500,true,500,0.0442
false,greedy,heuristic,0.001,50,500,true,500,0.0626
true,greedy,heuristic,0.001,100,500,true,500,0.13
false,greedy,heuristic,0.001,100,500,true,500,0.13
true,greedy,heuristic,0.001,500,500,true,500,0.6783
false,greedy,heuristic,0.001,500,500,true,500,0.6783
true,greedy,heuristic,0.001,1000,500,true,500,0.5078
false,greedy,heuristic,0.001,1000,500,true,500,0.6078
true,greedy,heuristic,0.001,0.1,1000,true,500,0.812
false,greedy,heuristic,0.001,0.1,1000,true,500,0.812
true,greedy,heuristic,0.001,0.001,1000,true,500,0.0664
false,greedy,heuristic,0.001,0.001,1000,true,500,0.0664
true,greedy,heuristic,0.001,1,1000,true,500,0.1194
false,greedy,heuristic,0.001,1,1000,true,500,0.1072
true,greedy,heuristic,0.001,5,1000,true,500,0.1249
false,greedy,heuristic,0.001,5,1000,true,500,0.1218
true,greedy,heuristic,0.001,10,1000,true,500,0.1232
false,greedy,heuristic,0.001,10,1000,true,500,0.1232
true,greedy,heuristic,0.001,20,1000,true,500,0.0935
false,greedy,heuristic,0.001,20,1000,true,500,0.0935
true,greedy,heuristic,0.001,50,1000,true,500,0.0627
false,greedy,heuristic,0.001,50,1000,true,500,0.0627
true,greedy,heuristic,0.001,100,1000,true,500,0.1325
false,greedy,heuristic,0.001,100,1000,true,500,0.1325
true,greedy,heuristic,0.001,500,1000,true,500,0.6779
false,greedy,heuristic,0.001,500,1000,true,500,0.6779
true,greedy,heuristic,0.001,1000,1000,true,500,0.6072
false,greedy,heuristic,0.001,1000,1000,true,500,0.5963
true,greedy,heuristic,0.001,0.1,1,true,1000,0.5083
false,greedy,heuristic,0.001,0.1,1,true,1000,0.9276
true,greedy,heuristic,0.001,0.001,1,true,1000,0.7377
false,greedy,heuristic,0.001,0.001,1,true,1000,0.8094
true,greedy,heuristic,0.001,1,1,true,1000,0.4607
false,greedy,heuristic,0.001,1,1,true,1000,0.3794
true,greedy,heuristic,0.001,5,1,true,1000,0.0496
false,greedy,heuristic,0.001,5,1,true,1000,0.1713
true,greedy,heuristic,0.001,10,1,true,1000,0.125
false,greedy,heuristic,0.001,10,1,true,1000,0.126
true,greedy,heuristic,0.001,20,1,true,1000,0.1378
false,greedy,heuristic,0.001,20,1,true,1000,0.0366
true,greedy,heuristic,0.001,50,1,true,1000,0.1591
false,greedy,heuristic,0.001,50,1,true,1000,0.2435
true,greedy,heuristic,0.001,100,1,true,1000,0.2104
false,greedy,heuristic,0.001,100,1,true,1000,0.2327
true,greedy,heuristic,0.001,500,1,true,1000,0.0606
false,greedy,heuristic,0.001,500,1,true,1000,0.1154
true,greedy,heuristic,0.001,1000,1,true,1000,0.0932
false,greedy,heuristic,0.001,1000,1,true,1000,0.1782
false,greedy,heuristic,0.001,10,5,true,1000,0.9242
true,greedy,heuristic,0.001,20,5,true,1000,0.226
false,greedy,heuristic,0.001,20,5,true,1000,0.147
true,greedy,heuristic,0.001,50,5,true,1000,0.7214
false,greedy,heuristic,0.001,50,5,true,1000,0.6365
true,greedy,heuristic,0.001,100,5,true,1000,0.3795
false,greedy,heuristic,0.001,100,5,true,1000,0.4941
true,greedy,heuristic,0.001,500,5,true,1000,0.1298
false,greedy,heuristic,0.001,500,5,true,1000,0.3751
true,greedy,heuristic,0.001,1000,5,true,1000,0.2252
false,greedy,heuristic,0.001,1000,5,true,1000,0.3013
true,greedy,heuristic,0.001,0.1,10,true,1000,0.815
false,greedy,heuristic,0.001,0.1,10,true,1000,0.6042
true,greedy,heuristic,0.001,0.001,10,true,1000,0.1018
false,greedy,heuristic,0.001,0.001,10,true,1000,0.0982
true,greedy,heuristic,0.001,1,10,true,1000,0.1266
false,greedy,heuristic,0.001,1,10,true,1000,0.3868
true,greedy,heuristic,0.001,5,10,true,1000,0.1396
false,greedy,heuristic,0.001,5,10,true,1000,0.1376
true,greedy,heuristic,0.001,10,10,true,1000,0.2376
false,greedy,heuristic,0.001,10,10,true,1000,0.2074
true,greedy,heuristic,0.001,20,10,true,1000,0.0856
false,greedy,heuristic,0.001,20,10,true,1000,0.374
true,greedy,heuristic,0.001,50,10,true,1000,0.127
false,greedy,heuristic,0.001,50,10,true,1000,0.1319
true,greedy,heuristic,0.001,100,10,true,1000,0.2333
false,greedy,heuristic,0.001,100,10,true,1000,0.1236
true,greedy,heuristic,0.001,500,10,true,1000,0.1377
false,greedy,heuristic,0.001,500,10,true,1000,0.2807
true,greedy,heuristic,0.001,1000,10,true,1000,0.1408
false,greedy,heuristic,0.001,1000,10,true,1000,0.1399
true,greedy,heuristic,0.001,0.1,50,true,1000,0.7346
false,greedy,heuristic,0.001,0.1,50,true,1000,0.6633
true,greedy,heuristic,0.001,0.001,50,true,1000,0.1959
false,greedy,heuristic,0.001,0.001,50,true,1000,0.1533
true,greedy,heuristic,0.001,1,50,true,1000,0.118
false,greedy,heuristic,0.001,1,50,true,1000,0.1253
true,greedy,heuristic,0.001,5,50,true,1000,0.139
false,greedy,heuristic,0.001,5,50,true,1000,0.1407
true,greedy,heuristic,0.001,10,50,true,1000,0.0712
false,greedy,heuristic,0.001,10,50,true,1000,0.0658
true,greedy,heuristic,0.001,20,50,true,1000,0.2266
false,greedy,heuristic,0.001,20,50,true,1000,0.3062
true,greedy,heuristic,0.001,50,50,true,1000,0.0653
false,greedy,heuristic,0.001,50,50,true,1000,0.2892
true,greedy,heuristic,0.001,100,50,true,1000,0.2664
false,greedy,heuristic,0.001,100,50,true,1000,0.2536
true,greedy,heuristic,0.001,500,50,true,1000,0.1269
false,greedy,heuristic,0.001,500,50,true,1000,0.1387
true,greedy,heuristic,0.001,1000,50,true,1000,0.2017
false,greedy,heuristic,0.001,1000,50,true,1000,0.2093
true,greedy,heuristic,0.001,0.1,100,true,1000,0.1265
false,greedy,heuristic,0.001,0.1,100,true,1000,0.6019
true,greedy,heuristic,0.001,0.001,100,true,1000,0.2552
false,greedy,heuristic,0.001,0.001,100,true,1000,0.2598
true,greedy,heuristic,0.001,1,100,true,1000,0.1988
false,greedy,heuristic,0.001,1,100,true,1000,0.1933
true,greedy,heuristic,0.001,5,100,true,1000,0.1373
false,greedy,heuristic,0.001,5,100,true,1000,0.1477
true,greedy,heuristic,0.001,10,100,true,1000,0.0511
false,greedy,heuristic,0.001,10,100,true,1000,0.0503
true,greedy,heuristic,0.001,20,100,true,1000,0.2404
false,greedy,heuristic,0.001,20,100,true,1000,0.0846
true,greedy,heuristic,0.001,50,100,true,1000,0.8527
false,greedy,heuristic,0.001,50,100,true,1000,0.1322
true,greedy,heuristic,0.001,100,100,true,1000,0.3122
false,greedy,heuristic,0.001,100,100,true,1000,0.1818
true,greedy,heuristic,0.001,500,100,true,1000,0.0609
true,greedy,heuristic,0.001,1000,100,true,1000,0.2144
false,greedy,heuristic,0.001,1000,100,true,1000,0.1284
true,greedy,heuristic,0.001,0.1,500,true,1000,0.8102
false,greedy,heuristic,0.001,0.1,500,true,1000,0.7323
true,greedy,heuristic,0.001,0.001,500,true,1000,0.234
false,greedy,heuristic,0.001,0.001,500,true,1000,0.234
true,greedy,heuristic,0.001,1,500,true,1000,0.2044
false,greedy,heuristic,0.001,1,500,true,1000,0.1237
true,greedy,heuristic,0.001,5,500,true,1000,0.1392
false,greedy,heuristic,0.001,5,500,true,1000,0.1392
true,greedy,heuristic,0.001,10,500,true,1000,0.1414
false,greedy,heuristic,0.001,10,500,true,1000,0.1414
true,greedy,heuristic,0.001,20,500,true,1000,0.0851
false,greedy,heuristic,0.001,20,500,true,1000,0.153
true,greedy,heuristic,0.001,50,500,true,1000,0.0688
false,greedy,heuristic,0.001,50,500,true,1000,0.0688
true,greedy,heuristic,0.001,100,500,true,1000,0.3037
false,greedy,heuristic,0.001,100,500,true,1000,0.3037
true,greedy,heuristic,0.001,500,500,true,1000,0.1403
false,greedy,heuristic,0.001,500,500,true,1000,0.1403
true,greedy,heuristic,0.001,1000,500,true,1000,0.1423
false,greedy,heuristic,0.001,1000,500,true,1000,0.1423
true,greedy,heuristic,0.001,0.1,1000,true,1000,0.8161
false,greedy,heuristic,0.001,0.1,1000,true,1000,0.8161
true,greedy,heuristic,0.001,0.001,1000,true,1000,0.2383
false,greedy,heuristic,0.001,0.001,1000,true,1000,0.2383
true,greedy,heuristic,0.001,1,1000,true,1000,0.1162
false,greedy,heuristic,0.001,1,1000,true,1000,0.1162
true,greedy,heuristic,0.001,5,1000,true,1000,0.137
false,greedy,heuristic,0.001,5,1000,true,1000,0.137
true,greedy,heuristic,0.001,10,1000,true,1000,0.0707
false,greedy,heuristic,0.001,10,1000,true,1000,0.0707
true,greedy,heuristic,0.001,20,1000,true,1000,0.0843
false,greedy,heuristic,0.001,20,1000,true,1000,0.0843
true,greedy,heuristic,0.001,50,1000,true,1000,0.0688
false,greedy,heuristic,0.001,50,1000,true,1000,0.0688
true,greedy,heuristic,0.001,100,1000,true,1000,0.2593
false,greedy,heuristic,0.001,100,1000,true,1000,0.3253
true,greedy,heuristic,0.001,500,1000,true,1000,0.1384
false,greedy,heuristic,0.001,500,1000,true,1000,0.1384
true,greedy,heuristic,0.001,1000,1000,true,1000,0.1385
false,greedy,heuristic,0.001,1000,1000,true,1000,0.1385
true,greedy,heuristic,0.001,0.1,1,true,5000,0.8419
false,greedy,heuristic,0.001,0.1,1,true,5000,0.9281
true,greedy,heuristic,0.001,0.001,1,true,5000,0.9318
false,greedy,heuristic,0.001,0.001,1,true,5000,0.9318
true,greedy,heuristic,0.001,1,1,true,5000,0.529
false,greedy,heuristic,0.001,1,1,true,5000,0.4646
true,greedy,heuristic,0.001,5,1,true,5000,0.1417
false,greedy,heuristic,0.001,5,1,true,5000,0.1417
true,greedy,heuristic,0.001,10,1,true,5000,0.1385
false,greedy,heuristic,0.001,10,1,true,5000,0.1314
true,greedy,heuristic,0.001,20,1,true,5000,0.1348
false,greedy,heuristic,0.001,20,1,true,5000,0.1348
true,greedy,heuristic,0.001,50,1,true,5000,0.3714
false,greedy,heuristic,0.001,50,1,true,5000,0.3686
true,greedy,heuristic,0.001,100,1,true,5000,0.4638
false,greedy,heuristic,0.001,100,1,true,5000,0.4638
true,greedy,heuristic,0.001,0.1,2,true,5000,0.8043
false,greedy,heuristic,0.001,0.1,2,true,5000,0.8086
true,greedy,heuristic,0.001,0.001,2,true,5000,0.8082
false,greedy,heuristic,0.001,0.001,2,true,5000,0.7117
true,greedy,heuristic,0.001,1,2,true,5000,0.1632
false,greedy,heuristic,0.001,1,2,true,5000,0.1632
true,greedy,heuristic,0.001,5,2,true,5000,0.1326
false,greedy,heuristic,0.001,5,2,true,5000,0.1244
true,greedy,heuristic,0.001,10,2,true,5000,0.1363
false,greedy,heuristic,0.001,10,2,true,5000,0.0443
true,greedy,heuristic,0.001,20,2,true,5000,0.1364
false,greedy,heuristic,0.001,20,2,true,5000,0.1253
true,greedy,heuristic,0.001,50,2,true,5000,0.1827
false,greedy,heuristic,0.001,50,2,true,5000,0.1827
true,greedy,heuristic,0.001,100,2,true,5000,0.4664
false,greedy,heuristic,0.001,100,2,true,5000,0.3606
false,greedy,heuristic,0.001,1000,2,true,5000,0.9242
true,greedy,heuristic,0.001,0.1,5,true,5000,0.6284
false,greedy,heuristic,0.001,0.1,5,true,5000,0.8009
true,greedy,heuristic,0.001,0.001,5,true,5000,0.7615
false,greedy,heuristic,0.001,0.001,5,true,5000,0.7399
true,greedy,heuristic,0.001,1,5,true,5000,0.0411
false,greedy,heuristic,0.001,1,5,true,5000,0.1136
true,greedy,heuristic,0.001,5,5,true,5000,0.1298
false,greedy,heuristic,0.001,5,5,true,5000,0.3751
true,greedy,heuristic,0.001,10,5,true,5000,0.2252
