FR,TR,Name,REP,START,END,TIM,EN
1200.0,16,21,2,1405166346.595278708,1405166356.287221065,9.691942357,1211.719865
1200.0,16,21,3,1405166358.757195116,1405166368.201002408,9.443807292,1166.546334
1200.0,16,21,4,1405166370.673888353,1405166379.515868233,8.841979880,1110.977999
1200.0,16,21,5,1405166380.982596189,1405166390.739828980,9.757232791,1220.138028
1200.0,16,21,6,1405166393.215320076,1405166402.684182635,9.468862559,1169.542731
1200.0,16,21,7,1405166405.158497012,1405166414.284612535,9.126115523,1123.906436
1200.0,16,21,8,1405166416.757195771,1405166425.085799315,8.328603544,1046.485466
1200.0,8,21,2,1405169137.163243483,1405169148.577755978,11.414512495,1357.914633
1200.0,8,21,3,1405169151.055807690,1405169163.958547700,12.902740010,1519.270593
1200.0,8,21,4,1405169164.620113307,1405169176.056112032,11.435998725,1360.858824
1200.0,8,21,5,1405169176.716620736,1405169188.336014761,11.619394025,1375.158142
1200.0,8,21,6,1405169190.806667751,1405169201.846831437,11.040163686,1306.771619
1200.0,8,21,7,1405169202.543838485,1405169213.812969577,11.269131092,1331.17328
1200.0,8,21,8,1405169214.509031235,1405169225.783159204,11.274127969,1331.199864
1200.0,32,21,2,1405171866.982785882,1405171876.553140370,9.570354488,1185.144523
1200.0,32,21,3,1405171879.023809710,1405171888.540631214,9.516821504,1207.629671
1200.0,32,21,4,1405171891.049569922,1405171900.423480366,9.373910444,1190.837105
1200.0,32,21,5,1405171902.895253609,1405171912.205244679,9.309991070,1191.303604
1200.0,32,21,6,1405171914.674126993,1405171924.461199605,9.787072612,1239.031361
1200.0,32,21,7,1405171926.935046916,1405171936.564769262,9.629722346,1231.556338
1200.0,32,21,8,1405171939.038700716,1405171948.120418939,9.081718223,1151.120318
1200.0,4,21,2,1405175454.443375246,1405175471.694200331,17.250825085,1849.431845
1200.0,4,21,3,1405175472.356899889,1405175489.746386275,17.389486386,1869.500814
1200.0,4,21,4,1405175490.412725166,1405175511.422986448,21.010261282,2230.179808
1200.0,4,21,5,1405175512.926962020,1405175531.833846529,18.906884509,2021.154612
1200.0,4,21,6,1405175532.539345877,1405175549.903020586,17.363674709,1862.030549
1200.0,4,21,7,1405175550.568056788,1405175569.760771518,19.192714730,2056.204032
1200.0,4,21,8,1405175570.424260620,1405175590.002392602,19.578131982,2091.426118
1200.0,2,21,2,1405180492.949610071,1405180521.077426093,28.127816022,2822.809994
1200.0,2,21,3,1405180522.582466298,1405180551.330414478,28.747948180,2879.479681
1200.0,2,21,4,1405180552.810882012,1405180582.127547100,29.316665088,2929.123645
