FR,TR,Name,EN,TIM
1700.0,8,sort,26642.24,207880.1
2200.0,16,sort,15762.23,89060.11
2000.0,4,sort,40381.2,331188.7
2500.0,8,sort,23359.04,151081.0
1900.0,1,sort,104874.9,1054483.0
1900.0,32,sort,9680.185,55879.62
1600.0,4,sort,45151.74,398795.5
2800.0,2,sort,54836.73,425662.0
2300.0,2,sort,58858.8,497565.7
2700.0,32,sort,9137.725,42083.27
1900.0,4,sort,41647.33,349147.7
2900.0,1,sort,82269.16,744462.3
2800.0,8,sort,23325.4,142827.8
1700.0,4,sort,43922.81,381204.4
2000.0,32,sort,10125.287,53434.89
2000.0,16,sort,16079.67,97379.56
2400.0,2,sort,58111.47,482239.2
2900.0,8,sort,23578.94,144418.6
2800.0,1,sort,82735.65,762791.7
2700.0,1,sort,84622.3,784598.0
2700.0,16,sort,14549.37,74929.12
1900.0,16,sort,16311.21,103972.47
2200.0,2,sort,59327.16,507922.7
1200.0,2,sort,84172.67,843243.4
2901.0,16,sort,16332.83,65270.32
2800.0,4,sort,36392.51,258563.3
1300.0,1,sort,138965.5,1470196.0
1800.0,1,sort,108270.5,1100026.0
2500.0,2,sort,56605.74,459951.6
1800.0,32,sort,10345.04,58690.58
2800.0,32,sort,9172.739,41346.91
1400.0,8,sort,29231.71,242606.9
1700.0,1,sort,113087.9,1157406.0
2000.0,2,sort,61917.74,550130.7
1200.0,8,sort,31926.03,278254.1
1300.0,2,sort,79551.32,791151.6
1200.0,16,sort,19394.54,149687.7
1600.0,1,sort,119203.2,1225634.0
2700.0,4,sort,36689.57,264069.0
2500.0,16,sort,15769.47,81891.79
2200.0,8,sort,24307.36,166751.3
2500.0,4,sort,37978.55,283858.4
2800.0,16,sort,15066.76,75825.37
1600.0,8,sort,27238.44,216747.7
2300.0,4,sort,38405.91,300008.4
2500.0,32,sort,9782.354,45622.98
2400.0,1,sort,90645.92,863189.3
2300.0,1,sort,93333.35,899056.2
1700.0,32,sort,10532.3,61642.75
1200.0,32,sort,12214.44,85906.08
1200.0,1,sort,148602.6,1578323.0
2200.0,1,sort,95473.11,926421.3
1400.0,16,sort,18031.15,130651.6
1800.0,16,sort,15653.51,105481.49
2901.0,2,sort,56365.02,336089.1
2000.0,8,sort,24559.01,178470.7
1800.0,8,sort,25723.07,196398.8
1900.0,2,sort,62349.75,566573.6
2400.0,16,sort,15807.98,83501.1
2300.0,32,sort,9683.196,48024.93
2200.0,32,sort,9880.692,49492.44
2900.0,16,sort,15323.01,71684.6
2700.0,2,sort,55093.07,435477.4
2000.0,1,sort,102138.3,1008056.3
1700.0,2,sort,66694.32,625649.9
2400.0,32,sort,9633.797,46515.6
1300.0,4,sort,50822.49,478691.4
1200.0,4,sort,53400.57,510438.0
2901.0,4,sort,39478.45,213803.7
2700.0,8,sort,22421.57,143978.6
2901.0,8,sort,25248.89,119768.2
2900.0,32,sort,9573.887,40716.83
2400.0,4,sort,38018.47,290173.2
2300.0,16,sort,15493.8,87222.24
1900.0,8,sort,25194.5,187912.3
1600.0,2,sort,69063.78,657474.5
2500.0,1,sort,89629.66,842259.2
2900.0,2,sort,54498.36,414863.9
1800.0,2,sort,64849.95,599621.7
1300.0,16,sort,18681.1,139262.2
1700.0,16,sort,16736.24,110526.2
1300.0,32,sort,11541.12,78061.79
2900.0,4,sort,36864.53,252641.8
2300.0,8,sort,23798.98,162038.6
1400.0,32,sort,11248.49,73252.1
2901.0,1,sort,77417.58,597258.7
1600.0,16,sort,16745.23,114813.2
2901.0,32,sort,9418.154,37146.87
1400.0,2,sort,75329.45,736507.6
1400.0,4,sort,48598.7,449178.0
1800.0,4,sort,42530.19,362587.7
2400.0,8,sort,24047.99,158142.1
1400.0,1,sort,131141.8,1373684.0
1600.0,32,sort,10657.37,64732.21
1300.0,8,sort,30467.71,259973.4
2200.0,4,sort,38747.21,306106.7
