FR,TR,Name,EN,TIM
1200.0,16,01,2514.65868186,15.6726664761
1200.0,16,02,154.662687286,1.16384896529
1200.0,16,03,939.072352143,7.62191824943
1200.0,16,04,351.201272714,2.83385853571
1200.0,16,05,788.318742286,6.36267504043
1200.0,16,06,117.213309571,0.781657409571
1200.0,16,07,543.585627571,3.78988113171
1200.0,16,08,594.234465286,4.92610028686
1200.0,16,09,7325.08201371,45.7954395676
1200.0,16,10,1525.59704543,12.2275083031
1200.0,16,11,92.2128904286,0.709709463
1200.0,16,12,175.211271429,1.06842406143
1200.0,16,13,4304.72125086,36.5380931401
1200.0,16,14,294.997483571,2.04509483871
1200.0,16,16,2579.661594,22.6952033326
1200.0,16,17,2134.728596,14.0226053733
1200.0,16,18,3356.602173,27.5600870006
1200.0,16,19,605.667764,4.07948671557
1200.0,16,20,453.892366,3.43021145829
1200.0,16,21,1149.90240843,7.85237165557
1200.0,16,22,849.098192286,7.17439490457
1200.0,8,01,3427.45882114,24.6664418683
1200.0,8,02,174.887048143,1.38187730671
1200.0,8,03,1005.28726443,8.44182628529
1200.0,8,04,473.484815714,3.79418555729
1200.0,8,05,875.737816286,7.06704276129
1200.0,8,06,160.411839714,1.12539511629
1200.0,8,07,718.896809143,5.26529488943
1200.0,8,08,668.332037143,5.62598619329
1200.0,8,09,6606.56241957,47.6050550529
1200.0,8,10,1718.58716929,13.8410395584
1200.0,8,11,128.273715429,1.00477950357
1200.0,8,12,274.981461,1.91593408014
1200.0,8,13,4432.70207457,38.1944170667
1200.0,8,14,303.796212,2.32549199071
1200.0,8,16,2718.01731757,23.789606769
1200.0,8,17,2278.47458643,17.2781249503
1200.0,8,18,3542.37456986,29.5959925103
1200.0,8,19,969.796732,7.41991492171
1200.0,8,20,551.704061286,4.43990607471
1200.0,8,21,1368.90670786,9.93450792957
1200.0,8,22,866.850297714,7.332560545
1200.0,32,01,1877.69323086,10.4634660769
1200.0,32,02,230.645143,1.846855776
1200.0,32,03,974.620562429,7.80721343771
1200.0,32,04,401.693818143,3.027314942
1200.0,32,05,800.154063429,6.35290226857
1200.0,32,06,95.7383808571,0.572384582714
1200.0,32,07,454.007913,2.95338009214
1200.0,32,08,618.865038857,5.08711758743
1200.0,32,09,10111.8325599,58.8737752394
1200.0,32,10,1516.37802857,11.8563691937
1200.0,32,11,94.694814,0.665974100429
1200.0,32,12,166.31774,0.965147409714
1200.0,32,13,4691.79647343,38.840532188
1200.0,32,14,329.961881,2.14454385143
1200.0,32,16,2911.39267086,25.673430518
1200.0,32,17,3576.85064029,22.4824827024
1200.0,32,18,3326.75451829,26.7814139353
1200.0,32,19,457.011514857,2.80545635814
1200.0,32,20,525.448649571,4.15524756514
1200.0,32,21,1199.51756,8.09989088557
1200.0,32,22,856.576234286,7.16729735357
1200.0,4,01,5689.24189314,45.91269617
1200.0,4,02,227.856414714,1.93674819557
1200.0,4,03,1148.99379986,9.67073513043
1200.0,4,04,641.104935714,5.544111686
1200.0,4,05,1088.57708114,9.01733419671
1200.0,4,06,308.883946143,2.46221435457
1200.0,4,07,1151.61493286,9.441558825
1200.0,4,08,821.564958429,7.07739639471
1200.0,4,09,6948.33373829,55.2430388984
1200.0,4,10,2145.21743229,17.6129054811
1200.0,4,11,194.664898286,1.60329329957
1200.0,4,12,449.712446714,3.68766469043
1200.0,4,13,4887.942726,42.6331320321
1200.0,4,14,503.025882,4.06451663414
1200.0,4,16,2942.34815943,25.7292008364
1200.0,4,17,3437.22073086,28.576590298
1200.0,4,18,4493.49287686,38.2510847424
1200.0,4,19,1604.40316571,13.3191555247
1200.0,4,20,665.434610714,5.28046413586
1200.0,4,21,1997.13253971,16.2058790854
1200.0,4,22,1068.578337,9.15639517757
1200.0,2,01,10422.0709926,88.4441055681
1200.0,2,02,301.166552429,2.59011626343
1200.0,2,03,1438.75555157,12.4945053781
1200.0,2,04,905.771931714,7.65047352043
1200.0,2,05,1520.97224814,13.050920506
1200.0,2,06,772.496655143,6.49756211229
1200.0,2,07,1831.182068,15.7633998656
1200.0,2,08,1084.20213414,9.47499755829
1200.0,2,09,8619.53573257,73.7261789437
1200.0,2,10,2879.50010486,24.3535854139
1200.0,2,11,364.344031857,3.15710770086
1200.0,2,12,848.992776714,7.19258398129
1200.0,2,13,5699.38660529,49.5993215866
1200.0,2,14,857.940578571,7.63492512043
1200.0,2,16,3696.03681943,32.7564245523
1200.0,2,17,3820.853501,32.9796917304
1200.0,2,18,5748.61714729,49.7228939866
1200.0,2,19,3067.29559814,26.6429139627
1200.0,2,20,1074.745656,9.38779608257
1200.0,2,21,2954.69090243,25.5090273091
1200.0,2,22,1355.82501457,11.7720143701
1200.0,1,01,15064.5249141,134.9941418
1200.0,1,02,450.502106571,4.00388939614
1200.0,1,03,1983.94720114,17.8461104811
1200.0,1,04,1476.84419743,13.3132437844
1200.0,1,05,2574.81879157,22.8551547277
1200.0,1,06,1165.19047386,10.663962968
1200.0,1,07,3991.86716214,35.8631549266
1200.0,1,08,1780.05788357,16.2648519483
1200.0,1,09,11133.7181341,100.362248207
1200.0,1,10,3505.515588,30.8156329429
1200.0,1,11,695.414679286,6.271946154
1200.0,1,12,1362.12895729,11.9036303091
1200.0,1,13,7127.312897,63.7783730423
1200.0,1,14,1300.26918557,11.030566002
1200.0,1,16,2809.39376429,25.1842459503
1200.0,1,17,5223.20193557,45.3825054474
1200.0,1,18,8304.73048143,74.2827606259
1200.0,1,19,9442.53067343,85.7222398867
1200.0,1,20,1681.49168314,15.3836375577
1200.0,1,21,5419.10603957,48.530943161
1200.0,1,22,2031.42937943,18.2673575187
1300.0,16,01,2149.726186,12.8940207426
1300.0,16,02,145.082825429,1.06090759257
1300.0,16,03,871.555616857,7.06632950357
1300.0,16,04,370.606704571,2.86861821386
1300.0,16,05,744.840909857,5.87528426486
1300.0,16,06,118.475729143,0.763927067429
1300.0,16,07,560.201651143,3.79632907186
1300.0,16,08,606.757940143,4.98547586671
1300.0,16,09,7424.86101243,45.9269698081
1300.0,16,10,1481.60521457,11.7262955569
1300.0,16,11,104.593772571,0.798528511429
1300.0,16,12,195.272672143,1.19477573871
1300.0,16,13,4102.48109371,34.4658158217
1300.0,16,14,277.781760286,1.92820111214
1300.0,16,16,2469.15064386,21.6548001091
1300.0,16,17,2015.54132886,12.6843743166
1300.0,16,18,3114.70945857,24.9846681121
1300.0,16,19,584.866876286,3.77920860271
1300.0,16,20,467.046659,3.818894108
1300.0,16,21,1109.69795829,7.40355115657
1300.0,16,22,836.771817571,7.00338191643
1300.0,8,01,3236.83697186,22.6567251931
1300.0,8,02,134.129275,1.03335149514
1300.0,8,03,918.112409143,7.55779424343
1300.0,8,04,411.326686,3.224244091
1300.0,8,05,811.000632286,6.61587561329
1300.0,8,06,152.667243143,1.03090777743
1300.0,8,07,735.701486,5.33893773843
1300.0,8,08,641.900320429,5.31078110943
1300.0,8,09,6208.81543771,43.5401625854
1300.0,8,10,1621.10522557,13.0124530966
1300.0,8,11,124.645690857,0.971945330571
1300.0,8,12,311.061125571,2.20734311986
1300.0,8,13,4196.20040014,35.5220346449
1300.0,8,14,314.236313143,2.33252866957
1300.0,8,16,2545.24112443,22.1723806013
1300.0,8,17,2207.44272757,16.2345662406
1300.0,8,18,3327.66616186,27.3250106489
1300.0,8,19,908.115834714,6.58908128843
1300.0,8,20,497.710546714,4.03018108786
1300.0,8,21,1350.22252429,9.424261661
1300.0,8,22,829.900810571,6.90637843
1300.0,32,01,1794.27112071,9.70080851243
1300.0,32,02,228.133162857,1.81419671886
1300.0,32,03,905.466164571,7.08156567986
1300.0,32,04,350.663474714,2.64363055714
1300.0,32,05,718.208082143,5.62120492514
1300.0,32,06,97.1125711429,0.594765961429
1300.0,32,07,442.039470571,2.731696694
1300.0,32,08,559.158162429,4.606545827
1300.0,32,09,9864.074065,55.3497400299
1300.0,32,10,1477.56859929,11.451384172
