FR,TR,Name,EN,TIM
1700.0,8,sort,2387.9559,25183.24
2200.0,16,sort,1487.18368,11492.14
2000.0,4,sort,3992.562,42344.0
2500.0,8,sort,2273.829,17654.13
1900.0,1,sort,13387.885,129429.6
1900.0,32,sort,1138.59,7672.258
1600.0,4,sort,4535.412,48573.39
2800.0,2,sort,5821.608,50369.15
2300.0,2,sort,6611.437,58132.06
2700.0,32,sort,1256.5711,5832.109
1900.0,4,sort,4546.172,43098.98
2900.0,1,sort,11975.846,92952.12
2800.0,8,sort,1971.3002,16698.78
1700.0,4,sort,4727.25,47648.77
2000.0,32,sort,1126.1858,7393.021
1300.0,32,sort,1408.4286,13401.0
2400.0,2,sort,5705.657,54948.78
2900.0,8,sort,2110.231,16130.58
2800.0,1,sort,11213.291,95610.99
2700.0,1,sort,10775.281,98298.95
2700.0,16,sort,1630.3829,9758.504
1900.0,16,sort,1179.080316,13240.93
2000.0,8,sort,2082.2583,23083.92
1200.0,2,sort,9901.252,103847.5
2901.0,16,sort,1936.6885,8484.064
2800.0,4,sort,4332.103,31909.87
1300.0,1,sort,17904.11,180734.5
1800.0,1,sort,14021.33,134846.8
2500.0,2,sort,4818.004,51777.25
2300.0,16,sort,1043.1541,11321.36
2800.0,32,sort,1295.3251,5745.175
1400.0,8,sort,2650.1005,29959.51
1700.0,1,sort,14689.66,141772.6
2000.0,2,sort,7235.751,65446.34
1200.0,8,sort,2751.32,33057.22
1300.0,2,sort,8423.934,91852.63
1200.0,16,sort,2248.443,19732.0
1600.0,1,sort,14513.513,149462.4
2700.0,4,sort,3662.251,31666.67
2500.0,16,sort,1865.8475,10288.54
2200.0,8,sort,1503.27131,19576.8
2500.0,4,sort,4137.116,36312.24
2800.0,16,sort,1312.6921,9365.162
1600.0,8,sort,2181.33048,26008.83
2300.0,4,sort,3417.1,35332.05
2500.0,32,sort,1162.9,6505.286
2400.0,1,sort,12681.78,107234.4
2300.0,1,sort,12784.81,110499.8
1700.0,32,sort,1158.9101,8490.471
1200.0,32,sort,1030.1695,15999.13
2901.0,32,sort,1337.9216,5166.285
2200.0,1,sort,12939.002,114242.2
1400.0,16,sort,1647.6475,17054.72
2300.0,32,sort,965.3755,6626.053
2901.0,2,sort,4728.9262,39819.7
2200.0,2,sort,6085.044,57279.05
1800.0,8,sort,2109.8692,23273.18
1900.0,2,sort,7203.567,66547.24
2400.0,16,sort,1447.87838,10453.301
1800.0,16,sort,1435.4079,15325.77
2200.0,32,sort,946.13046,6833.938
2900.0,16,sort,1575.7254,9364.967
2700.0,2,sort,5678.631,51591.03
2000.0,1,sort,12973.46,124416.9
1700.0,2,sort,7374.905,72026.61
2400.0,32,sort,1134.94893,6413.085
1300.0,4,sort,5590.838,60765.92
1200.0,4,sort,5983.749,64992.23
2901.0,4,sort,3192.5908,26436.44
2700.0,8,sort,1660.0892,17299.3
2901.0,8,sort,1364.1169,15014.08
2900.0,32,sort,1217.68608,5688.898
2400.0,4,sort,3187.029,34272.86
1800.0,32,sort,1211.5962,11027.909
1900.0,8,sort,2522.355,23850.25
1600.0,2,sort,8100.17,75667.75
2500.0,1,sort,11743.084,103840.0
2900.0,2,sort,5522.91,47197.54
1800.0,2,sort,7464.541,70736.33
1300.0,16,sort,1884.22,18520.67
1700.0,16,sort,1066.604,14152.78
2000.0,16,sort,1431.3243,12368.78
2900.0,4,sort,3779.85,30605.54
2300.0,8,sort,1885.2919,18865.93
1400.0,32,sort,1296.8026,12584.813
2901.0,1,sort,9154.067,75416.39
1600.0,16,sort,1551.6065,15651.39
1200.0,1,sort,18113.59,193815.3
1400.0,2,sort,8272.255,85966.79
1400.0,4,sort,6018.785,58261.0
1800.0,4,sort,4219.828,43929.79
2400.0,8,sort,1305.8553,18601.23
1400.0,1,sort,17087.47,168739.8
1600.0,32,sort,1695.3795,12266.23
1300.0,8,sort,3000.229,31239.11
2200.0,4,sort,4071.6964,38597.72
