FR,TR,Name,EN,TIM
2500.0,4,encrypt,48037.75,392153.7
2000.0,8,encrypt,33602.47,275291.3
2901.0,1,encrypt,112494.2,858759.8
1300.0,8,encrypt,36884.57,329310.7
2900.0,8,encrypt,33563.48,254141.3
1400.0,32,encrypt,17418.36,125362.1
1200.0,8,encrypt,38750.0,356081.9
2900.0,4,encrypt,44338.2,332968.7
1900.0,2,encrypt,118047.09,1164764.8
1900.0,32,encrypt,15062.17,91881.32
2400.0,4,encrypt,58985.34,527369.7
1200.0,1,encrypt,257298.2,2764038.0
2300.0,1,encrypt,162211.0,1605998.0
1400.0,16,encrypt,21715.79,174408.1
2800.0,4,encrypt,47189.28,368214.2
2500.0,2,encrypt,78613.14,660994.8
1400.0,8,encrypt,38018.26,346050.2
1300.0,4,encrypt,67712.41,661588.3
2200.0,2,encrypt,98296.09,901355.3
2500.0,8,encrypt,34759.71,272646.5
2800.0,16,encrypt,18806.22,100566.84
1900.0,16,encrypt,22116.28,156642.4
2500.0,32,encrypt,14097.01,69912.73
2900.0,16,encrypt,21664.3,113711.58
1800.0,16,encrypt,18569.13,130026.5
1600.0,1,encrypt,199449.5,2087464.0
2800.0,8,encrypt,31297.73,218126.1
2500.0,16,encrypt,20913.8,128505.39
2200.0,8,encrypt,33719.23,265762.2
1300.0,32,encrypt,17300.65,133255.9
1800.0,4,encrypt,57264.22,518682.1
2200.0,1,encrypt,160780.4,1600208.0
1800.0,32,encrypt,14992.09,96258.8
1600.0,4,encrypt,58744.89,547518.2
1800.0,8,encrypt,35329.37,304060.6
1900.0,1,encrypt,169621.0,1729051.0
1200.0,16,encrypt,24923.85,210875.1
2800.0,2,encrypt,86730.03,740600.6
2300.0,32,encrypt,14504.58,76598.96
2300.0,2,encrypt,93144.89,831440.0
1200.0,32,encrypt,19210.54,147525.8
1800.0,2,encrypt,97174.9,919731.7
2900.0,2,encrypt,84219.15,691995.4
2800.0,1,encrypt,127073.1,1174407.0
2901.0,8,encrypt,29566.8,129297.8
2901.0,4,encrypt,43369.96,228575.9
2700.0,16,encrypt,18897.32,105922.99
2000.0,2,encrypt,101330.03,945819.4
1300.0,2,encrypt,123539.2,1257028.0
2700.0,1,encrypt,131970.0,1231506.0
2000.0,1,encrypt,167453.9,1681774.0
2200.0,16,encrypt,20043.22,131768.78
1700.0,4,encrypt,62157.63,590455.3
1400.0,2,encrypt,117771.8,1188164.0
2800.0,32,encrypt,13886.1,62517.4
2200.0,32,encrypt,15771.84,79351.86
2000.0,4,encrypt,50564.55,439107.7
2901.0,32,encrypt,18432.38,52688.27
1700.0,16,encrypt,19571.86,140667.2
2300.0,8,encrypt,30560.13,238093.4
2400.0,16,encrypt,23318.25,150669.3
1600.0,16,encrypt,20884.27,157033.2
2000.0,16,encrypt,19516.72,132681.6
1800.0,1,encrypt,177421.6,1824822.0
2700.0,2,encrypt,82248.82,695436.3
2901.0,16,encrypt,20974.44,69487.63
1700.0,8,encrypt,33607.32,285905.4
1400.0,1,encrypt,224345.9,2372382.0
2901.0,2,encrypt,72292.78,436242.8
2400.0,2,encrypt,90757.07,807225.4
2400.0,32,encrypt,13397.99,72754.33
2700.0,8,encrypt,32219.95,241813.4
1200.0,4,encrypt,70436.49,696925.8
2400.0,1,encrypt,142628.0,1370316.0
1600.0,2,encrypt,113492.4,1124850.0
1700.0,32,encrypt,15450.12,103949.7
2700.0,32,encrypt,15338.8,65364.1
2300.0,16,encrypt,19818.36,123391.73
2900.0,1,encrypt,124489.8,1139776.0
2400.0,8,encrypt,34612.44,276618.0
2200.0,4,encrypt,54303.83,466695.3
1400.0,4,encrypt,64832.1,628866.4
1900.0,4,encrypt,52850.88,461283.3
1600.0,32,encrypt,15862.71,109741.8
1900.0,8,encrypt,34443.32,285113.4
2500.0,1,encrypt,140426.3,1351092.0
2700.0,4,encrypt,47982.01,381474.9
1700.0,2,encrypt,108935.23,1064020.0
1700.0,1,encrypt,193855.2,2017513.0
2300.0,4,encrypt,52646.24,451577.2
1600.0,8,encrypt,37430.33,329420.1
2900.0,32,encrypt,15160.6,60019.33
1300.0,1,encrypt,238735.0,2548524.0
1300.0,16,encrypt,23404.98,189023.9
1200.0,2,encrypt,132456.1,1367631.0
2000.0,32,encrypt,14640.09,88352.46
