FR,TR,Name,REP,START,END,TIM,EN
1200.0,16,09,2,1405164640.935605705,1405164695.531977571,54.596371866,7439.492191
1200.0,16,09,3,1405164697.002599618,1405164750.443703646,53.441104028,7310.072654
1200.0,16,09,4,1405164752.919739603,1405164803.912719447,50.992979844,7146.481975
1200.0,16,09,5,1405164804.576350749,1405164859.027497811,54.451147062,7384.820934
1200.0,16,09,6,1405164860.495147317,1405164915.204100470,54.708953153,7389.554555
1200.0,16,09,7,1405164916.712106127,1405164969.777606773,53.065500646,7267.34244
1200.0,16,09,8,1405164970.441246440,1405165024.349638680,53.908392240,7337.809347
1200.0,8,09,2,1405167282.553827889,1405167338.445366825,55.891538936,6600.262564
1200.0,8,09,3,1405167340.931545573,1405167395.164402677,54.232857104,6497.29332
1200.0,8,09,4,1405167396.668080823,1405167451.598613151,54.930532328,6563.200075
1200.0,8,09,5,1405167452.264021848,1405167510.622743134,58.358721286,6822.153535
1200.0,8,09,6,1405167513.101831174,1405167571.612601138,58.510769964,6893.115013
1200.0,8,09,7,1405167572.281760250,1405167625.133389151,52.851628901,6347.856408
1200.0,8,09,8,1405167626.604758511,1405167680.955634298,54.350875787,6522.056022
1200.0,32,09,2,1405169924.350209688,1405169992.595266212,68.245056524,10045.082564
1200.0,32,09,3,1405169995.073656762,1405170064.528762770,69.455106008,10211.692425
1200.0,32,09,4,1405170067.008552051,1405170135.792943778,68.784391727,10134.212536
1200.0,32,09,5,1405170136.462475583,1405170204.829809091,68.367333508,10078.828102
1200.0,32,09,6,1405170206.304674476,1405170275.507317536,69.202643060,10155.968166
1200.0,32,09,7,1405170276.984411366,1405170344.669174206,67.684762840,10019.804421
1200.0,32,09,8,1405170347.147923534,1405170415.770113067,68.622189533,10137.239705
1200.0,4,09,2,1405173132.613239380,1405173203.885039140,71.271799760,7476.384627
1200.0,4,09,3,1405173204.553728745,1405173268.483454359,63.929725614,6819.04024
1200.0,4,09,4,1405173270.962643312,1405173333.704024619,62.741381307,6682.485073
1200.0,4,09,5,1405173334.409093208,1405173400.593416295,66.184323087,7040.420738
1200.0,4,09,6,1405173403.071138972,1405173466.905642367,63.834503395,6794.496786
1200.0,4,09,7,1405173468.448478402,1405173535.516657731,67.068179329,7114.422011
1200.0,4,09,8,1405173537.028966314,1405173599.972125871,62.943159557,6711.086693
1200.0,2,09,2,1405177408.606254493,1405177495.091851236,86.485596743,8676.529466
1200.0,2,09,3,1405177496.604174600,1405177583.470955308,86.866780708,8715.172303
1200.0,2,09,4,1405177584.947476542,1405177670.413491688,85.466015146,8522.919884
1200.0,2,09,5,1405177672.927264316,1405177757.214635250,84.287370934,8452.201305
1200.0,2,09,6,1405177758.731900083,1405177839.400070485,80.668170402,8092.893085
1200.0,2,09,7,1405177840.876253781,1405177927.780714279,86.904460498,8698.928883
1200.0,2,09,8,1405177928.452074292,1405178020.342529210,91.890454918,9178.105202
1200.0,1,09,2,1405183512.964254275,1405183632.274162060,119.309907785,11364.533348
1200.0,1,09,3,1405183634.758182411,1405183751.643796431,116.885614020,11071.163356
1200.0,1,09,4,1405183752.354060436,1405183868.277814429,115.923753993,10980.74891
1200.0,1,09,5,1405183870.761752301,1405183987.590230993,116.828478692,11045.584467
1200.0,1,09,6,1405183988.265902160,1405184104.545363028,116.279460868,10999.071672
1200.0,1,09,7,1405184107.027386210,1405184223.948033329,116.920647119,11060.857672
1200.0,1,09,8,1405184224.622774393,1405184344.320557151,119.697782758,11414.067514
1300.0,16,09,2,1405189200.868904336,1405189252.067990044,51.199085708,7234.255256
1300.0,16,09,3,1405189252.730393057,1405189306.511642746,53.781249689,7453.853382
1300.0,16,09,4,1405189308.988426777,1405189363.395525654,54.407098877,7556.188211
1300.0,16,09,5,1405189364.864766918,1405189419.560440557,54.695673639,7584.055285
1300.0,16,09,6,1405189421.035947582,1405189475.028404981,53.992457399,7455.096961
1300.0,16,09,7,1405189476.496286359,1405189530.721588680,54.225302321,7486.533356
1300.0,16,09,8,1405189533.201585314,1405189583.588592046,50.387006732,7204.044636
1300.0,8,09,2,1405191684.524535023,1405191735.484574999,50.960039976,6234.673554
1300.0,8,09,3,1405191736.954615968,1405191788.301398866,51.346782898,6295.550043
1300.0,8,09,4,1405191790.772974350,1405191841.380269637,50.607295287,6199.409296
1300.0,8,09,5,1405191842.847983095,1405191892.206595060,49.358611965,6071.907686
1300.0,8,09,6,1405191894.685739317,1405191947.867992797,53.182253480,6402.655028
1300.0,8,09,7,1405191948.573209520,1405191998.017080154,49.443870634,6082.056505
1300.0,8,09,8,1405191998.714719872,1405192049.557043706,50.842323834,6175.455952
1300.0,32,09,2,1405194144.586259475,1405194209.373012651,64.786753176,9888.543107
1300.0,32,09,3,1405194210.880475081,1405194274.566926534,63.686451453,9750.484181
1300.0,32,09,4,1405194277.042082438,1405194341.287896295,64.245813857,9803.25229
1300.0,32,09,5,1405194342.758747107,1405194407.544983600,64.786236493,9885.493077
1300.0,32,09,6,1405194409.018658698,1405194473.723857857,64.705199159,9853.476747
1300.0,32,09,7,1405194474.391421198,1405194539.612629474,65.221208276,9960.725078
1300.0,32,09,8,1405194540.277443598,1405194605.080714569,64.803270971,9906.543975
1300.0,4,09,2,1405197136.735444939,1405197197.027277219,60.291832280,6552.297071
1300.0,4,09,3,1405197198.546222364,1405197260.724834988,62.178612624,6762.590442
1300.0,4,09,4,1405197262.198253504,1405197322.534228516,60.335975012,6557.774252
1300.0,4,09,5,1405197325.052814996,1405197384.808249649,59.755434653,6511.666756
1300.0,4,09,6,1405197386.316771268,1405197444.682365678,58.365594410,6362.733974
1300.0,4,09,7,1405197447.156903427,1405197506.719897930,59.562994503,6463.29321
1300.0,4,09,8,1405197509.234532070,1405197568.335926349,59.101394279,6419.47823
1300.0,2,09,2,1405201146.409968223,1405201226.452321781,80.042353558,8132.045064
1300.0,2,09,3,1405201228.966054320,1405201307.117625875,78.151571555,7951.801318
1300.0,2,09,4,1405201308.590327754,1405201390.516423033,81.926095279,8293.354297
1300.0,2,09,5,1405201393.011393393,1405201468.727065858,75.715672465,7689.499221
1300.0,2,09,6,1405201470.201520058,1405201550.140638261,79.939118203,8121.135058
1300.0,2,09,7,1405201552.654206191,1405201636.444974516,83.790768325,8488.234703
1300.0,2,09,8,1405201638.923666283,1405201715.939514227,77.015847944,7828.278458
1300.0,1,09,2,1405206788.972782621,1405206908.588740850,119.615958229,11472.082057
1300.0,1,09,3,1405206911.070237897,1405207027.233558145,116.163320248,11282.437131
1300.0,1,09,4,1405207028.730671703,1405207140.716108253,111.985436550,10737.263489
1300.0,1,09,5,1405207143.253598488,1405207253.794043620,110.540445132,10665.93997
1300.0,1,09,6,1405207254.464650476,1405207368.676070922,114.211420446,10992.419318
1300.0,1,09,7,1405207371.154605910,1405207492.762682350,121.608076440,11681.204177
1300.0,1,09,8,1405207494.238072892,1405207608.048832916,113.810760024,11060.125629
1400.0,16,09,2,1405212088.273600088,1405212136.954970332,48.681370244,7027.926886
1400.0,16,09,3,1405212138.422577770,1405212189.327250127,50.904672357,7267.468642
1400.0,16,09,4,1405212190.796123847,1405212238.696786295,47.900662448,6974.948206
1400.0,16,09,5,1405212241.162291951,1405212290.832372851,49.670080900,7128.773576
1400.0,16,09,6,1405212292.300720767,1405212342.139626629,49.838905862,7204.859515
1400.0,16,09,7,1405212344.607668819,1405212394.310251462,49.702582643,7092.833766
1400.0,16,09,8,1405212396.780898229,1405212445.732789079,48.951890850,7006.454727
1400.0,8,09,2,1405214444.527137976,1405214495.288253573,50.761115597,6278.604963
1400.0,8,09,3,1405214496.753410598,1405214544.116894558,47.363483960,5957.058996
1400.0,8,09,4,1405214544.785254515,1405214592.144320011,47.359065496,5953.410177
1400.0,8,09,5,1405214594.670033896,1405214643.711575393,49.041541497,6092.528887
1400.0,8,09,6,1405214644.400822287,1405214690.901514853,46.500692566,5848.967895
1400.0,8,09,7,1405214692.366642364,1405214741.192190267,48.825547903,6081.887255
1400.0,8,09,8,1405214742.662499648,1405214789.904733879,47.242234231,5912.193695
1400.0,32,09,2,1405216784.552934658,1405216844.931794343,60.378859685,9576.131523
1400.0,32,09,3,1405216846.401593292,1405216906.918799540,60.517206248,9601.177887
1400.0,32,09,4,1405216908.388426081,1405216969.292552422,60.904126341,9647.679585
1400.0,32,09,5,1405216970.759821844,1405217032.711811084,61.951989240,9807.652503
1400.0,32,09,6,1405217035.184102982,1405217096.571528338,61.387425356,9676.199735
1400.0,32,09,7,1405217099.046500004,1405217160.410616441,61.364116437,9718.253264
1400.0,32,09,8,1405217162.884218758,1405217223.896043509,61.011824751,9663.625318
1400.0,4,09,2,1405219574.244466372,1405219633.412177488,59.167711116,6515.651544
1400.0,4,09,3,1405219634.882127752,1405219690.387669322,55.505541570,6149.766078
1400.0,4,09,4,1405219692.896771361,1405219748.667341690,55.770570329,6183.990761
1400.0,4,09,5,1405219751.141138860,1405219805.561894182,54.420755322,6021.419848
1400.0,4,09,6,1405219806.224143123,1405219861.184905794,54.960762671,6077.571824
1400.0,4,09,7,1405219862.662601379,1405219918.180334430,55.517733051,6129.920602
1400.0,4,09,8,1405219920.648543625,1405219976.108045970,55.459502345,6160.738272
1400.0,2,09,2,1405223354.546523733,1405223427.456447335,72.909923602,7515.643771
1400.0,2,09,3,1405223428.926616925,1405223503.405878530,74.479261605,7626.478509
1400.0,2,09,4,1405223504.878429727,1405223581.728380132,76.849950405,7815.926142
1400.0,2,09,5,1405223582.394137604,1405223655.431937894,73.037800290,7472.251434
1400.0,2,09,6,1405223656.900275251,1405223733.186224659,76.285949408,7760.653994
1400.0,2,09,7,1405223734.694365147,1405223810.346300979,75.651935832,7690.339637
1400.0,2,09,8,1405223812.820957108,1405223887.968123051,75.147165943,7712.710721
1400.0,1,09,2,1405228622.754521885,1405228737.604399529,114.849877644,11218.794254
1400.0,1,09,3,1405228738.272769952,1405228846.884912008,108.612142056,10638.40382
1400.0,1,09,4,1405228848.356460478,1405228960.598072976,112.241612498,10916.025894
1400.0,1,09,5,1405228963.107884560,1405229072.096630679,108.988746119,10688.098547
1400.0,1,09,6,1405229072.763874344,1405229179.546781597,106.782907253,10375.116792
1400.0,1,09,7,1405229180.214057630,1405229286.396909072,106.182851442,10326.307074
1400.0,1,09,8,1405229288.906480698,1405229393.322883707,104.416403009,10096.609173
1600.0,16,09,2,1405233508.444934547,1405233551.996061464,43.551126917,6802.337758
1600.0,16,09,3,1405233552.687427431,1405233595.673273551,42.985846120,6708.634785
1600.0,16,09,4,1405233596.327676384,1405233640.463217365,44.135540981,6816.075365
1600.0,16,09,5,1405233642.965555417,1405233687.581554542,44.615999125,6909.07089
1600.0,16,09,6,1405233689.041160894,1405233733.198923274,44.157762380,6788.993137
1600.0,16,09,7,1405233734.659115875,1405233778.794353886,44.135238011,6807.838721
1600.0,16,09,8,1405233780.289534298,1405233823.277202506,42.987668208,6658.380659
1600.0,8,09,2,1405235616.574357835,1405235659.812323713,43.237965878,5712.695888
1600.0,8,09,3,1405235660.465880723,1405235703.163722793,42.697842070,5604.774733
1600.0,8,09,4,1405235704.627199704,1405235747.767729451,43.140529747,5706.473542
1600.0,8,09,5,1405235748.421494060,1405235795.338102882,46.916608822,6088.972154
1600.0,8,09,6,1405235796.837605268,1405235839.512965501,42.675360233,5646.444238
1600.0,8,09,7,1405235841.006125377,1405235885.664046421,44.657921044,5823.794792
1600.0,8,09,8,1405235886.319315386,1405235929.066345369,42.747029983,5645.525528
1600.0,32,09,2,1405237704.526647984,1405237757.977149915,53.450501931,9104.098161
1600.0,32,09,3,1405237758.636110511,1405237812.690033204,54.053922693,9181.932143
1600.0,32,09,4,1405237815.154008269,1405237870.518634706,55.364626437,9327.664716
1600.0,32,09,5,1405237872.986543161,1405237927.046114767,54.059571606,9158.009986
1600.0,32,09,6,1405237928.543736073,1405237983.709085284,55.165349211,9366.737007
1600.0,32,09,7,1405237984.364828263,1405238039.835670013,55.470841750,9373.851897
1600.0,32,09,8,1405238040.491564071,1405238094.496739685,54.005175614,9206.290713
1600.0,4,09,2,1405240280.742018042,1405240330.830913444,50.088895402,5825.447549
1600.0,4,09,3,1405240332.296195761,1405240384.194862356,51.898666595,6023.471991
1600.0,4,09,4,1405240386.664589395,1405240436.231799157,49.567209762,5752.16542
1600.0,4,09,5,1405240438.700858650,1405240490.860475840,52.159617190,6060.092257
1600.0,4,09,6,1405240492.361349632,1405240541.630870652,49.269521020,5721.5731
1600.0,4,09,7,1405240542.286381520,1405240593.334498651,51.048117131,5932.102502
1600.0,4,09,8,1405240594.794545722,1405240646.267506499,51.472960777,5968.681958
1600.0,2,09,2,1405243650.644209930,1405243717.637705674,66.993495744,7099.964202
1600.0,2,09,3,1405243718.365276078,1405243788.239420029,69.874143951,7367.270246
1600.0,2,09,4,1405243790.707477785,1405243858.179499833,67.472022048,7089.771011
1600.0,2,09,5,1405243860.647952263,1405243941.577040464,80.929088201,8288.6864
1600.0,2,09,6,1405243943.039286214,1405244009.906707350,66.867421136,7051.483327
1600.0,2,09,7,1405244010.565855923,1405244075.088032636,64.522176713,6822.315281
