FR,TIM,EN,DC,TR,Name
1300.0,32350.6,3137.89,1659.34,1,sort
1300.0,32356.2,3038.28,1581.65,1,sort
1300.0,32346.8,3140.82,1672.92,1,sort
1300.0,32341.7,3075.4,1611.15,1,sort
1300.0,32351.7,3000.23,1595.43,1,sort
1300.0,32337.5,3138.53,1678.76,1,sort
1300.0,32338.2,2996.04,1678.8,1,sort
1300.0,32326.3,2991.67,1678.69,1,sort
1300.0,32339.3,3137.99,1672.99,1,sort
1300.0,32314.3,3003.84,1658.16,1,sort
1300.0,19753.7,1573.36,879.335,2,sort
1300.0,19787.2,1970.7,1147.37,2,sort
1300.0,19731.6,2058.36,1170.38,2,sort
1300.0,19828.9,633.23,432.651,2,sort
1300.0,19794.6,2018.15,1115.65,2,sort
1300.0,19800.6,2072.65,1160.52,2,sort
1300.0,19744.8,1957.6,1107.81,2,sort
1300.0,19801.3,1920.49,1136.68,2,sort
1300.0,19705.4,1046.97,653.436,2,sort
1300.0,19830,2022.23,1158.15,2,sort
1300.0,9951.27,1115.25,634.991,4,sort
1300.0,9906.06,1112.45,628.057,4,sort
1300.0,9957.57,1098,670.717,4,sort
1300.0,9901.88,1111.78,627.15,4,sort
1300.0,9895.65,840.425,608.188,4,sort
1300.0,9889.14,1029.02,580.035,4,sort
1300.0,9902.49,1112.29,632.911,4,sort
1300.0,9888.48,986.907,600.589,4,sort
1300.0,9870.93,1060.63,584.329,4,sort
1300.0,9858.23,995.204,582.598,4,sort
1300.0,5424.23,674.628,370.478,8,sort
1300.0,5392.89,676.052,394.989,8,sort
1300.0,5418.24,615.633,415.279,8,sort
1300.0,5418.92,549.498,427.967,8,sort
1300.0,5438.76,563.638,314.487,8,sort
1300.0,5340.56,593.549,396.477,8,sort
1300.0,5094.57,442.341,282.936,8,sort
1300.0,5342.11,669.578,367.027,8,sort
1300.0,5376,5.9636,3.33208,8,sort
1300.0,5268.45,47.67,134.982,8,sort
1300.0,2906.2,257.497,168.335,16,sort
1300.0,2916.15,287.18,260.442,16,sort
1300.0,2790.09,422.524,149.006,16,sort
1300.0,2935.42,435.188,241.84,16,sort
1300.0,2822.82,323.762,294.784,16,sort
1300.0,2726.3,417.179,214.48,16,sort
1300.0,2915.64,211.394,293.34,16,sort
1300.0,2667.06,415.335,150.395,16,sort
1300.0,2746.66,361.882,161.585,16,sort
1300.0,2820.21,363.526,225.089,16,sort
1300.0,1730.22,296.886,218.127,32,sort
1300.0,1710.23,293.888,85.3301,32,sort
1300.0,1729.27,243.973,140.142,32,sort
1300.0,1534.92,22.7238,176.932,32,sort
1300.0,1688.24,159.016,188.931,32,sort
1300.0,1592.28,186.608,201.793,32,sort
1300.0,1679.32,229.517,94.9663,32,sort
1300.0,1647.09,169.645,98.0399,32,sort
1300.0,1625.82,50.8358,106.855,32,sort
1300.0,1688.37,250.538,119.202,32,sort
1600.0,28426,2797.76,1472.66,1,sort
1600.0,28411,2738.39,1471.86,1,sort
1600.0,28406.8,1511.24,822.03,1,sort
1600.0,28425.2,2821.84,1483.33,1,sort
1600.0,28435.9,2727.27,1470.96,1,sort
1600.0,28417.3,2819.91,1531.38,1,sort
1600.0,28400.7,2735.66,1527.8,1,sort
1600.0,28414.2,2736.55,1439.9,1,sort
1600.0,28408.8,2818.04,1441.47,1,sort
1600.0,28468.4,2464.62,1287.06,1,sort
1600.0,17503,1731.85,1013.88,2,sort
1600.0,17505.1,1757.8,1061.07,2,sort
1600.0,17505.6,1633.77,1036.12,2,sort
1600.0,17442.7,1831.27,1099,2,sort
1600.0,17500.1,1787.98,1025.39,2,sort
1600.0,17486.9,1798.09,1078.36,2,sort
1600.0,17529.1,1882.14,1009.2,2,sort
1600.0,17501.5,1906.35,1072.48,2,sort
1600.0,17509,1372.78,923.489,2,sort
1600.0,17477.7,1725.5,1108.45,2,sort
1600.0,8741.21,835.641,528.178,4,sort
