FR,TR,Name,EN,TIM
1700.0,8,sort,14628.39,110983.4
2400.0,32,sort,6352.867,32488.6
2000.0,4,sort,24360.84,193944.8
2500.0,8,sort,15493.76,97146.15
1900.0,1,sort,65577.77,648502.9
1900.0,32,sort,5817.256,33750.88
1600.0,4,sort,24763.87,220773.5
2800.0,2,sort,45163.97,340837.3
2300.0,2,sort,44228.04,2366648.8
2700.0,32,sort,7189.069,30861.38
1900.0,4,sort,24797.69,202384.9
2900.0,1,sort,58672.87,531012.3
2800.0,8,sort,14156.876,92160.66
1700.0,4,sort,25795.81,213825.6
2000.0,32,sort,6444.974,33421.91
2000.0,16,sort,8726.417,53933.8
1300.0,8,sort,15047.161,129954.5
2900.0,8,sort,15549.85,89530.28
2800.0,1,sort,59509.21,538080.2
2700.0,1,sort,59482.47,547427.0
2700.0,16,sort,9822.31,47423.28
1900.0,16,sort,9504.811,56960.15
2000.0,8,sort,13750.61,101741.6
1200.0,2,sort,53210.4,521395.0
2901.0,16,sort,12263.419,45352.47
2800.0,4,sort,24665.06,170299.6
1300.0,1,sort,77769.74,813010.7
1800.0,1,sort,65740.28,668297.6
2500.0,2,sort,44456.46,356777.3
2300.0,16,sort,8998.214,250681.67
2800.0,32,sort,6174.527,30322.7
1400.0,8,sort,16028.09,124238.5
1700.0,1,sort,67933.3,689891.4
2000.0,2,sort,44216.44,387877.2
1200.0,8,sort,16590.47,135105.2
1300.0,2,sort,50962.25,495109.7
1200.0,16,sort,10258.19,75165.75
1600.0,1,sort,69561.49,713943.8
2700.0,4,sort,24337.78,173148.5
2500.0,16,sort,10063.406,49967.23
2200.0,8,sort,14682.44,99241.33
2500.0,4,sort,23407.19,179852.7
2800.0,16,sort,8799.669,47885.24
1600.0,8,sort,13897.386,115298.5
2300.0,4,sort,23980.14,2182824.6
2500.0,32,sort,6551.339,31976.65
2400.0,1,sort,60685.04,577267.4
2300.0,1,sort,61466.88,2589264.1
1700.0,32,sort,6221.349,34487.48
1200.0,32,sort,6773.918,42644.85
1200.0,1,sort,82033.33,857811.5
2200.0,1,sort,62175.61,601804.5
1400.0,16,sort,9748.277,65430.71
2300.0,32,sort,6224.953,232424.76
2901.0,2,sort,49938.67,291819.1
2200.0,2,sort,44131.25,372833.5
1800.0,8,sort,13735.818,109724.0
1900.0,2,sort,45009.13,404302.1
2200.0,32,sort,5533.103,32198.48
1800.0,16,sort,9429.752,57177.56
2400.0,16,sort,8710.491,50946.31
2900.0,16,sort,9830.363,46234.01
2700.0,2,sort,45367.22,346165.7
2000.0,1,sort,62293.74,631224.6
1700.0,2,sort,46450.43,426628.6
2200.0,16,sort,9214.776,52302.99
1300.0,4,sort,26586.16,248478.2
1200.0,4,sort,28629.81,262153.2
2901.0,4,sort,28142.33,153155.8
2700.0,8,sort,15292.25,92983.04
2901.0,8,sort,18406.49,85980.65
2900.0,32,sort,6357.582,30028.29
2400.0,4,sort,22703.42,180555.2
1800.0,32,sort,6230.189,34679.78
1900.0,8,sort,14888.44,106103.9
1600.0,2,sort,46793.58,439421.6
2500.0,1,sort,60083.5,568008.7
2900.0,2,sort,44960.65,337586.0
1800.0,2,sort,44830.5,415283.0
1300.0,16,sort,9896.35,69828.99
1700.0,16,sort,9099.823,59000.58
1300.0,32,sort,6503.851,39203.83
2900.0,4,sort,24934.72,168800.5
2300.0,8,sort,15009.5,838435.23
1400.0,32,sort,6983.134,34740.42
2901.0,1,sort,60210.75,462759.6
1600.0,16,sort,9139.651,60816.91
2901.0,32,sort,7994.593,29274.44
1400.0,2,sort,49533.6,474948.9
1400.0,4,sort,26977.6,238020.0
1800.0,4,sort,23382.71,207145.2
2400.0,8,sort,14520.74,96656.1
1400.0,1,sort,74608.46,775302.4
1600.0,32,sort,5191.398,33830.05
2400.0,2,sort,43118.5,361924.9
2200.0,4,sort,24387.96,187089.5
