FR,TIM,EN,DC,TR,Name
1300.0,81287.5,7821.61,4217.56,1,sort
1300.0,81296.6,7404.8,3984.94,1,sort
1300.0,81307.7,7882.46,4231.64,1,sort
1300.0,81280.8,7741.14,4178.19,1,sort
1300.0,81314.7,7893.8,4207.11,1,sort
1300.0,81276,7888.82,4205.24,1,sort
1300.0,81397.3,7814.75,4193.72,1,sort
1300.0,81265.2,7889.74,4234.73,1,sort
1300.0,81267.4,7863.67,4140.76,1,sort
1300.0,81317.5,7568.95,4001.94,1,sort
1300.0,49610.2,5149.38,2911.94,2,sort
1300.0,49461.6,5140.7,2868.05,2,sort
1300.0,49472.5,4593.27,2522.21,2,sort
1300.0,49553.1,5153.71,2899.92,2,sort
1300.0,49415.6,5113.51,2940.8,2,sort
1300.0,49434.3,5174.5,2939.17,2,sort
1300.0,49433.4,5175.47,2940.02,2,sort
1300.0,49562.4,5194.77,2905.97,2,sort
1300.0,49554.5,5111.61,2873.12,2,sort
1300.0,49612.1,5155.33,2930.32,2,sort
1300.0,24809.6,2792.75,1630.32,4,sort
1300.0,24813.4,2680.09,1611.34,4,sort
1300.0,24805.4,2231.24,1327.62,4,sort
1300.0,24762.7,2789.52,1660.2,4,sort
1300.0,24750.5,2688.07,1590.4,4,sort
1300.0,24733.3,2787.4,1600.8,4,sort
1300.0,24829.9,2669.01,1671.82,4,sort
1300.0,24952.2,2716.11,1620.72,4,sort
1300.0,24845,2398.03,1424.67,4,sort
1300.0,25176.2,2833.94,1656.48,4,sort
1300.0,13025.3,1663.57,1039.18,8,sort
1300.0,13015.6,1662.19,1064.61,8,sort
1300.0,12873.5,1592.62,1025.36,8,sort
1300.0,12994.4,1656.67,1036.89,8,sort
1300.0,12982.6,1580.65,1066.94,8,sort
1300.0,12839.1,1522.48,890.179,8,sort
1300.0,13234.9,1562.4,1025.71,8,sort
1300.0,12992.7,1662.14,1065.97,8,sort
1300.0,12954.3,476.981,173.926,8,sort
1300.0,13042.1,1667.46,987.226,8,sort
1300.0,7225.94,1092.99,756.435,16,sort
1300.0,7058.25,1070.41,743.387,16,sort
1300.0,7120.07,1075.22,706.265,16,sort
1300.0,6751.72,548.55,451.429,16,sort
1300.0,6888.21,1056.18,734.647,16,sort
1300.0,7036.49,1067.5,738.011,16,sort
1300.0,6724.47,1059.13,701.348,16,sort
1300.0,6821.57,1055.43,674.335,16,sort
1300.0,7299.55,821.77,643.634,16,sort
1300.0,6902.72,1049.17,737.874,16,sort
1300.0,3891.33,678.106,530.983,32,sort
1300.0,3911.35,756.679,568.586,32,sort
1300.0,4018.15,653.141,465.545,32,sort
1300.0,4078.01,601.553,425.307,32,sort
1300.0,3427.83,701.995,490.023,32,sort
1300.0,4038.83,717.918,472.489,32,sort
1300.0,3829.54,712.489,502.674,32,sort
1300.0,4087.42,555.207,470.972,32,sort
1300.0,4089.83,635.075,546.827,32,sort
1300.0,3831.54,491.688,408.022,32,sort
1600.0,71368.1,6969.85,3787.59,1,sort
1600.0,71407,7056.82,3855,1,sort
1600.0,71378.7,6622.22,3685.07,1,sort
1600.0,71443.2,6948.03,3825.14,1,sort
1600.0,71473.8,7091.29,3811.19,1,sort
1600.0,71367.1,7008.79,3863.74,1,sort
1600.0,71376.4,7052.25,3846.66,1,sort
1600.0,71355.3,7080.06,3802.66,1,sort
1600.0,71355.1,6899.59,3747.68,1,sort
1600.0,71419.1,6832.59,3706.42,1,sort
1600.0,43816.6,4777.5,2713.87,2,sort
