Name,TR,TIM,MEM,SIZ,RAT,RT,FR,POW,EN
enwik9,4,44.72,38369.6,254067824.0,3.94,0.08810375670840788,1700.0,112.62,5038.88
enwik9,8,22.71,74090.8,254067824.0,3.94,0.17349185380889476,1700.0,130.24,2958.83
enwik9,16,13.04,146162.8,254067824.0,3.94,0.3021472392638037,1700.0,158.86,2072.94
enwik9,32,9.32,287236.8,254067824.0,3.94,0.4227467811158798,1700.0,183.61,1714.44
enwik9,1,159.62,9414.0,254067824.0,3.94,0.0246836236060644,1900.0,96.0,15323.41
enwik9,2,79.74,21623.2,254067824.0,3.94,0.04941058439929772,1900.0,104.71,8351.25
enwik9,4,40.81,38744.8,254067824.0,3.94,0.09654496446949276,1900.0,117.16,4780.38
enwik9,8,21.36,73977.6,254067824.0,3.94,0.18445692883895126,1900.0,135.82,2901.37
enwik9,16,11.8,145675.6,254067824.0,3.94,0.3338983050847457,1900.0,172.72,2038.41
enwik9,32,8.82,286708.8,254067824.0,3.94,0.4467120181405895,1900.0,197.57,1745.74
enwik9,1,131.22,9464.8,254067824.0,3.94,0.030025910684346895,2300.0,101.14,13270.37
enwik9,2,65.76,22179.6,254067824.0,3.94,0.059914841849148415,2300.0,114.31,7517.8
enwik9,4,34.07,38992.8,254067824.0,3.94,0.11564426181391252,2300.0,128.4,4373.83
enwik9,8,17.05,73875.2,254067824.0,3.94,0.2310850439882698,2300.0,156.59,2672.81
enwik9,16,10.24,145380.8,254067824.0,3.94,0.384765625,2300.0,198.62,2037.77
enwik9,32,7.53,285590.0,254067824.0,3.94,0.5232403718459495,2300.0,235.48,1780.13
enwik9,1,121.48,9474.0,254067824.0,3.94,0.032433322357589715,2500.0,103.26,12543.79
enwik9,2,60.69,21401.6,254067824.0,3.94,0.06492008568133135,2500.0,117.4,7124.13
enwik9,4,30.45,38803.2,254067824.0,3.94,0.12939244663382596,2500.0,135.54,4127.74
enwik9,8,16.02,73968.4,254067824.0,3.94,0.2459425717852684,2500.0,165.7,2655.27
enwik9,16,9.32,145298.8,254067824.0,3.94,0.4227467811158798,2500.0,218.68,2043.57
enwik9,32,7.13,286378.0,254067824.0,3.94,0.5525946704067322,2500.0,255.07,1822.41
enwik9,1,108.9,9402.4,254067824.0,3.94,0.03617998163452709,2800.0,107.24,11679.65
enwik9,2,54.21,21362.0,254067824.0,3.94,0.07268031728463382,2800.0,121.59,6592.73
enwik9,4,27.25,38522.8,254067824.0,3.94,0.14458715596330274,2800.0,146.76,4002.9
enwik9,8,14.22,74102.8,254067824.0,3.94,0.2770745428973277,2800.0,183.77,2613.69
enwik9,16,8.33,144602.8,254067824.0,3.94,0.4729891956782713,2800.0,251.66,2100.46
enwik9,32,6.46,285149.2,254067824.0,3.94,0.6099071207430341,2800.0,294.37,1907.72
enwik9,1,105.05,9397.6,254067824.0,3.94,0.03750594954783437,2900.0,107.94,11338.65
enwik9,2,52.05,20523.2,254067824.0,3.94,0.07569644572526417,2900.0,127.85,6653.48
enwik9,4,26.27,38386.8,254067824.0,3.94,0.14998096688237533,2900.0,150.48,3955.66
enwik9,8,13.65,74148.8,254067824.0,3.94,0.2886446886446886,2900.0,191.95,2624.23
enwik9,16,8.09,144778.4,254067824.0,3.94,0.4870210135970334,2900.0,261.83,2124.3
enwik9,32,6.08,285844.0,254067824.0,3.94,0.6480263157894737,2900.0,310.81,1899.23
enwik9,1,150.91,9529.6,254067824.0,3.94,0.026108276456165928,2000.0,98.13,14808.83
enwik9,2,75.5,20775.6,254067824.0,3.94,0.05218543046357616,2000.0,107.75,8136.08
enwik9,4,38.01,38866.0,254067824.0,3.94,0.10365693238621417,2000.0,120.31,4574.37
enwik9,8,19.88,74007.6,254067824.0,3.94,0.1981891348088531,2000.0,141.15,2807.5
enwik9,16,10.98,144938.4,254067824.0,3.94,0.3588342440801457,2000.0,181.44,1994.79
enwik9,32,8.11,286477.6,254067824.0,3.94,0.4858199753390876,2000.0,208.71,1696.21
