FR,TR,Name,EN,TIM
1700.0,8,sort,28557.45,206608.4
2200.0,16,sort,17652.37,125374.0
2000.0,4,sort,39200.95,291422.9
2500.0,8,sort,20055.024,140207.6
1900.0,1,sort,112248.0,1055616.0
1900.0,32,sort,14841.82,117664.1
1600.0,4,sort,43056.97,363839.0
2800.0,2,sort,48744.36,375256.8
2300.0,2,sort,56985.2,463765.1
2700.0,32,sort,17338.808,98604.52
1900.0,4,sort,38756.51,303386.8
2900.0,1,sort,89386.1,692762.7
2800.0,8,sort,19647.76,124218.3
1700.0,4,sort,42883.13,342900.6
1300.0,16,sort,24728.09,210620.3
1300.0,32,sort,27103.26,206694.2
2400.0,2,sort,54701.97,437203.9
2900.0,8,sort,21045.61,120857.6
2800.0,1,sort,90355.39,717450.1
2700.0,1,sort,92693.84,743864.8
2700.0,16,sort,18730.562,103414.7
1900.0,16,sort,20922.672,146033.5
2200.0,2,sort,57827.64,486370.6
1200.0,2,sort,89052.01,874394.0
2901.0,16,sort,19024.37,79831.94
2800.0,4,sort,30254.9,209570.7
1300.0,1,sort,149599.5,1541863.0
1800.0,1,sort,115869.0,1114211.0
2500.0,2,sort,53096.09,420746.2
1800.0,32,sort,21999.9,155400.1
2800.0,32,sort,13553.562,82308.92
1400.0,8,sort,28346.91,247800.0
1700.0,1,sort,121790.9,1179427.0
2000.0,2,sort,60225.08,524076.3
1200.0,8,sort,34766.76,292770.1
1300.0,2,sort,81730.82,805631.0
1200.0,16,sort,27115.59,227782.3
1600.0,1,sort,127700.2,1253151.0
2700.0,4,sort,30134.58,214298.9
2500.0,16,sort,15193.988,109183.0
2200.0,8,sort,23965.84,157692.7
2500.0,4,sort,31762.71,236960.5
2800.0,16,sort,15091.869,99270.74
1600.0,8,sort,28968.51,218696.1
2300.0,4,sort,32760.94,251045.4
2500.0,32,sort,13142.831,91535.92
2400.0,1,sort,98651.07,836609.2
2300.0,1,sort,101144.98,872586.9
1700.0,32,sort,23865.28,168946.3
1200.0,32,sort,27634.77,217461.8
1200.0,1,sort,161450.5,1670910.0
2200.0,1,sort,104171.5,912156.9
1400.0,16,sort,22667.62,194305.7
1800.0,16,sort,20905.126,153752.7
2901.0,2,sort,54678.14,292596.1
2000.0,8,sort,27873.86,174775.9
1800.0,8,sort,27382.56,196700.8
1900.0,2,sort,64059.74,551363.9
2400.0,16,sort,15316.316,115590.5
2300.0,32,sort,20328.34,117695.38
2200.0,32,sort,16086.73,103722.4
2900.0,16,sort,15911.62,94515.32
2700.0,2,sort,51311.39,388899.1
2000.0,1,sort,109621.0,1003041.0
1700.0,2,sort,69893.66,617233.2
2400.0,32,sort,15055.82,95189.62
1300.0,4,sort,46536.9,443029.5
1200.0,4,sort,50508.27,480191.5
2901.0,4,sort,34494.25,166261.7
2700.0,8,sort,23212.11,130355.8
2901.0,8,sort,22325.495,102585.8
2900.0,32,sort,15489.07,80315.88
2400.0,4,sort,32089.26,242131.9
2300.0,16,sort,21453.46,120652.9
1900.0,8,sort,28045.58,186191.7
1600.0,2,sort,72341.24,654992.4
2500.0,1,sort,96468.38,803303.2
2900.0,2,sort,50783.5,368224.0
1800.0,2,sort,66835.85,582046.7
2000.0,32,sort,14637.32,112179.5
1700.0,16,sort,20628.4,156366.2
2000.0,16,sort,17257.1,124960.4
2900.0,4,sort,27279.39,200085.0
2300.0,8,sort,24426.3,152523.2
1400.0,32,sort,20044.65,162858.9
2901.0,1,sort,91513.83,531393.8
1600.0,16,sort,23407.21,172605.9
2901.0,32,sort,13641.4335,68593.37
1400.0,2,sort,78960.12,752723.9
1400.0,4,sort,45561.29,411528.4
1800.0,4,sort,41152.76,321026.0
2400.0,8,sort,19732.782,144196.6
1400.0,1,sort,141485.7,1431559.0
1600.0,32,sort,24117.63,176032.2
1300.0,8,sort,32082.24,269248.8
2200.0,4,sort,33450.07,262688.7
