Name,TR,TIM,MEM,FR,POW,EN
cr_audio1.wav,1,25.48,304343.2,1200.0,91.17,2322.75
cr_audio1.wav,2,15.39,304311.6,1200.0,93.33,1437.4
cr_audio1.wav,4,10.24,311426.4,1200.0,95.97,983.94
cr_audio1.wav,8,7.68,309691.6,1200.0,97.73,752.66
cr_audio1.wav,16,6.38,325418.8,1200.0,99.28,633.7
cr_audio1.wav,32,6.38,324867.6,1200.0,99.23,635.31
cr_audio1.wav,1,23.49,305790.8,1300.0,91.76,2154.43
cr_audio1.wav,2,14.21,308826.0,1300.0,94.13,1338.51
cr_audio1.wav,4,9.45,310031.6,1300.0,97.05,917.33
cr_audio1.wav,8,7.1,309720.8,1300.0,99.08,703.62
cr_audio1.wav,16,5.89,327316.4,1300.0,100.79,594.94
cr_audio1.wav,32,5.9,328428.4,1300.0,100.77,594.62
cr_audio1.wav,1,21.8,304936.0,1400.0,92.4,2016.64
cr_audio1.wav,2,13.19,309246.4,1400.0,95.03,1254.03
cr_audio1.wav,4,8.77,300682.4,1400.0,98.13,861.32
cr_audio1.wav,8,6.59,305593.2,1400.0,100.44,660.7
cr_audio1.wav,16,5.47,325559.6,1400.0,102.36,561.31
cr_audio1.wav,32,5.47,328451.6,1400.0,102.54,562.2
cr_audio1.wav,1,19.08,305896.0,1600.0,93.9,1791.94
cr_audio1.wav,2,11.55,314448.0,1600.0,97.43,1126.87
cr_audio1.wav,4,7.68,311467.2,1600.0,100.39,771.36
cr_audio1.wav,8,5.77,309712.8,1600.0,103.47,598.82
cr_audio1.wav,16,4.81,325066.8,1600.0,106.01,511.8
cr_audio1.wav,32,4.8,326155.2,1600.0,106.06,512.05
cr_audio1.wav,1,17.97,304970.8,1700.0,94.57,1700.42
cr_audio1.wav,2,10.88,312396.4,1700.0,98.32,1070.22
cr_audio1.wav,4,7.23,307146.0,1700.0,101.62,736.32
cr_audio1.wav,8,5.43,317591.6,1700.0,104.8,569.91
cr_audio1.wav,16,4.52,324538.4,1700.0,108.08,489.87
cr_audio1.wav,32,4.53,323185.6,1700.0,107.72,488.47
cr_audio1.wav,1,16.98,305435.6,1800.0,95.49,1621.91
cr_audio1.wav,2,10.27,303604.0,1800.0,99.41,1022.44
cr_audio1.wav,4,6.83,308680.4,1800.0,103.02,705.53
cr_audio1.wav,8,5.13,313944.0,1800.0,106.86,549.71
cr_audio1.wav,16,4.27,326679.2,1800.0,109.99,470.67
cr_audio1.wav,32,4.28,324266.8,1800.0,109.9,471.16
cr_audio1.wav,1,16.08,305098.0,1900.0,96.48,1552.89
cr_audio1.wav,2,9.73,307652.8,1900.0,100.82,982.56
cr_audio1.wav,4,6.47,305736.8,1900.0,104.7,677.55
cr_audio1.wav,8,4.86,305906.8,1900.0,108.52,527.76
cr_audio1.wav,16,4.05,329256.4,1900.0,112.65,457.54
cr_audio1.wav,32,4.05,326351.2,1900.0,112.25,455.21
cr_audio1.wav,1,15.28,303937.2,2000.0,98.1,1500.37
cr_audio1.wav,2,9.29,306882.0,2000.0,101.99,947.49
cr_audio1.wav,4,6.18,305745.6,2000.0,106.16,657.93
cr_audio1.wav,8,4.62,314931.2,2000.0,110.48,513.03
cr_audio1.wav,16,3.85,323994.0,2000.0,114.34,441.89
cr_audio1.wav,32,3.85,323986.4,2000.0,114.4,442.74
cr_audio1.wav,1,13.9,305225.2,2200.0,100.09,1391.82
cr_audio1.wav,2,8.41,308802.4,2200.0,104.32,877.55
cr_audio1.wav,4,5.59,308660.8,2200.0,109.34,612.63
cr_audio1.wav,8,4.2,308147.2,2200.0,114.56,482.68
cr_audio1.wav,16,3.5,320941.6,2200.0,119.98,421.34
cr_audio1.wav,32,3.5,326491.2,2200.0,119.92,421.22
cr_audio1.wav,1,13.3,304320.8,2300.0,100.91,1342.68
cr_audio1.wav,2,8.05,307157.2,2300.0,105.63,851.47
cr_audio1.wav,4,5.35,313482.0,2300.0,110.85,594.94
cr_audio1.wav,8,4.02,310112.0,2300.0,116.23,468.91
cr_audio1.wav,16,3.35,324020.8,2300.0,121.99,410.67
cr_audio1.wav,32,3.35,328846.8,2300.0,122.26,410.7
cr_audio1.wav,1,12.74,302940.8,2400.0,102.12,1301.38
cr_audio1.wav,2,7.72,312542.0,2400.0,107.0,827.69
cr_audio1.wav,4,5.13,309847.6,2400.0,112.32,578.34
cr_audio1.wav,8,3.85,305297.2,2400.0,118.73,460.01
cr_audio1.wav,16,3.22,324929.2,2400.0,124.76,402.36
cr_audio1.wav,32,3.22,324165.2,2400.0,125.55,404.4
cr_audio1.wav,1,12.23,302427.6,2500.0,103.06,1260.96
cr_audio1.wav,2,7.4,306846.4,2500.0,108.33,802.23
cr_audio1.wav,4,4.93,310482.0,2500.0,114.77,566.29
cr_audio1.wav,8,3.7,308563.6,2500.0,120.99,448.24
cr_audio1.wav,16,3.09,325425.6,2500.0,128.37,396.52
cr_audio1.wav,32,3.09,323113.6,2500.0,128.15,397.67
cr_audio1.wav,1,11.33,304649.6,2700.0,105.61,1196.84
cr_audio1.wav,2,6.86,314109.6,2700.0,111.06,764.07
cr_audio1.wav,4,4.56,308343.6,2700.0,118.31,541.35
cr_audio1.wav,8,3.43,312578.4,2700.0,125.9,433.05
cr_audio1.wav,16,2.86,325097.6,2700.0,135.53,389.03
cr_audio1.wav,32,2.86,328714.8,2700.0,134.4,387.73
cr_audio1.wav,1,10.93,303218.0,2800.0,106.65,1166.25
cr_audio1.wav,2,6.62,308120.0,2800.0,113.18,750.59
cr_audio1.wav,4,4.4,303656.4,2800.0,120.46,531.17
cr_audio1.wav,8,3.31,310886.8,2800.0,128.86,427.53
