FR,TR,Name,REP,START,END,TIM,EN
1200,16,20,2,1405166294.839265660,1405166300.745651584,5.906385924,641.569933
1200,16,20,3,1405166302.347742565,1405166306.642068986,4.294326421,453.311586
1200,16,20,4,1405166309.163880530,1405166313.431911936,4.268031406,457.095226
1200,16,20,5,1405166314.981126521,1405166318.855166155,3.874039634,409.819854
1200,16,20,6,1405166320.364658818,1405166324.126580384,3.761921566,397.593188
1200,16,20,7,1405166324.829902458,1405166328.952607018,4.122704560,434.474793
1200,16,20,8,1405166330.460378601,1405166334.150835222,3.690456621,383.381982
1200,8,20,2,1405169074.463672366,1405169079.855064633,5.391392267,579.606072
1200,8,20,3,1405169080.561544556,1405169085.243596232,4.682051676,497.105351
1200,8,20,4,1405169086.754277829,1405169092.713109764,5.958831935,621.263893
1200,8,20,5,1405169095.225903517,1405169099.958401469,4.732497952,498.021387
1200,8,20,6,1405169100.700560398,1405169106.216403808,5.515843410,587.263177
1200,8,20,7,1405169108.730973635,1405169114.139625398,5.408651763,567.320019
1200,8,20,8,1405169116.653936091,1405169121.435401878,4.781465787,511.34853
1200,32,20,2,1405171814.842173441,1405171819.331843348,4.489669907,500.836336
1200,32,20,3,1405171820.841907791,1405171825.262491656,4.420583865,487.833598
1200,32,20,4,1405171826.769819291,1405171831.983593578,5.213774287,556.405072
1200,32,20,5,1405171832.724609254,1405171838.069892182,5.345282928,584.111982
1200,32,20,6,1405171838.773193161,1405171843.934728703,5.161535542,565.634241
1200,32,20,7,1405171844.639691107,1405171849.044710336,4.405019229,483.715486
1200,32,20,8,1405171850.553099354,1405171855.093636459,4.540537105,499.603832
1200,4,20,2,1405175380.622952547,1405175388.357429755,7.734477208,810.898567
1200,4,20,3,1405175390.876193370,1405175396.865810726,5.989617356,624.290958
1200,4,20,4,1405175398.376344529,1405175403.765535555,5.389191026,566.981307
1200,4,20,5,1405175404.472308314,1405175409.759733145,5.287424831,558.045561
1200,4,20,6,1405175410.469344686,1405175415.609517625,5.140172939,532.915734
1200,4,20,7,1405175416.319586872,1405175423.369368952,7.049782080,726.721632
1200,4,20,8,1405175424.884690743,1405175432.991751462,8.107060719,838.188516
1200,2,20,2,1405180372.372475423,1405180382.741198180,10.368722757,1024.512417
1200,2,20,3,1405180384.250666110,1405180397.000612593,12.749946483,1260.149913
1200,2,20,4,1405180398.514550934,1405180410.426882727,11.912331793,1177.47769
1200,2,20,5,1405180412.941724535,1405180422.273604849,9.331880314,924.725889
1200,2,20,6,1405180424.788389314,1405180436.730006670,11.941617356,1185.559658
1200,2,20,7,1405180438.241394183,1405180447.149463886,8.908069703,880.47801
1200,2,20,8,1405180448.660392062,1405180459.531118991,10.870726929,1070.316015
1200,1,20,2,1405187845.091740382,1405187860.121603740,15.029863358,1438.81605
1200,1,20,3,1405187860.846320491,1405187875.643028429,14.796707938,1410.716959
1200,1,20,4,1405187876.360548195,1405187891.957299429,15.596751234,1490.996877
1200,1,20,5,1405187892.708402109,1405187911.545842411,18.837440302,1808.410663
1200,1,20,6,1405187912.267582035,1405187930.531067830,18.263485795,1755.902301
1200,1,20,7,1405187933.090493080,1405187955.584822740,22.494329660,2167.773452
1200,1,20,8,1405187956.296266028,1405187973.993014003,17.696747975,1697.82548
1300,16,20,2,1405190772.568480729,1405190775.791759801,3.223279072,346.559468
1300,16,20,3,1405190776.494240483,1405190780.669770693,4.175530210,455.435252
1300,16,20,4,1405190783.176880135,1405190787.934284648,4.757404513,513.371867
1300,16,20,5,1405190788.637115020,1405190792.694103183,4.056988163,452.323117
1300,16,20,6,1405190795.207664084,1405190800.192260846,4.984596762,538.046043
1300,16,20,7,1405190802.707834117,1405190807.343948557,4.636114440,504.718596
1300,16,20,8,1405190808.850508583,1405190812.972133251,4.121624668,458.87227
1300,8,20,2,1405193362.494686288,1405193366.621015454,4.126329166,452.24963
1300,8,20,3,1405193369.130848997,1405193373.359931433,4.229082436,456.969327
1300,8,20,4,1405193374.867500839,1405193379.497434584,4.629933745,500.968746
1300,8,20,5,1405193380.200017955,1405193385.266055778,5.066037823,537.373626
1300,8,20,6,1405193386.775801108,1405193391.188316970,4.412515862,475.086255
1300,8,20,7,1405193392.693719419,1405193398.023135652,5.329416233,569.801578
1300,8,20,8,1405193398.724548712,1405193403.268830228,4.544281516,491.524665
1300,32,20,2,1405195916.350967108,1405195920.356951097,4.005983989,453.951668
1300,32,20,3,1405195922.867031392,1405195926.528354771,3.661323379,394.881098
1300,32,20,4,1405195929.037675602,1405195933.822741775,4.785066173,543.109825
1300,32,20,5,1405195934.522325963,1405195939.836287882,5.313961919,590.787052
1300,32,20,6,1405195940.537834906,1405195945.955730127,5.417895221,600.114253
1300,32,20,7,1405195946.692077808,1405195951.160451307,4.468373499,503.696996
1300,32,20,8,1405195952.716457530,1405195957.597573108,4.881115578,547.962798
1300,4,20,2,1405199215.246714047,1405199219.078052890,3.831338843,403.60257
1300,4,20,3,1405199220.585590304,1405199224.945501773,4.359911469,462.770759
1300,4,20,4,1405199226.488872785,1405199231.150436384,4.661563599,494.583711
1300,4,20,5,1405199232.697839038,1405199238.234221633,5.536382595,585.256467
1300,4,20,6,1405199240.745434881,1405199246.499091126,5.753656245,606.772758
