FR,TR,Name,REP,START,END,TIM,EN
1900.0,4,01,4,1405294222.737085405,1405294257.247831782,34.510746377,4214.338164
1900.0,4,01,5,1405294258.701510958,1405294291.069864319,32.368353361,3977.504937
1900.0,4,01,6,1405294292.521112977,1405294328.635736092,36.114623115,4456.571224
1900.0,4,01,7,1405294331.132941743,1405294366.957557191,35.824615448,4376.518367
1900.0,4,01,8,1405294368.407316582,1405294405.280099023,36.872782441,4465.857168
1900.0,2,01,2,1405296714.960221964,1405296780.059679776,65.099457812,7183.945638
1900.0,2,01,3,1405296780.715506775,1405296846.740425106,66.024918331,7281.174972
1900.0,2,01,4,1405296849.203943024,1405296919.414462804,70.210519780,7743.916719
1900.0,2,01,5,1405296920.874215478,1405296987.759252778,66.885037300,7322.728673
1900.0,2,01,6,1405296988.410954109,1405297056.742957684,68.332003575,7557.000661
1900.0,2,01,7,1405297059.202744040,1405297125.429262776,66.226518736,7313.500236
1900.0,2,01,8,1405297126.923227221,1405297188.201721905,61.278494684,6871.229219
1900.0,1,01,2,1405300264.836596258,1405300365.846451174,101.009854916,10263.512335
1900.0,1,01,3,1405300366.501909931,1405300470.611158813,104.109248882,10598.079232
1900.0,1,01,4,1405300473.076788140,1405300576.520106502,103.443318362,10517.753434
1900.0,1,01,5,1405300578.983125215,1405300680.121459984,101.138334769,10285.612561
1900.0,1,01,6,1405300680.776219599,1405300780.937573914,100.161354315,10177.006081
1900.0,1,01,7,1405300782.396496593,1405300882.810006255,100.413509662,10197.379341
1900.0,1,01,8,1405300884.268702050,1405300986.771544383,102.502842333,10425.570685
2000.0,16,01,2,1405305328.576346017,1405305337.300554207,8.724208190,1621.309985
2000.0,16,01,3,1405305338.765935850,1405305347.594205546,8.828269696,1619.124694
2000.0,16,01,4,1405305349.049608855,1405305359.467228336,10.417619481,1851.881489
2000.0,16,01,5,1405305360.921131045,1405305370.517331328,9.596200283,1767.428367
2000.0,16,01,6,1405305373.017008138,1405305382.895125892,9.878117754,1803.944486
2000.0,16,01,7,1405305384.345576162,1405305393.327522402,8.981946240,1682.452428
2000.0,16,01,8,1405305394.814789917,1405305405.470778677,10.655988760,1921.212893
2000.0,8,01,2,1405307108.480073489,1405307124.689300073,16.209226584,2403.01972
2000.0,8,01,3,1405307127.175607930,1405307145.394700548,18.219092618,2658.229622
2000.0,8,01,4,1405307146.844335361,1405307164.125669588,17.281334227,2531.774188
2000.0,8,01,5,1405307166.579784971,1405307183.507197653,16.927412682,2487.742879
2000.0,8,01,6,1405307184.957401901,1405307202.143780602,17.186378701,2502.890296
2000.0,8,01,7,1405307202.826560722,1405307220.758039064,17.931478342,2585.358592
2000.0,8,01,8,1405307223.251793884,1405307240.159818805,16.908024921,2498.23162
2000.0,32,01,2,1405309008.554628603,1405309015.597500503,7.042871900,1514.387126
2000.0,32,01,3,1405309017.047436081,1405309025.978029763,8.930593682,1802.673954
2000.0,32,01,4,1405309026.621198153,1405309034.094376986,7.473178833,1569.647976
2000.0,32,01,5,1405309034.782037307,1405309042.277191666,7.495154359,1567.74065
2000.0,32,01,6,1405309044.728961271,1405309052.844025159,8.115063888,1664.91597
2000.0,32,01,7,1405309054.290185915,1405309062.446049926,8.155864011,1688.917173
2000.0,32,01,8,1405309064.898777832,1405309072.309058732,7.410280900,1554.357444
2000.0,4,01,2,1405310874.654959851,1405310905.170006701,30.515046850,3836.37342
2000.0,4,01,3,1405310906.623999394,1405310939.668681218,33.044681824,4121.551792
2000.0,4,01,4,1405310940.316141610,1405310972.449651044,32.133509434,4043.662336
2000.0,4,01,5,1405310974.906949866,1405311006.988063689,32.081113823,4025.369025
2000.0,4,01,6,1405311008.442135229,1405311042.428419182,33.986283953,4211.723174
2000.0,4,01,7,1405311044.970310511,1405311077.729829880,32.759519369,4095.314983
2000.0,4,01,8,1405311078.389176862,1405311109.565477423,31.176300561,3932.443388
2000.0,2,01,2,1405313278.625599143,1405313342.247763134,63.622163991,7158.272052
2000.0,2,01,3,1405313344.707365823,1405313405.571922701,60.864556878,6884.145266
2000.0,2,01,4,1405313406.227624071,1405313468.772846718,62.545222647,6990.257686
2000.0,2,01,5,1405313470.227257943,1405313531.595942075,61.368684132,6884.167284
2000.0,2,01,6,1405313532.245451189,1405313588.731729016,56.486277827,6508.690273
2000.0,2,01,7,1405313590.183253535,1405313652.575061582,62.391808047,7018.505421
2000.0,2,01,8,1405313655.033437739,1405313715.459252339,60.425814600,6764.1211
2000.0,1,01,2,1405316670.838659731,1405316766.341125249,95.502465518,9823.065654
2000.0,1,01,3,1405316768.856457084,1405316871.652401999,102.795944915,10569.732901
2000.0,1,01,4,1405316872.304989848,1405316966.841070102,94.536080254,9733.468318
2000.0,1,01,5,1405316968.332737516,1405317063.294941707,94.962204191,9747.62705
2000.0,1,01,6,1405317064.793276827,1405317159.564048365,94.770771538,9748.717754
2000.0,1,01,7,1405317160.216156239,1405317255.529294961,95.313138722,9780.82153
2000.0,1,01,8,1405317256.985429896,1405317351.786406825,94.800976929,9733.231402
2200.0,16,01,2,1405321544.726966888,1405321552.937615796,8.210648908,1642.947689
2200.0,16,01,3,1405321554.387913722,1405321563.765805507,9.377891785,1813.238123
2200.0,16,01,4,1405321564.450252037,1405321574.161350257,9.711098220,1906.136995
