FR,TIM,EN,DC,TR,Name
1200.0,66587.9,6367.27,3409.89,1,sort
1200.0,66537.7,6416.08,3446.41,1,sort
1200.0,66575.6,6284.23,3451.32,1,sort
1200.0,66522.2,6430.07,3407.89,1,sort
1200.0,66573.3,6305.77,3394.1,1,sort
1200.0,66537.5,6215.83,3320.5,1,sort
1200.0,66578.6,6384.5,3413.45,1,sort
1200.0,66541.1,6418.49,3448.54,1,sort
1200.0,66576,6415.63,3405.26,1,sort
1200.0,66533.2,6294.89,3376.16,1,sort
1200.0,34262.9,3261.75,1836.01,2,sort
1200.0,34305.9,3397.23,1792.19,2,sort
1200.0,34212,3321.82,1839.12,2,sort
1200.0,34249.1,2993.78,1781.96,2,sort
1200.0,34187.3,3399.46,1916.91,2,sort
1200.0,34192.8,3081.12,1713.87,2,sort
1200.0,34164.3,1888.06,1042.64,2,sort
1200.0,34240.2,3358.19,1859.72,2,sort
1200.0,34176.5,3400.84,1863.68,2,sort
1200.0,34193.9,3290.89,1886.23,2,sort
1200.0,18176.7,1927.49,1095.16,4,sort
1200.0,18179.7,1961.22,1140.68,4,sort
1200.0,18462.7,1986.73,1062.49,4,sort
1200.0,19253.1,1926.61,1149.76,4,sort
1200.0,18155.2,1900.09,1086.83,4,sort
1200.0,18208.2,1925.93,1063.74,4,sort
1200.0,18247.6,530.877,323.475,4,sort
1200.0,18175.3,1852.08,1093.69,4,sort
1200.0,18211.5,1761.61,1014.33,4,sort
1200.0,18159.9,1377.38,789.538,4,sort
1200.0,11075.3,1075.47,673.939,8,sort
1200.0,11524.9,882.092,603.575,8,sort
1200.0,11489.5,1147.92,698.622,8,sort
1200.0,11066.7,1158.52,699.45,8,sort
1200.0,11176.1,1145.76,738.378,8,sort
1200.0,11107.7,1153.57,655.322,8,sort
1200.0,11213.8,1078.13,686.916,8,sort
1200.0,11112.4,1089.22,745.97,8,sort
1200.0,11121,1205.27,661.817,8,sort
1200.0,11061,1069.73,719.524,8,sort
1200.0,9122.15,568.472,342.276,16,sort
1200.0,8960.52,200.261,99.4995,16,sort
1200.0,9345.17,1037.18,534.773,16,sort
