FR,TIM,EN,DC,TR,Name
1400.0,42422.3,4378.68,2561.69,1,sort
1400.0,42423.5,4373.97,2491.89,1,sort
1400.0,42280.9,4349.23,2542.92,1,sort
1400.0,42331.2,4344.83,2537.37,1,sort
1400.0,42267.4,4267.37,2403.01,1,sort
1400.0,21189.4,2252.82,1302.85,2,sort
1400.0,21201.9,2179.37,1323.16,2,sort
1400.0,21188.4,2208.16,1219.35,2,sort
1400.0,21589.9,2170.13,1340.72,2,sort
1400.0,21182,2256.55,1339.97,2,sort
1400.0,21201.2,2087.14,1154.94,2,sort
1400.0,21188.6,2204,1272.47,2,sort
1400.0,21252.5,2145.92,1276.15,2,sort
1400.0,21185.5,2245.43,1290.22,2,sort
1400.0,21196,2249.89,1346.27,2,sort
1400.0,16609.8,1860.69,1098.92,4,sort
1400.0,12373.8,1280.03,860.405,4,sort
1400.0,12486.4,1341.06,858.955,4,sort
1400.0,13491.9,1504.28,914.052,4,sort
1400.0,15065,1668.96,982.848,4,sort
1400.0,16180.1,1806.54,1063.13,4,sort
1400.0,12510,1420.21,915.192,4,sort
1400.0,12469.1,1429.07,874.912,4,sort
1400.0,16509.8,1244.12,732.093,4,sort
1400.0,16596.3,1789.09,1072.1,4,sort
1400.0,7450.74,866.443,541.151,8,sort
1400.0,7585.7,919.354,553.841,8,sort
1400.0,6926.16,740.212,482.564,8,sort
1400.0,7150.05,862.289,508.099,8,sort
1400.0,7332.04,827.02,578.452,8,sort
1400.0,6830.54,466.576,406.437,8,sort
1400.0,8640.77,617.611,325.071,8,sort
1400.0,6868.01,872.699,567.875,8,sort
1400.0,4168.26,453.28,365.422,16,sort
1400.0,4329.32,442.26,375.003,16,sort
1400.0,4290.89,460.681,298.847,16,sort
1400.0,6883.27,846.535,508.493,8,sort
1400.0,4317.24,552.731,308.757,16,sort
1400.0,6849.72,718.32,534.041,8,sort
1400.0,4256.8,550.798,363.983,16,sort
1400.0,4280.28,479.774,327.83,16,sort
1400.0,4463.2,360.383,250.027,16,sort
1400.0,4239.36,596.734,298.02,16,sort
1400.0,4189.97,585.371,333.888,16,sort
1400.0,4265.42,623.798,371.958,16,sort
1400.0,3339.25,497.299,350.924,32,sort
1400.0,2970.4,326.645,234.529,32,sort
1400.0,3010.16,380.629,212.298,32,sort
1400.0,2980.7,435.59,198.184,32,sort
1400.0,3217.62,106.853,201.755,32,sort
1400.0,2842.23,164.794,200.005,32,sort
1400.0,2887.26,344.862,239.377,32,sort
1400.0,2906.82,372.169,257.115,32,sort
1400.0,3045.72,267.204,277.585,32,sort
1400.0,3006.1,440.065,284.644,32,sort
1600.0,37574.1,4068.46,2410.56,1,sort
1600.0,37581.4,4058.54,2404.12,1,sort
1600.0,37637.9,4069.41,2400.64,1,sort
1600.0,37615.9,3261.41,1920.77,1,sort
1600.0,37620,4101.49,2477.58,1,sort
1600.0,38167.6,4078.75,2430.22,1,sort
1600.0,37689.2,4107.67,2427.04,1,sort
1600.0,37438.5,3689.69,2208.37,1,sort
1600.0,37450.1,3283.83,1938.99,1,sort
1600.0,37455.2,4015.63,2351.13,1,sort
1600.0,18763.8,2095.52,1260.63,2,sort
1600.0,18769.5,2076.07,1258.91,2,sort
1600.0,18832.9,1648.25,936.031,2,sort
1600.0,18755.3,1981.69,1225.22,2,sort
1600.0,18867.6,1889.55,1136.4,2,sort
1600.0,18792.1,2065.34,1253.48,2,sort
1600.0,18886.3,2069.34,1203.06,2,sort
1600.0,18921.6,2036.13,1215.22,2,sort
1600.0,19002.6,1967.72,1289.18,2,sort
1600.0,18758.1,2048.83,1213.84,2,sort
1600.0,12192,1272.27,808.171,4,sort
1600.0,10989.4,1315.65,793.682,4,sort
1600.0,11012.8,950.091,530.973,4,sort
1600.0,12206.4,1482.29,919.859,4,sort
1600.0,11211.8,1203.05,795.866,4,sort
1600.0,12393.8,1358.49,891.781,4,sort
1600.0,12486.3,1448.99,908.867,4,sort
1600.0,12872.2,1492.93,936.071,4,sort
1600.0,11123.7,1341.72,846.279,4,sort
1600.0,14461.4,1620.17,1029.78,4,sort
1600.0,7197.33,768.787,555.595,8,sort
1600.0,6732.65,724.418,577.16,8,sort
1600.0,7337.44,931.277,511.236,8,sort
1600.0,7357.63,915.299,592.985,8,sort
1600.0,7038.27,897.034,539.145,8,sort
1600.0,7262.67,842.763,553.828,8,sort
1600.0,6835.73,921.78,561.059,8,sort
1600.0,6291.78,852.397,577.652,8,sort
1600.0,6473.16,779.874,448.705,8,sort
1600.0,3807.53,540.606,299.327,16,sort
1600.0,3744.23,301.823,210.39,16,sort
1600.0,3560.99,535.73,333.831,16,sort
1600.0,3783.48,595.314,331.748,16,sort
1600.0,7139.86,790.803,576.456,8,sort
1600.0,3918.02,399.215,369.922,16,sort
1600.0,3759.69,476.456,321.116,16,sort
1600.0,3729.5,467.515,265.106,16,sort
1600.0,3679.88,504.55,308.976,16,sort
1600.0,3770.91,70.6328,46.7431,16,sort
1600.0,3823.32,518.882,350.967,16,sort
1600.0,2480.77,396.663,283.954,32,sort
1600.0,3269.88,470.462,324.545,32,sort
1600.0,3289.9,543.444,302.053,32,sort
1600.0,3271.67,410.323,272.7,32,sort
1600.0,3086.94,450.83,280.255,32,sort
1600.0,2576.02,414.884,168.393,32,sort
1600.0,2574.81,407.388,271.136,32,sort
1600.0,2927.74,264.002,279.98,32,sort
1600.0,2574.55,408.622,216.098,32,sort
1600.0,2867.17,423.634,302.107,32,sort
1700.0,35621.4,3683.52,2201.27,1,sort
1700.0,35633.2,3865.36,2311.3,1,sort
1700.0,35618.4,3846.57,2251.05,1,sort
1700.0,35603.7,3268.68,1895.33,1,sort
1700.0,35725.5,3867.43,2319.59,1,sort
1700.0,35816.3,3787.41,2327.7,1,sort
1700.0,35748.2,3944.88,2374.71,1,sort
1700.0,35611.7,3852.88,2307.39,1,sort
1700.0,35478.6,3646.69,2089.45,1,sort
1700.0,35612.7,3848.27,2245.35,1,sort
1700.0,17824,2010.26,1205.66,2,sort
1700.0,17877.5,1932.49,1160.72,2,sort
1700.0,17806.7,1871.4,1192.27,2,sort
1700.0,17961.5,2045.9,1250.3,2,sort
1700.0,17749.3,1886.57,1175.93,2,sort
1700.0,17807,1972.95,1182.34,2,sort
1700.0,17966.3,1977.21,1248.26,2,sort
1700.0,17795.2,2004.63,1223.69,2,sort
1700.0,19479,2006.09,1342.31,2,sort
1700.0,18287.8,1901.77,1258.76,2,sort
1700.0,10416.1,1275.58,813.063,4,sort
1700.0,10464.9,1139.22,837.779,4,sort
1700.0,13961.2,1625.74,1008.42,4,sort
1700.0,13462.5,1246.22,868.399,4,sort
1700.0,14265.4,1491.68,882.399,4,sort
1700.0,12937.5,1445.71,859.425,4,sort
1700.0,11230.1,1318.59,810.448,4,sort
1700.0,10413.8,1314.86,820.682,4,sort
1700.0,10559.3,1285.64,770.023,4,sort
1700.0,5701.65,760.542,442.647,8,sort
1700.0,6611.22,843.577,577.802,8,sort
1700.0,10618.3,1242.72,851.784,4,sort
1700.0,5987.01,775.37,545.692,8,sort
1700.0,5699.66,716.882,586.349,8,sort
1700.0,5683.26,698.405,563.311,8,sort
1700.0,6181.84,659.785,547.211,8,sort
1700.0,6424.35,788.745,512.002,8,sort
1700.0,5772.85,685.551,471.53,8,sort
1700.0,5756.45,762.16,510.376,8,sort
1700.0,6025.87,799.387,524.545,8,sort
1700.0,3604.55,562.069,394.055,16,sort
1700.0,3595.44,431.731,280.354,16,sort
1700.0,3727.42,324,180.334,16,sort
1700.0,3541.59,519.475,271.786,16,sort
1700.0,3735.64,565.825,298.502,16,sort
1700.0,3516.5,490.018,261.098,16,sort
1700.0,3728.85,427.836,297.636,16,sort
1700.0,3559.9,551.029,306.456,16,sort
1700.0,3720.33,537.604,426.395,16,sort
1700.0,2575.34,437.604,220.487,32,sort
1700.0,2550.87,343.238,297.041,32,sort
1700.0,2511.77,406.55,229.953,32,sort
1700.0,2548.61,354.951,251.602,32,sort
1700.0,2579.05,374.898,202.392,32,sort
1700.0,4051.19,508.352,389.847,16,sort
1700.0,2703.63,418.908,261.454,32,sort
1700.0,2463.27,355.654,152.384,32,sort
1700.0,2408.86,348.828,212.124,32,sort
1700.0,2382.65,389.629,282.593,32,sort
1700.0,2540.63,280.282,230.135,32,sort
1800.0,34018.7,3834.96,2330.4,1,sort
1800.0,34042.3,3739.26,2327.33,1,sort
1800.0,34948.9,3862.8,2289.86,1,sort
1800.0,33960.1,3634.69,2239.7,1,sort
1800.0,33973.8,3701.29,2266.52,1,sort
1800.0,34011.4,3748.28,2186.56,1,sort
1800.0,34058,3837.59,2333.81,1,sort
1800.0,33780,3184.26,1803.5,1,sort
1800.0,33832.6,3687.41,2117.51,1,sort
1800.0,33732.3,3145.67,2004.98,1,sort
1800.0,16918.7,1803.13,1077.21,2,sort
1800.0,16896.7,1792.17,1191.81,2,sort
1800.0,16951.1,1918.14,1080.5,2,sort
1800.0,16950.5,1961.9,1208.29,2,sort
1800.0,17105.8,1766.74,1102.98,2,sort
1800.0,16929.6,1785.3,1082.34,2,sort
1800.0,17171.1,1799.81,1099.1,2,sort
1800.0,16929.7,1913.29,1143.46,2,sort
1800.0,16886.8,1818.3,1188.33,2,sort
1800.0,16943.3,1814.01,1169.11,2,sort
1800.0,10844.1,1310.86,758.062,4,sort
1800.0,12503.9,1356.86,927.84,4,sort
1800.0,9906.91,1125.29,730.51,4,sort
1800.0,12994.3,1588.58,929.97,4,sort
1800.0,10054,1118.75,642.335,4,sort
1800.0,11050.7,1259.9,828.548,4,sort
1800.0,9879.92,1062.11,676.542,4,sort
1800.0,10926.8,1293.02,796.038,4,sort
1800.0,10002.3,1289.05,762.383,4,sort
1800.0,5617.09,694.598,528.921,8,sort
1800.0,6104.08,802.542,484.549,8,sort
1800.0,11601.5,1257.81,890.874,4,sort
1800.0,6401.76,695.815,405.117,8,sort
1800.0,5921.16,702.247,478.546,8,sort
1800.0,6354.45,690.025,466.352,8,sort
1800.0,5442.9,478.888,338.827,8,sort
1800.0,5603.54,736.315,502.996,8,sort
1800.0,5402.48,668.445,452.482,8,sort
1800.0,5450.64,617.346,412.278,8,sort
1800.0,3423.86,338.112,246.121,16,sort
1800.0,3528.01,542.585,408.929,16,sort
1800.0,3586.72,389.141,271.787,16,sort
1800.0,3338.88,507.936,359.989,16,sort
1800.0,6075.08,745.092,494.946,8,sort
1800.0,3515.32,462.928,316.223,16,sort
1800.0,3350.47,379.583,264.888,16,sort
1800.0,3423.6,389.622,231.924,16,sort
1800.0,3682.15,96.7828,218.472,16,sort
1800.0,3303.89,355.806,265.414,16,sort
1800.0,3454.92,157.805,111.893,16,sort
1800.0,2219.09,207.29,153.102,32,sort
1800.0,2948.78,306.916,179.525,32,sort
1800.0,2610.18,382.138,172.496,32,sort
1800.0,2391.96,240.238,213.982,32,sort
1800.0,2469.58,404.042,287.043,32,sort
1800.0,2417.27,316.273,292.054,32,sort
1800.0,2776.98,95.5439,178.444,32,sort
1800.0,2651.07,118.873,91.2676,32,sort
