FR,TR,Name,EN,TIM
1200,1,19,66097.714714,699.874869622
2000,1,19,42583.751894,415.752657674
2901,32,19,2753.765508,8.12239419
2300,2,19,13271.58478,114.563438767
1900,8,19,4968.940033,36.073173189
2900,4,19,6782.936208,45.033708929
2700,16,19,3173.824544,14.86661343
2700,32,19,2501.190091,10.250606779
2300,32,19,2473.694717,11.96859373
1400,8,19,6150.16243,51.30557153
1400,4,19,10020.519307,92.653565683
1300,4,19,10379.350841,97.920424868
2200,16,19,3136.35109,17.23756431
1200,4,19,11230.82216,108.090080691
2000,32,19,3074.479649,16.728312179
1300,8,19,6356.810843,53.979223722
2700,8,19,4420.594919,25.4105273
2700,1,19,32242.60261,296.633739462
1600,1,19,50650.897177,520.056806612
2000,16,19,3299.400059,19.690326023
1800,8,19,5149.575557,38.287491564
1200,16,19,4239.674348,32.782417581
1200,2,19,21471.069187,217.918574932
2901,8,19,4595.609779,19.319031403
2400,8,19,4499.30992,28.186016308
1700,8,19,5308.557177,40.700880518
1300,16,19,4094.068134,30.909517576
1300,2,19,19668.950961,196.944903966
2500,32,19,2493.037898,11.040913157
1900,2,19,14621.390908,134.859899125
1900,1,19,44362.223339,444.142906957
2000,8,19,4730.066924,33.475357587
1900,4,19,8198.252301,68.767595774
2400,32,19,2489.556381,11.511207645
1700,1,19,47901.55476,488.582803551
2200,4,19,7494.375207,58.36651119
2400,4,19,7402.215929,55.602903986
2000,2,19,14034.004189,129.52857774
2200,2,19,13807.403778,120.377285805
1600,16,19,3596.860826,24.654169731
2901,4,19,6969.648975,35.793488958
1200,32,19,3199.080604,23.434018108
1400,16,19,3846.699101,28.178861663
2800,32,19,2551.686361,9.960451663
1800,4,19,8413.300168,71.673984822
2200,8,19,4566.49352,30.236720859
1400,2,19,18937.344465,188.507695144
1300,32,19,2862.145886,20.09220821
2900,16,19,3100.495053,13.136703013
1700,2,19,15815.522709,149.758135252
2500,4,19,7309.921355,53.893540169
2900,1,19,31003.211182,277.670301164
2000,4,19,7948.729013,64.738315118
1900,16,19,3233.298058,19.823783474
2300,8,19,4713.05181,30.544461523
2700,2,19,12178.929127,98.76391674
2300,4,19,7272.603929,55.565817824
2800,4,19,6739.945863,45.938772266
2900,32,19,2482.6536,9.270463569
2200,32,19,2605.890306,12.943310371
2500,16,19,3115.769534,15.48274213
2500,8,19,4558.461004,27.9211157
1600,8,19,5530.080472,43.564170583
1600,2,19,16493.256355,158.557275524
2901,16,19,3419.397645,11.227123571
2400,1,19,35938.07989,339.42206215
2901,2,19,11648.757479,71.272925385
1700,16,19,3557.923171,23.814090112
2800,8,19,4461.447146,24.911195531
2500,2,19,12793.142488,106.455666419
1800,1,19,47011.412846,471.817068278
1800,2,19,15523.898094,146.800481702
1900,32,19,2574.21973,14.521231659
2300,16,19,3074.125427,16.240656342
2500,1,19,35342.330777,330.791951012
1200,8,19,6788.577124,59.647979533
2300,1,19,37735.033432,359.042568994
2400,2,19,12809.854389,110.188594339
2901,1,19,29566.825233,217.393298199
2900,8,19,4139.938182,21.984229798
2800,16,19,3191.425567,14.18993356
1800,16,19,3367.692299,21.392196542
2900,2,19,11838.719065,92.277602765
1400,32,19,3624.795881,24.870374071
1600,4,19,9201.861412,81.576832495
2700,4,19,6803.210954,47.299910458
1600,32,19,2639.887412,16.624848689
2200,1,19,37601.05771,364.413180744
1800,32,19,3382.281531,20.036623088
2800,2,19,12062.811342,95.454799367
2800,1,19,32291.965572,291.637801024
1700,4,19,8703.344057,75.115406946
1300,1,19,60796.998289,640.716753682
1400,1,19,57738.820563,601.14711904
2400,16,19,3181.034995,16.816799308
1700,32,19,2673.692989,16.336976767
