FR,TR,Name,REP,START,END,TIM,EN
1200,16,17,2,1405165838.370304617,1405165854.697873297,16.327568680,2117.384061
1200,16,17,3,1405165857.168208725,1405165873.254585830,16.086377105,2115.292557
1200,16,17,4,1405165874.721842170,1405165890.580239566,15.858397396,2089.579226
1200,16,17,5,1405165893.052112403,1405165909.492616853,16.440504450,2146.497579
1200,16,17,6,1405165910.957642521,1405165928.122632044,17.164989523,2212.536152
1200,16,17,7,1405165928.785116352,1405165944.638979725,15.853863373,2088.179408
1200,16,17,8,1405165947.116046814,1405165963.870152580,16.754105766,2173.631189
1200,8,17,2,1405168550.403690867,1405168569.710617779,19.306926912,2201.868308
1200,8,17,3,1405168570.373046379,1405168589.244588624,18.871542245,2165.959194
1200,8,17,4,1405168590.716226001,1405168611.625143872,20.908917871,2354.600338
1200,8,17,5,1405168612.288468872,1405168631.725241382,19.436772510,2225.816552
1200,8,17,6,1405168632.389394833,1405168652.521478437,20.132083604,2300.927649
1200,8,17,7,1405168654.995058067,1405168674.902753982,19.907695915,2278.145952
1200,8,17,8,1405168676.371117578,1405168698.060980085,21.689862507,2422.004112
1200,32,17,2,1405171302.406489073,1405171327.681410258,25.274921185,3467.470827
1200,32,17,3,1405171328.343909066,1405171354.507397323,26.163488257,3585.952427
1200,32,17,4,1405171356.982497965,1405171382.588508105,25.606010140,3517.612574
1200,32,17,5,1405171385.060867136,1405171411.064487916,26.003620780,3563.96338
1200,32,17,6,1405171412.655063925,1405171439.342795834,26.687731909,3654.43496
1200,32,17,7,1405171440.850483399,1405171466.996868032,26.146384633,3583.406087
1200,32,17,8,1405171468.464792120,1405171495.234935318,26.770143198,3665.114227
1200,4,17,2,1405174622.709761842,1405174657.004787469,34.295025627,3522.756758
1200,4,17,3,1405174658.472805630,1405174690.922914393,32.450108763,3331.225438
1200,4,17,4,1405174692.395986422,1405174726.407816123,34.011829701,3490.207084
1200,4,17,5,1405174728.882546632,1405174762.658804878,33.776258246,3467.384133
1200,4,17,6,1405174765.134868278,1405174799.351202565,34.216334287,3512.352851
1200,4,17,7,1405174800.820043418,1405174834.119487711,33.299444293,3422.29045
1200,4,17,8,1405174836.594616745,1405174868.876773541,32.282156796,3314.328402
1200,2,17,2,1405179336.488504264,1405179378.093187218,41.604682954,4088.235299
1200,2,17,3,1405179378.759880045,1405179417.339819726,38.579939681,3789.56003
1200,2,17,4,1405179418.810255277,1405179455.951716020,37.141460743,3646.39465
1200,2,17,5,1405179456.621498045,1405179495.243174828,38.621676783,3792.038483
1200,2,17,6,1405179496.713232731,1405179534.304636452,37.591403721,3686.027705
1200,2,17,7,1405179536.819227128,1405179576.979884231,40.160657103,3938.456453
1200,2,17,8,1405179578.484336490,1405179617.247040572,38.762704082,3805.261887
1200,1,17,2,1405185914.622634186,1405185983.744026763,69.121392577,6618.746181
1200,1,17,3,1405185984.453701028,1405186036.935832656,52.482131628,4941.268353
1200,1,17,4,1405186038.406441578,1405186089.391537156,50.985095578,4798.106679
1200,1,17,5,1405186090.882311826,1405186149.006638813,58.124326987,5562.644301
1200,1,17,6,1405186150.512441256,1405186204.720127145,54.207685889,5103.22009
1200,1,17,7,1405186207.234324077,1405186258.425093188,51.190769111,4793.441326
1200,1,17,8,1405186260.925038256,1405186311.612567195,50.687528939,4744.986619
1300,16,17,2,1405190360.488132592,1405190375.373067223,14.884934631,2017.441698
1300,16,17,3,1405190376.836148842,1405190391.370496389,14.534347547,1979.911758
1300,16,17,4,1405190392.833299455,1405190407.655201070,14.821901615,2019.901541
1300,16,17,5,1405190408.318625901,1405190423.241559670,14.922933769,2038.327953
1300,16,17,6,1405190424.706156168,1405190439.520133105,14.813976937,2015.53214
1300,16,17,7,1405190440.217802255,1405190454.908205877,14.690403622,1994.899338
1300,16,17,8,1405190456.371871561,1405190471.378928287,15.007056726,2042.774874
1300,8,17,2,1405192870.726430611,1405192889.341006676,18.614576065,2175.956116
1300,8,17,3,1405192890.804473801,1405192910.522882358,19.718408557,2290.481114
1300,8,17,4,1405192912.992777826,1405192930.960476021,17.967698195,2108.252597
1300,8,17,5,1405192932.466177115,1405192950.664255334,18.198078219,2127.416638
1300,8,17,6,1405192953.174154260,1405192972.396330514,19.222176254,2238.313431
1300,8,17,7,1405192974.867529704,1405192994.050188124,19.182658420,2248.819002
1300,8,17,8,1405192994.709632844,1405193014.062576883,19.352944039,2262.860195
1300,32,17,2,1405195438.356048092,1405195462.300823093,23.944775001,3395.015691
1300,32,17,3,1405195464.805113134,1405195488.749541710,23.944428576,3405.16269
1300,32,17,4,1405195491.253551023,1405195515.614342414,24.360791391,3467.321701
1300,32,17,5,1405195516.308894275,1405195541.679510030,25.370615755,3594.240686
1300,32,17,6,1405195542.341935814,1405195566.671902944,24.329967130,3460.96627
1300,32,17,7,1405195569.140982726,1405195594.000971652,24.859988926,3533.454721
1300,32,17,8,1405195594.658606673,1405195619.851335338,25.192728665,3576.403941
1300,4,17,2,1405198516.277742572,1405198547.586916989,31.309174417,3267.018699
1300,4,17,3,1405198548.251447942,1405198578.432498787,30.181050845,3160.208
1300,4,17,4,1405198580.905471661,1405198612.717616432,31.812144771,3319.173788
1300,4,17,5,1405198615.192887990,1405198644.103989945,28.911101955,3031.904798
1300,4,17,6,1405198646.572619118,1405198676.130363730,29.557744612,3095.911689
