FR,TR,Name,EN,TIM
1800,8,13,24661.037105,234.038843792
2800,2,13,27038.470278,230.779234218
1600,4,13,29508.45875,286.369592923
2700,4,13,23305.472575,198.387770424
2000,32,13,23910.596826,214.574163612
1300,1,13,46068.203817,477.252979073
2400,16,13,22000.738267,192.6220369
2700,1,13,32647.382753,295.364234595
1600,32,13,29923.39057,285.589040067
1600,1,13,42095.65913,424.893985371
1700,8,13,25346.569057,243.381724872
2901,4,13,23620.519161,159.792742131
1300,8,13,29373.402801,293.589322781
2400,8,13,22758.490885,199.805875162
2700,16,13,21377.587457,180.040559379
1300,2,13,38079.282809,385.449093246
2000,1,13,36888.697496,357.105481213
1400,4,13,30527.963226,303.645681465
1900,1,13,39057.00024,384.257655677
1900,8,13,24515.316015,230.238768645
1700,1,13,40853.039199,409.038446412
2700,32,13,22230.31448,185.66040344
2200,4,13,25385.342124,229.14004139
2300,32,13,23595.901026,204.695682125
2000,8,13,24681.014198,226.18484555
2400,32,13,24239.034578,209.602231718
2000,2,13,30199.689504,284.435263487
2200,16,13,23583.837928,210.341879326
2000,16,13,23852.94172,218.480470401
1600,16,13,24594.426384,238.518567314
1200,16,13,30133.048756,302.572237184
2400,4,13,24142.57044,213.238350969
1200,2,13,39895.706237,407.066615659
2700,8,13,22162.399007,188.127639948
2200,2,13,28453.468948,261.322086813
2500,32,13,23220.989426,197.541907591
1900,2,13,30640.190561,293.130343214
1300,32,13,30573.581826,301.296739486
1400,16,13,27058.260883,266.756866811
2500,4,13,24656.079871,215.006393027
1300,16,13,28717.367656,285.49574565
1400,2,13,35848.089761,359.547596375
1900,16,13,23295.945852,217.710937319
1200,8,13,31028.914522,312.948991364
1700,2,13,31844.831828,310.650148747
1900,4,13,26313.255611,247.795139652
2000,4,13,25549.874155,237.683279322
2200,32,13,25799.982741,228.871006601
1400,32,13,28134.209955,272.684242155
1800,4,13,27919.792138,265.803820456
2500,16,13,21747.398784,187.592943181
1200,32,13,32842.575314,326.739010698
2800,32,13,25238.964047,208.210880877
2900,1,13,32082.202527,283.800115206
2300,16,13,21890.150781,192.447513581
2900,16,13,25865.058796,213.67156123
2500,1,13,32999.9849,304.431780671
2700,2,13,27830.347626,240.046604594
2200,8,13,23319.766059,209.422179004
2400,2,13,30351.833814,282.403862672
2300,8,13,23175.06981,205.979066815
1800,2,13,31781.219149,306.994588833
2900,32,13,28536.914022,233.464888087
2800,16,13,22250.690362,185.312367282
2300,1,13,35205.459241,330.81890189
2901,8,13,23309.819635,159.455911256
1600,2,13,34832.486624,342.213561223
2500,8,13,22640.010441,197.369819704
2800,4,13,23691.053973,200.120563752
2901,16,13,22551.366807,153.111669624
1600,8,13,26064.615978,252.468632825
2200,1,13,34284.056157,325.880105751
2900,2,13,27426.020629,231.514327992
1800,32,13,24852.464274,230.903852235
1700,4,13,28221.976651,271.295047883
1400,1,13,43419.301637,447.27330917
1800,1,13,38168.346185,379.438849873
2400,1,13,33270.45448,310.32537069
2901,2,13,28503.679842,199.027550304
1700,32,13,25335.862991,237.46372317
1700,16,13,24311.972805,232.698020847
2800,1,13,34293.78146,306.430521313
2800,8,13,22629.029187,188.756978567
2500,2,13,28265.804325,251.924145866
1900,32,13,28484.453028,264.641381191
2300,2,13,28839.078908,261.591037063
2900,4,13,24415.712344,201.799240766
2300,4,13,24855.244561,223.05131012
2900,8,13,22190.627131,181.314220383
1400,8,13,27465.771034,272.575676442
1200,4,13,34215.599082,347.091127656
1200,1,13,49891.190279,519.429645914
2901,1,13,31696.495996,234.543297734
2901,32,13,26012.590771,172.308379942
1300,4,13,31713.870866,318.938237559
1800,16,13,24461.329615,229.265395961
