FR,TR,Name,EN,TIM
1300,8,04,2879.286802,26.204275975
2300,8,04,1773.240286,13.209306959
2200,4,04,2897.447115,23.471717574
2400,32,04,1602.17918,10.935338272
2800,8,04,1720.843402,11.470543971
2300,16,04,1675.336835,12.405771698
2800,4,04,2665.763739,19.147601478
2000,16,04,1964.457705,15.012303394
1200,16,04,2458.408909,22.262284037
2901,16,04,1721.637632,8.560167052
2700,8,04,1783.176909,12.204332279
1300,4,04,3977.424678,37.733098186
2500,8,04,1711.784126,12.125825606
2200,32,04,1687.055554,11.9945014
1300,32,04,2454.644323,21.241008473
2500,4,04,2588.289948,19.875376913
1200,2,04,6340.403522,63.602576092
2900,16,04,1495.620997,9.12459434
2700,16,04,1394.474951,8.899007425
1800,8,04,2131.21573,17.602460223
2300,2,04,3978.701925,34.060304827
2000,32,04,1632.520189,12.21859478
2400,16,04,1490.295616,10.490874524
1400,1,04,8452.123594,86.451169721
2000,4,04,2884.348766,24.257503688
2900,1,04,5512.879013,47.859566978
2800,1,04,5915.300749,52.300257531
1600,2,04,5307.753609,50.320392968
2900,4,04,2648.588757,18.853864697
2000,1,04,7098.430149,68.556505157
1600,4,04,3242.485238,29.152664866
1800,4,04,3179.754323,27.825559967
1900,4,04,2934.856036,25.122264028
2000,8,04,1968.84453,15.478566553
1200,32,04,2811.856727,24.861202679
1700,4,04,3284.749568,29.250666507
1900,2,04,4732.731815,43.58082911
2000,2,04,4549.465113,40.868005856
1600,16,04,1853.212718,15.535193007
2400,4,04,2755.504095,21.528053294
2400,8,04,1889.62069,13.87594626
2500,1,04,5764.365813,53.264104994
1600,32,04,2053.08567,16.602821832
1900,32,04,1786.424475,13.839333143
2700,4,04,2733.204124,20.487933798
2300,4,04,2620.425959,21.006464623
2900,2,04,3824.118913,30.097794532
1800,2,04,4733.555971,43.711713724
1700,1,04,8125.302304,80.663016186
1600,1,04,8201.891934,82.351855223
2800,16,04,1735.432879,10.584082364
1300,16,04,2594.246932,22.852099593
2200,16,04,1849.451494,13.388729046
1800,16,04,1816.216399,14.754852818
1400,32,04,2265.741997,19.123701604
1400,4,04,3824.746902,35.736237316
2300,32,04,1758.832573,12.194847344
2901,32,04,1548.352907,7.310162172
2700,1,04,6277.91021,55.963412363
2400,1,04,6315.752638,58.45035364
2800,2,04,3729.485196,29.834553813
1600,8,04,2416.636214,20.885270242
1300,1,04,9735.819257,100.146948044
2500,16,04,1519.293009,10.365535524
1800,32,04,1897.587291,14.753951002
1900,8,04,2199.976485,17.722425758
1400,8,04,2700.045125,24.074168947
1400,2,04,6152.519369,60.097861757
2700,32,04,1469.497732,9.244297621
1200,1,04,10337.909382,107.760202835
2900,32,04,1525.432216,9.063414739
2800,32,04,1687.647468,10.344218509
2901,8,04,1708.71283,9.08008781
1700,32,04,2111.60855,16.855186966
2901,2,04,3683.701338,22.637216748
1200,8,04,3314.39371,30.627562735
2700,2,04,3721.882982,29.712963701
1900,16,04,1990.642792,15.385220387
2901,4,04,2665.662692,15.078481572
1200,4,04,4487.73455,43.469462649
1700,2,04,4869.25343,45.530406484
2200,1,04,7190.223715,67.410465699
2901,1,04,5147.746232,37.350124039
2300,1,04,6626.869083,61.648400088
1800,1,04,7550.259395,74.409874443
1400,16,04,2463.671094,21.306331171
1700,16,04,1807.817677,15.003163809
2200,8,04,1998.99064,15.108785607
2500,2,04,4204.851689,35.344465033
2200,2,04,4456.852744,38.762779424
1300,2,04,6354.493547,63.119061978
2900,8,04,1638.709897,10.93765989
2400,2,04,4299.239427,36.358515577
1900,1,04,6831.076463,67.052597645
2500,32,04,1600.594414,10.541806019
1700,8,04,2211.887588,18.706918362
