FR,TIM,EN,DC,TR,Name
1200.0,157625,14672.1,7514.1,1,encrypt
1200.0,157821,14766.6,7669.22,1,encrypt
1200.0,157658,14842.4,7385.79,1,encrypt
1200.0,157664,14674,7615.58,1,encrypt
1200.0,157314,14619.5,7301.24,1,encrypt
1200.0,200287,18644.5,9527.84,1,encrypt
1200.0,157634,14778.3,7369.11,1,encrypt
1200.0,198817,18684.5,9610.91,1,encrypt
1200.0,157344,14772.9,7312.69,1,encrypt
1200.0,157775,14852.6,7628.6,1,encrypt
1200.0,79089.1,7599.66,4032.78,2,encrypt
1200.0,79210.3,7831.58,4103.25,2,encrypt
1200.0,79294.5,7680.87,3959.5,2,encrypt
1200.0,79276.2,7562.56,4033.85,2,encrypt
1200.0,78993.2,7596.74,4070.16,2,encrypt
1200.0,78854.9,7802.18,4123.06,2,encrypt
1200.0,79147.6,7736.62,4196.49,2,encrypt
1200.0,79304.2,7658.45,4147.78,2,encrypt
1200.0,78983.7,7821.24,4190.68,2,encrypt
1200.0,79223,7723.05,4252.35,2,encrypt
1200.0,39566.6,4047.11,2346.1,4,encrypt
1200.0,39492.9,3993.41,2391.2,4,encrypt
1200.0,42063.5,4228.23,2403.57,4,encrypt
1200.0,40244.5,4077.63,2366.47,4,encrypt
1200.0,39604.4,4055.59,2364.52,4,encrypt
1200.0,40621.1,4129.95,2326.53,4,encrypt
1200.0,39549.5,3947,2243.68,4,encrypt
1200.0,39547,4107.34,2330.24,4,encrypt
1200.0,39577.8,3969.72,2322.11,4,encrypt
1200.0,39528,3919.12,2298.24,4,encrypt
1200.0,20332.4,2258.97,1334.18,8,encrypt
1200.0,32312,3339.48,1960.36,8,encrypt
1200.0,19885.1,2189.53,1332.07,8,encrypt
1200.0,20144.6,2234.47,1346.85,8,encrypt
1200.0,25052.8,2710.99,1647.03,8,encrypt
1200.0,19885.8,2187.62,1334.57,8,encrypt
1200.0,19879.9,2088.48,1368.68,8,encrypt
1200.0,19801.6,2289.35,1384.12,8,encrypt
1200.0,19841.5,2141.77,1303.41,8,encrypt
1200.0,20066.2,2312.43,1409.63,8,encrypt
1200.0,13066.3,1593.55,1043.95,16,encrypt
1200.0,10763.6,1427.35,867.494,16,encrypt
1200.0,10509.6,1374.03,848.661,16,encrypt
1200.0,15225,1709.78,1163.42,16,encrypt
1200.0,16963.9,1834.23,1247.97,16,encrypt
1200.0,16717.1,1263.78,798.967,16,encrypt
1200.0,10646.1,1338.39,853.442,16,encrypt
1200.0,12861.8,1721.6,1139.19,16,encrypt
1200.0,10791.6,1332.4,959.851,16,encrypt
1200.0,10218.6,1182.71,842.845,16,encrypt
1200.0,10692.1,1292.24,851.695,32,encrypt
1200.0,10653,1429.64,949.947,32,encrypt
1200.0,12906.6,1796.18,1108.7,32,encrypt
1200.0,10760.1,1511.59,906.016,32,encrypt
1200.0,12775.9,1574.02,1137.32,32,encrypt
1200.0,10662.4,1246.69,976.46,32,encrypt
1200.0,10678.5,1312.87,951.565,32,encrypt
1200.0,12440.4,1633.47,1088.1,32,encrypt
1200.0,10668.3,1451.48,866.572,32,encrypt
1200.0,10671.3,1493.72,965.262,32,encrypt
1300.0,145584,13656.5,7548.48,1,encrypt
1300.0,145569,13768.4,7442.73,1,encrypt
1300.0,145219,13656.7,7286.18,1,encrypt
1300.0,145813,13758.1,7549.78,1,encrypt
1300.0,145565,13737,7452.32,1,encrypt
1300.0,145959,13775,7514.81,1,encrypt
1300.0,145297,13643.5,7418.08,1,encrypt
1300.0,148142,13896.1,7688.7,1,encrypt
1300.0,145680,13781.6,7464.41,1,encrypt
1300.0,145723,13643.7,7429.96,1,encrypt
1300.0,73282.9,7142.81,3921.43,2,encrypt
1300.0,73006.6,7256.24,4161.44,2,encrypt
1300.0,72975.4,7143.7,4067.17,2,encrypt
1300.0,73160.7,7286.24,4139.58,2,encrypt
1300.0,73201.2,7080.67,4020.52,2,encrypt
1300.0,73092.5,7049.16,3921.86,2,encrypt
1300.0,73019.5,7324.26,4113.85,2,encrypt
1300.0,73031.9,7285.26,4142.09,2,encrypt
1300.0,73169.1,7351.16,4201.13,2,encrypt
1300.0,73081.4,7144.67,4009.04,2,encrypt
1300.0,36481.7,3774.21,2199.71,4,encrypt
1300.0,36456.8,3829.37,2241.8,4,encrypt
1300.0,36578.8,3820.47,2176.01,4,encrypt
1300.0,36612.1,3740.79,2167.08,4,encrypt
1300.0,36577.8,3863.19,2227.8,4,encrypt
1300.0,36528.1,3796.63,2180.84,4,encrypt
1300.0,36601.3,3858.68,2232.63,4,encrypt
1300.0,36627.5,3864.97,2231.18,4,encrypt
1300.0,36534.6,3870.19,2269.21,4,encrypt
1300.0,36525.9,3723.38,2180.89,4,encrypt
1300.0,19140.6,2107.9,1325.86,8,encrypt
1300.0,30333.3,3295.68,1907.24,8,encrypt
1300.0,18437.7,1983.51,1364.16,8,encrypt
1300.0,18365.2,1989.81,1326.64,8,encrypt
1300.0,18333.4,2110.14,1283.13,8,encrypt
1300.0,18375.7,1984.13,1256.79,8,encrypt
1300.0,22668.7,2473.83,1541.26,8,encrypt
1300.0,18301,2060.05,1273.19,8,encrypt
1300.0,18540,2120.6,1274.18,8,encrypt
1300.0,18329.4,2021.31,1361.81,8,encrypt
1300.0,9746.54,1131.37,870.685,16,encrypt
1300.0,14151.4,1699.03,1089.7,16,encrypt
1300.0,16109.7,1807.2,1166.57,16,encrypt
1300.0,9745.52,1149.38,771.709,16,encrypt
1300.0,11982.3,1376.04,948.916,16,encrypt
1300.0,9852.26,1179.39,788.77,16,encrypt
1300.0,10062,1337.71,772.585,16,encrypt
1300.0,12110.4,1411.34,972.755,16,encrypt
1300.0,9873.5,1245.7,813.245,16,encrypt
1300.0,11836.6,1524.86,936.524,16,encrypt
1300.0,9865.03,1447.62,900.374,32,encrypt
1300.0,9874.61,880.467,586.083,32,encrypt
1300.0,9861.37,1447.66,907.316,32,encrypt
1300.0,11489.6,1387.63,1061.67,32,encrypt
1300.0,9881.66,1308.19,987.666,32,encrypt
1300.0,9855.97,1241.83,909.685,32,encrypt
1300.0,9851.15,1295.51,941.69,32,encrypt
1300.0,9843.9,1152.94,848.735,32,encrypt
1300.0,9878.84,1180.99,848.582,32,encrypt
1300.0,9852.8,1336.79,867.407,32,encrypt
1400.0,135203,12901.1,7014.62,1,encrypt
1400.0,135371,12801.6,6886.65,1,encrypt
1400.0,170488,16233.6,8768.85,1,encrypt
1400.0,135287,12892.4,6962.5,1,encrypt
1400.0,135341,12820.4,6951.28,1,encrypt
1400.0,135243,12888.8,6992.09,1,encrypt
1400.0,135589,12885.8,6923.83,1,encrypt
1400.0,135209,12826,6891.55,1,encrypt
1400.0,135271,12795,6956.18,1,encrypt
1400.0,135132,12879.1,6936.33,1,encrypt
