FR,TR,Name,EN,TIM
1400,8,21,8659.821146,70.075456916
2400,16,21,5571.982989,32.08847888
1400,1,21,31893.515545,330.14515077
2000,1,21,27979.642554,268.937023277
1600,4,21,11914.640873,102.745225001
1200,8,21,9582.346955,80.956068002
1400,32,21,7459.202335,55.628719572
1700,32,21,6844.32716,46.6882809
2901,1,21,20052.663051,145.916305882
2900,4,21,8645.289442,55.752435963
2901,2,21,13779.504364,80.366172596
2000,8,21,6800.115175,46.439642402
1400,16,21,6841.50481,52.451304973
1800,16,21,6375.396304,43.634986113
2400,4,21,9425.44937,68.366090273
2700,4,21,9077.371016,61.182197041
2400,8,21,6282.616794,38.641161187
1600,16,21,6868.195622,48.535407416
1900,2,21,16232.668128,147.970018067
1900,1,21,26715.55846,263.2236602
2000,2,21,15780.965942,139.945202264
2200,2,21,14580.225853,124.494309405
1300,2,21,20325.767056,200.833701141
1600,1,21,29504.919714,298.997639467
2901,4,21,9941.804513,51.291138256
1700,1,21,27923.567983,278.708049303
2500,32,21,6175.192767,32.685123976
2300,8,21,6596.887451,41.783583017
2400,32,21,6286.122998,34.543061697
1300,16,21,7767.885708,60.560679084
2200,16,21,6118.410587,36.808533863
1700,8,21,7308.413822,54.29185426
2200,4,21,10011.516891,75.983520476
2700,8,21,6432.159151,36.343675421
2300,32,21,6610.3959,37.254824311
1200,16,21,8049.316859,64.658543946
2000,16,21,6123.867902,38.922650485
1600,2,21,17216.896476,163.172486098
1400,4,21,12887.914783,115.680597381
2900,16,21,6112.070995,29.820216591
2500,16,21,5874.082895,32.479347698
2500,4,21,9278.177691,65.94111088
2200,32,21,6522.889574,38.031263256
1200,2,21,20682.836317,206.691007186
1300,32,21,7708.166471,59.069836723
1300,4,21,13937.437742,127.947405482
2000,4,21,9902.174631,77.817436205
2800,32,21,6231.143443,29.764241903
2900,32,21,6113.162525,27.987598708
1200,4,21,13979.927778,130.691978683
2900,1,21,20407.353405,179.892394377
2700,2,21,13309.619569,106.371971355
1700,2,21,16447.047414,153.58761307
1200,32,21,8396.62292,66.269590687
1900,4,21,10238.71785,82.548209624
1900,16,21,6399.743315,41.562760065
2300,1,21,22061.523927,207.877970864
1800,4,21,11351.744191,94.076834104
2200,1,21,23585.253096,223.027041671
2500,2,21,13202.302482,107.123571543
1700,16,21,6368.329884,44.897177551
1700,4,21,11188.410065,94.247403414
2300,4,21,9974.514922,75.033315505
2900,2,21,13216.684199,100.011857119
1800,1,21,26286.03341,261.964913119
1900,32,21,6548.625787,42.043299281
1800,2,21,16452.185895,151.413541655
1600,32,21,7208.352943,50.144474306
2500,1,21,21406.711481,196.567037739
2900,8,21,6491.901528,34.843663204
2400,2,21,13640.938266,112.732814699
1300,8,21,9451.55767,77.989652315
2800,8,21,6199.261494,33.984927371
2800,4,21,9012.968416,59.446781434
2800,16,21,6131.144413,29.973460886
2901,8,21,6567.957162,28.070859524
2300,16,21,5982.533872,34.819090599
2901,32,21,6880.324137,24.942588757
2700,1,21,21307.41662,191.227664265
2400,1,21,21639.42911,200.982458361
2901,16,21,6551.0222,25.191988995
2200,8,21,6783.679343,44.296849076
2500,8,21,6246.92784,37.128271059
1600,8,21,8209.260122,63.031227505
2000,32,21,6404.181898,40.108104935
1400,2,21,18593.384134,181.177048904
2700,16,21,5884.067459,30.829602207
2700,32,21,6150.010826,30.288378216
1800,8,21,7234.701537,52.104299373
2300,2,21,13608.081986,114.280976497
1900,8,21,7223.498665,51.056079428
1300,1,21,34266.285345,353.599074455
1200,1,21,37933.742277,395.15049114
2800,2,21,13104.42838,103.174812408
1800,32,21,6963.967824,46.098109304
2800,1,21,20545.89359,181.901519298
