FR,TR,Name,EN,TIM
1800,4,12,2370.762374,19.888082504
2500,16,12,1010.210963,5.477392508
1200,32,12,1164.22418,8.501882372
2800,32,12,1074.378913,5.038787517
2900,1,12,4471.862227,38.709659711
2300,16,12,1120.103162,6.621897416
2900,16,12,1053.343103,4.913426093
2700,2,12,3446.232373,27.719095485
2500,1,12,5085.662771,46.145530357
1200,4,12,3147.987127,29.548467816
1800,2,12,4346.248222,39.890345282
2400,2,12,3399.940476,28.320075996
2900,32,12,1145.705678,5.149004834
1300,8,12,2177.427879,18.519271919
2800,16,12,1027.778583,5.157734932
2300,1,12,5884.604575,54.438133248
2500,8,12,1100.192387,6.704043955
2800,4,12,1762.406121,11.93227794
1600,8,12,1309.730712,10.018240922
2901,16,12,1168.312357,4.544334201
2200,1,12,5688.366407,53.079739518
2900,2,12,2637.129956,20.502065786
1600,32,12,1142.284331,7.598981174
1800,32,12,1001.706039,6.16852466
1200,8,12,1924.870227,16.596665419
2400,1,12,5670.993605,52.106628822
1700,4,12,2455.915049,20.83489136
1400,1,12,8234.023187,83.605631181
1800,1,12,6892.489326,67.592949457
2800,1,12,4884.364422,42.864061077
2500,2,12,2838.916002,23.591210951
1700,32,12,1131.101022,7.346977735
1700,16,12,1010.626697,6.794847552
2300,2,12,3612.600001,30.403864447
2800,8,12,1042.456139,5.798637829
2900,4,12,1725.197737,11.410135573
2300,4,12,2116.565606,16.035032075
2900,8,12,1038.509855,5.592076226
1900,32,12,1117.268838,6.883655455
1400,8,12,1494.263323,11.97648975
2901,1,12,4494.933397,32.390210767
1200,1,12,9534.902701,98.030771027
2901,32,12,1280.382101,4.728623341
2200,8,12,1202.137866,7.919686652
1800,16,12,1194.978014,7.998954673
1800,8,12,1261.781332,9.175964237
1600,4,12,2707.008116,23.567994934
2700,4,12,1660.111613,11.290375007
1300,1,12,8444.826328,86.517369949
2800,2,12,3368.023491,25.263638682
2000,32,12,1080.766617,6.506896203
1400,2,12,5046.002626,48.89036286
2400,16,12,1133.754734,6.675233412
2700,1,12,5358.062028,47.542099215
1600,1,12,7754.373,77.456838938
1700,8,12,1345.002325,10.154788015
2700,16,12,1025.801334,5.280862353
2400,8,12,1166.525919,7.337243766
2000,1,12,5928.606884,56.417085827
1400,4,12,3257.527128,29.515955757
1900,1,12,6454.141667,62.704706412
1700,1,12,6892.489477,68.318692097
1300,2,12,5682.903086,56.011622307
2700,32,12,1022.002428,4.902696583
2300,32,12,1073.19114,5.858487776
1900,8,12,1168.418799,8.236184208
2200,4,12,1704.960346,13.047626518
2000,8,12,1238.74516,8.672581007
1600,16,12,1033.236139,7.127685422
2400,32,12,1094.68087,5.860280967
1200,16,12,1226.4789,9.57558899
1300,4,12,3153.012688,28.899711449
2000,2,12,3658.487828,32.424495432
1200,2,12,5942.949437,59.067294805
2200,16,12,1099.315552,6.51795222
2000,16,12,944.59866,5.791532973
2700,8,12,1104.059098,6.379374244
2400,4,12,1630.19451,12.022943103
2901,8,12,1218.518909,5.373161056
2200,2,12,3879.607479,33.324333498
2500,32,12,1093.297757,5.638420888
1400,16,12,1233.349353,9.225793443
1900,2,12,4233.478752,38.092578431
2500,4,12,1511.979146,10.785064435
2300,8,12,1387.840974,9.02327833
1300,32,12,1162.486189,8.306788038
1300,16,12,1366.908705,10.396838402
1900,16,12,1002.126736,6.463126553
1700,2,12,3857.797551,35.956537302
1900,4,12,2318.753282,18.995447745
2000,4,12,1964.247992,15.632425195
2901,4,12,1801.265339,9.621989014
1400,32,12,1115.500416,7.727125385
2200,32,12,1031.227299,5.760714878
2901,2,12,2994.379283,19.261965348
1600,2,12,5043.616899,47.549718212
