FR,TR,Name,EN,TIM
1300.0,16,decrypt,18913.23,155728.0
1700.0,16,decrypt,18051.64,142900.7
2700.0,8,decrypt,31735.51,273954.1
2300.0,8,decrypt,30505.12,266260.3
1800.0,32,decrypt,10165.191,68071.25
1400.0,1,decrypt,187093.1,1984736.0
1600.0,2,decrypt,92989.49,920909.6
1600.0,16,decrypt,18416.98,145616.1
1700.0,4,decrypt,54514.12,524937.5
1400.0,4,decrypt,58357.59,577769.1
1800.0,1,decrypt,155222.8,1603528.0
1800.0,2,decrypt,84473.7,810559.6
2900.0,1,decrypt,103824.8,957858.8
2901.0,4,decrypt,50032.32,439914.7
2400.0,2,decrypt,73110.99,636830.4
2400.0,32,decrypt,9259.584,51429.84
2200.0,32,decrypt,9845.155,55832.06
2700.0,1,decrypt,109984.8,1037213.0
1200.0,4,decrypt,58204.6,579057.6
2700.0,32,decrypt,9996.088,45925.54
2300.0,16,decrypt,16481.07,115133.96
2200.0,4,decrypt,51206.08,475129.4
1600.0,32,decrypt,10218.427,76568.13
2000.0,1,decrypt,137955.5,1390075.0
2000.0,4,decrypt,52446.15,483939.5
1700.0,32,decrypt,10171.892,72117.2
2300.0,4,decrypt,47892.89,433696.3
2700.0,2,decrypt,83805.76,769093.5
1700.0,8,decrypt,32176.9,287324.0
2300.0,32,decrypt,9542.97,53377.53
2901.0,2,decrypt,74212.52,593940.1
2400.0,1,decrypt,120717.7,1175183.0
1400.0,32,decrypt,11563.52,87519.64
1200.0,8,decrypt,31519.21,289701.8
1600.0,8,decrypt,31614.53,285056.2
1900.0,8,decrypt,30503.23,265038.9
2500.0,2,decrypt,82315.06,752781.3
2800.0,4,decrypt,48339.2,418077.3
2200.0,2,decrypt,76009.02,682153.5
1700.0,2,decrypt,84877.64,822023.2
1700.0,1,decrypt,157837.7,1636529.0
2500.0,4,decrypt,51849.64,469057.3
2200.0,8,decrypt,32240.21,280113.9
2900.0,32,decrypt,8950.852,42596.6
1300.0,4,decrypt,57070.06,565302.0
2900.0,4,decrypt,57495.05,532900.9
1300.0,1,decrypt,200619.1,2142405.0
1900.0,16,decrypt,18103.19,139934.8
2400.0,4,decrypt,50667.76,462313.2
2500.0,1,decrypt,115401.1,1110641.0
1800.0,16,decrypt,18449.22,143129.4
1300.0,32,decrypt,12004.57,94072.03
2901.0,32,decrypt,8663.016,42714.27
2000.0,8,decrypt,30300.21,266062.3
2000.0,16,decrypt,17412.55,126516.4
1400.0,8,decrypt,31800.64,291979.5
2700.0,4,decrypt,52230.7,477848.3
1600.0,4,decrypt,56541.73,549192.9
2300.0,1,decrypt,123362.5,1209492.0
2800.0,2,decrypt,82449.6,756290.6
1200.0,2,decrypt,112307.2,1157954.0
2300.0,2,decrypt,74271.57,659508.4
2900.0,16,decrypt,18956.88,123239.96
2000.0,32,decrypt,9529.596,61320.76
2800.0,8,decrypt,32476.36,273789.7
2900.0,8,decrypt,31527.0,264191.6
2400.0,8,decrypt,30339.08,258498.1
2500.0,8,decrypt,32600.26,284508.3
1900.0,2,decrypt,101519.55,1012036.7
1900.0,32,decrypt,9827.376,64556.19
2901.0,1,decrypt,95238.37,735078.7
1300.0,8,decrypt,31443.62,287025.0
1200.0,1,decrypt,214370.9,2316618.0
1800.0,8,decrypt,30847.22,276090.7
1900.0,1,decrypt,145905.2,1489923.0
1600.0,1,decrypt,166566.2,1740200.0
1400.0,16,decrypt,18738.28,154862.4
2500.0,16,decrypt,18135.58,127368.57
1300.0,2,decrypt,105320.6,1077166.0
1200.0,32,decrypt,12302.72,101980.7
2400.0,16,decrypt,18832.62,134292.38
2200.0,16,decrypt,17166.99,121732.81
1900.0,4,decrypt,55647.07,534631.3
1400.0,2,decrypt,99149.52,1001774.2
2800.0,32,decrypt,9163.389,44253.19
2200.0,1,decrypt,128911.5,1269473.0
2800.0,16,decrypt,19176.06,132278.34
1200.0,16,decrypt,18969.57,160279.7
2500.0,32,decrypt,9883.408,49287.9
2000.0,2,decrypt,79499.29,738963.4
2901.0,16,decrypt,21089.88,135161.7
2900.0,2,decrypt,82709.66,748855.2
1800.0,4,decrypt,56676.69,545576.1
2800.0,1,decrypt,107204.5,1002570.7
2901.0,8,decrypt,31578.99,255172.1
2700.0,16,decrypt,18166.82,120037.39
