FR,TR,Name,REP,START,END,TIM,EN
1200,16,08,2,1405164534.228343617,1405164540.688414217,6.460070600,655.748345
1200,16,08,3,1405164543.156457435,1405164549.144643423,5.988185988,615.932939
1200,16,08,4,1405164550.644549757,1405164556.443978338,5.799428581,587.001802
1200,16,08,5,1405164558.913041758,1405164564.294310473,5.381268715,540.90297
1200,16,08,6,1405164566.764006374,1405164572.487306945,5.723300571,588.830979
1200,16,08,7,1405164574.954956924,1405164580.433462952,5.478506028,554.173974
1200,16,08,8,1405164582.901930468,1405164589.013942593,6.112012125,617.050248
1200,8,08,2,1405167170.914813951,1405167177.495788752,6.580974801,671.724001
1200,8,08,3,1405167178.962109735,1405167186.301132414,7.339022679,748.972715
1200,8,08,4,1405167188.773484528,1405167194.895189013,6.121704485,619.932568
1200,8,08,5,1405167196.362657460,1405167203.195827169,6.833169709,695.413086
1200,8,08,6,1405167204.701200113,1405167210.766991419,6.065791306,613.549996
1200,8,08,7,1405167213.275909894,1405167220.165610582,6.889700688,708.054936
1200,8,08,8,1405167220.827584792,1405167226.960099278,6.132514486,620.676958
1200,32,08,2,1405169800.701830515,1405169806.731915611,6.030085096,630.394172
1200,32,08,3,1405169809.240931064,1405169815.094478021,5.853546957,609.309818
1200,32,08,4,1405169816.558195794,1405169822.408746784,5.850550990,610.256319
1200,32,08,5,1405169824.877072888,1405169831.409274234,6.532201346,685.671312
1200,32,08,6,1405169832.876930537,1405169838.235240841,5.358310304,545.507799
1200,32,08,7,1405169840.726331646,1405169846.590716188,5.864384542,614.593619
1200,32,08,8,1405169849.100687290,1405169855.251516263,6.150828973,636.322233
1200,4,08,2,1405173001.168510377,1405173009.134295768,7.965785391,797.691033
1200,4,08,3,1405173010.630235997,1405173019.745647124,9.115411127,913.690601
1200,4,08,4,1405173020.434669852,1405173029.590923948,9.156254096,914.410384
1200,4,08,5,1405173031.071436117,1405173038.605455836,7.534019719,750.600027
1200,4,08,6,1405173041.091621847,1405173049.771349116,8.679727269,869.808292
1200,4,08,7,1405173050.493581966,1405173058.077474365,7.583892399,754.678325
1200,4,08,8,1405173058.767794469,1405173066.240264622,7.472470153,750.076047
1200,2,08,2,1405177232.521684525,1405177243.408841707,10.887157182,1070.274403
1200,2,08,3,1405177244.876094566,1405177254.862690376,9.986595810,979.370009
1200,2,08,4,1405177256.330508793,1405177267.431164508,11.100655715,1090.085735
1200,2,08,5,1405177268.902470588,1405177280.371091529,11.468620941,1126.349808
1200,2,08,6,1405177282.842270402,1405177294.424482858,11.582212456,1140.265779
1200,2,08,7,1405177296.893518625,1405177308.936325078,12.042806453,1186.942078
1200,2,08,8,1405177310.439505145,1405177320.583596678,10.144091533,996.127127
1200,1,08,2,1405183244.664641601,1405183260.632918373,15.968276772,1516.814457
1200,1,08,3,1405183263.144277700,1405183279.404599737,16.260322037,1548.969347
1200,1,08,4,1405183280.938091395,1405183300.614411139,19.676319744,1897.756804
1200,1,08,5,1405183303.088048426,1405183322.872088888,19.784040462,1905.290803
1200,1,08,6,1405183324.340839239,1405183340.753259530,16.412420291,1563.963982
1200,1,08,7,1405183342.218481490,1405183363.758275049,21.539793559,2079.121906
1200,1,08,8,1405183364.423789342,1405183384.604856887,20.181067545,1948.487886
1300,16,08,2,1405189094.595427008,1405189100.538480013,5.943053005,613.790393
1300,16,08,3,1405189103.004990203,1405189109.327409183,6.322418980,667.6264
1300,16,08,4,1405189110.790500642,1405189117.117143103,6.326642461,659.153611
1300,16,08,5,1405189118.582165838,1405189125.038870960,6.456705122,673.899918
1300,16,08,6,1405189126.541190683,1405189132.183176565,5.641985882,581.951689
1300,16,08,7,1405189134.687726714,1405189139.895358355,5.207631641,539.944646
1300,16,08,8,1405189140.558607481,1405189145.501554462,4.942946981,510.938924
1300,8,08,2,1405191581.107659008,1405191587.426037447,6.318378439,653.772522
1300,8,08,3,1405191588.887334252,1405191594.684321207,5.796986955,600.833839
1300,8,08,4,1405191597.150252635,1405191602.975019644,5.824767009,600.618166
1300,8,08,5,1405191604.439624730,1405191611.691735405,7.252110675,759.140368
1300,8,08,6,1405191612.350692986,1405191618.111674801,5.760981815,591.283097
1300,8,08,7,1405191618.769378179,1405191624.654378227,5.885000048,603.88435
1300,8,08,8,1405191627.129915482,1405191633.785536746,6.655621264,683.769901
1300,32,08,2,1405194034.683329087,1405194039.180193632,4.496864545,469.451224
1300,32,08,3,1405194040.684855695,1405194045.845174332,5.160318637,541.821288
1300,32,08,4,1405194046.545716490,1405194052.152785309,5.607068819,601.83146
1300,32,08,5,1405194052.813616457,1405194058.277916544,5.464300087,594.20854
1300,32,08,6,1405194060.746104630,1405194066.039433409,5.293328779,559.633298
1300,32,08,7,1405194066.699994022,1405194072.117281580,5.417287558,582.115771
1300,32,08,8,1405194074.584068046,1405194079.887584955,5.303516909,565.045556
1300,4,08,2,1405197012.429810783,1405197020.201213712,7.771402929,786.275249
1300,4,08,3,1405197022.672993178,1405197030.930343471,8.257350293,845.290649
1300,4,08,4,1405197032.394055062,1405197039.846799063,7.452744001,760.368716
1300,4,08,5,1405197040.505055466,1405197047.986363516,7.481308050,760.221129
1300,4,08,6,1405197048.645902919,1405197056.825138266,8.179235347,829.086411
1300,4,08,7,1405197058.324810846,1405197065.990514298,7.665703452,778.226282
1300,4,08,8,1405197066.690120180,1405197074.706462099,8.016341919,810.877445
1300,2,08,2,1405200978.796754290,1405200990.778077936,11.981323646,1180.561538
1300,2,08,3,1405200993.284757352,1405201004.653976978,11.369219626,1130.805679
1300,2,08,4,1405201007.131589922,1405201016.444942413,9.313352491,928.182619
1300,2,08,5,1405201018.915196066,1405201030.249164524,11.333968458,1125.787587
