FR,TR,Name,EN,TIM
1700,2,18,31442.449245,302.077903649
1200,4,18,31454.450138,313.117926055
1300,8,18,23293.663133,222.345843693
2900,1,18,32234.955129,283.445144297
2000,4,18,22599.957142,202.211104915
1900,16,18,18624.754644,163.732882648
2700,2,18,25142.680928,209.387093708
2900,32,18,17311.351878,127.961878977
2800,4,18,20011.391499,158.6527328
2500,16,18,17133.535317,136.185393706
2200,32,18,17500.444291,142.198580809
2500,8,18,17354.072358,138.746330277
1600,8,18,20070.151026,184.123530993
1600,2,18,33107.049669,321.145061464
2400,1,18,36521.583852,338.986901187
2901,16,18,18167.764948,112.230167581
2901,4,18,19823.877106,125.686039535
2500,2,18,26178.421032,224.318427526
1700,16,18,19173.354992,172.620798964
1800,2,18,29922.03231,283.656109819
2300,16,18,17537.60337,143.837396505
2800,8,18,17992.780146,138.665202993
2300,4,18,21259.171655,181.597639719
1800,1,18,42881.682952,426.5669667
1900,32,18,18415.696629,159.32716389
2901,8,18,17584.323407,107.651731047
2500,1,18,34858.108563,319.94187066
2300,1,18,35579.617247,335.919902276
2901,1,18,31258.796707,228.48882743
2400,2,18,26223.229574,226.904562904
2900,8,18,17861.601991,135.988366787
2800,16,18,17498.258696,132.273168785
1800,16,18,18652.977592,165.534005598
2900,2,18,25234.997481,204.363076781
1600,4,18,25611.148398,241.421815896
2700,4,18,19583.810316,158.218570935
1400,2,18,35472.299802,353.062912189
2200,1,18,36288.458414,345.289487375
1800,32,18,18437.512334,160.871602379
2800,1,18,33285.095497,296.611178835
2901,2,18,24204.625025,161.698707167
1300,1,18,56078.186973,579.827827381
2800,2,18,24890.808005,204.495560953
1700,4,18,25423.763036,236.433821947
1600,32,18,19001.132031,171.235788419
1400,1,18,51372.573628,527.766267461
1200,8,18,24796.621989,240.739218472
2400,16,18,17705.298067,144.696486884
1700,32,18,18678.406917,165.835572177
2000,1,18,40814.466405,394.420351526
2300,2,18,26949.837903,236.750848745
2900,4,18,19558.543944,152.845700887
2700,16,18,17727.048567,137.041310338
1200,1,18,58133.11337,605.549124421
2700,32,18,17524.2322,131.834588984
2901,32,18,19088.893996,112.914386185
2300,32,18,17091.326385,138.290094268
1400,8,18,22511.715538,213.313685228
1900,8,18,18553.546424,162.995190533
2200,8,18,18118.75017,151.631337676
1400,4,18,26930.756843,261.09071714
1300,4,18,29355.476841,288.40606146
2200,16,18,17954.353823,148.665717156
2700,8,18,17200.413004,133.476480738
2000,32,18,16989.722274,143.594022143
1800,8,18,19674.050358,176.484591371
1200,16,18,23496.215211,225.792664593
2700,1,18,33087.006176,297.949308132
1200,2,18,40240.320031,408.777625987
1600,1,18,45589.506797,461.933318024
2000,16,18,21854.194471,192.838024252
2300,8,18,17321.376621,142.684939243
2400,8,18,18513.888585,152.389519709
1700,8,18,19673.27424,178.339844037
2500,32,18,17858.952099,141.578753487
1900,1,18,40202.976631,397.329682743
1300,16,18,21802.96621,206.396191841
1300,2,18,38201.657043,383.737946872
1900,2,18,29270.135965,273.83731672
2000,8,18,19419.300079,169.440648845
1700,1,18,43723.851945,439.358791296
1900,4,18,23344.031764,212.212108454
2400,32,18,16115.339518,128.533638044
2200,4,18,21219.800043,183.586307532
1400,32,18,21089.061211,195.798189613
2400,4,18,20698.621224,173.78953658
1600,16,18,20200.377791,184.496060716
2000,2,18,28796.015017,264.584170834
2200,2,18,27198.641002,242.338850218
1200,32,18,23287.281628,221.451638597
1400,16,18,20425.037471,191.649069149
1800,4,18,23584.89254,216.666807337
2800,32,18,16463.255855,120.425736118
2900,16,18,17343.767412,129.666663022
2500,4,18,20519.213599,169.75139646
1300,32,18,22181.304615,209.434500063
